Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_006150	PRICKLE3	up	4007865	0.222925753	7.589465909	3.849599133	0.001054644	0.054577568	-1.005591045	NM_006150 // PRICKLE3 // prickle homolog 3 (Drosophila) // Xp11.23-p11.22 // 4007 /// ENST00000376317 // PRICKLE3 // prickle homolog 3 (Drosophila) // Xp11.23-p11.22 // 4007 /// BC016856 // PRICKLE3 // prickle homolog 3 (Drosophila) // Xp11.23-p11.22 // 4007
NM_001018111	PODXL	up	3073013	0.394701525	6.994100981	3.84900879	0.001056077	0.054577568	-1.006905647	NM_001018111 // PODXL // podocalyxin-like // 7q32-q33 // 5420 /// NM_005397 // PODXL // podocalyxin-like // 7q32-q33 // 5420 /// ENST00000378555 // PODXL // podocalyxin-like // 7q32-q33 // 5420 /// ENST00000322985 // PODXL // podocalyxin-like // 7q32-q33 // 5420 /// BC042466 // PODXL // podocalyxin-like // 7q32-q33 // 5420
NM_153211	C18orf17	down	3781980	-0.381252202	7.845173183	-3.84034542	0.001077323	0.05552221	-1.026195117	NM_153211 // C18orf17 // chromosome 18 open reading frame 17 // 18q11.2 // 125488 /// ENST00000304621 // C18orf17 // chromosome 18 open reading frame 17 // 18q11.2 // 125488 /// ENST00000317571 // C18orf17 // chromosome 18 open reading frame 17 // 18q11.2 // 125488 /// BC032684 // C18orf17 // chromosome 18 open reading frame 17 // 18q11.2 // 125488
NM_015492	C15orf39	down	3602116	-0.325376486	8.989429621	-3.83294386	0.001095812	0.056319929	-1.042671322	NM_015492 // C15orf39 // chromosome 15 open reading frame 39 // 15q24.2 // 56905 /// ENST00000394987 // C15orf39 // chromosome 15 open reading frame 39 // 15q24.2 // 56905 /// ENST00000360639 // C15orf39 // chromosome 15 open reading frame 39 // 15q24.2 // 56905 /// BC110367 // C15orf39 // chromosome 15 open reading frame 39 // 15q24.2 // 56905
NM_003038	SLC1A4	down	2485636	-0.414298957	9.436686161	-3.82355837	0.001119712	0.057333415	-1.063558723	NM_003038 // SLC1A4 // solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 // 2p15-p13 // 6509 /// ENST00000234256 // SLC1A4 // solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 // 2p15-p13 // 6509 /// AK126636 // SLC1A4 // solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 // 2p15-p13 // 6509
NM_004739	MTA2	up	3375862	0.269750689	10.61363162	3.822801884	0.001121661	0.057333415	-1.06524203	NM_004739 // MTA2 // metastasis associated 1 family, member 2 // 11q12-q13.1 // 9219 /// ENST00000278823 // MTA2 // metastasis associated 1 family, member 2 // 11q12-q13.1 // 9219 /// BC053650 // MTA2 // metastasis associated 1 family, member 2 // 11q12-q13.1 // 9219
NM_173666	DTWD2	down	2872471	-0.448198621	6.677892158	-3.820392453	0.00112789	0.057494748	-1.070603155	NM_173666 // DTWD2 // DTW domain containing 2 // 5q23.1 // 285605 /// ENST00000304058 // DTWD2 // DTW domain containing 2 // 5q23.1 // 285605 /// BX648369 // DTWD2 // DTW domain containing 2 // 5q23.1 // 285605
NM_024031	PRR14	up	3656318	0.244396095	8.584017843	3.817729207	0.001134816	0.057690603	-1.076528582	NM_024031 // PRR14 // proline rich 14 // 16p11.2 // 78994 /// ENST00000300835 // PRR14 // proline rich 14 // 16p11.2 // 78994 /// ENST00000287463 // PRR14 // proline rich 14 // 16p11.2 // 78994 /// AK125716 // PRR14 // proline rich 14 // 16p11.2 // 78994
NM_003020	SCG5	down	3587495	-0.263022724	5.206590458	-3.814587849	0.00114304	0.057951193	-1.083517141	NM_003020 // SCG5 // secretogranin V (7B2 protein) // 15q13-q14 // 6447 /// BC093053 // SCG5 // secretogranin V (7B2 protein) // 15q13-q14 // 6447 /// ENST00000300175 // SCG5 // secretogranin V (7B2 protein) // 15q13-q14 // 6447 /// AK057017 // C15orf45 // chromosome 15 open reading frame 45 // 15q13.3 // 641318
XM_001726620	UNQ353	up	3629125	0.422857513	7.235624136	3.813216429	0.001146649	0.057977035	-1.086567918	XM_001726620 // UNQ353 // GKGM353 // 15q22.31 // 100128564
NM_000527	LDLR	down	3821015	-0.368411879	9.386698086	-3.811770329	0.001150466	0.058013267	-1.089784687	NM_000527 // LDLR // low density lipoprotein receptor (familial hypercholesterolemia) // 19p13.3 // 3949 /// ENST00000252444 // LDLR // low density lipoprotein receptor (familial hypercholesterolemia) // 19p13.3 // 3949 /// BX648281 // LDLR // low density lipoprotein receptor (familial hypercholesterolemia) // 19p13.3 // 3949
NM_004429	EFNB1	up	3980170	0.315604722	6.962391991	3.807143594	0.001162766	0.058475854	-1.100075634	NM_004429 // EFNB1 // ephrin-B1 // Xq12 // 1947 /// ENST00000204961 // EFNB1 // ephrin-B1 // Xq12 // 1947 /// BC016649 // EFNB1 // ephrin-B1 // Xq12 // 1947
NM_006516	SLC2A1	down	2409104	-0.305079265	9.202072009	-3.799273597	0.001183988	0.059222671	-1.117576938	NM_006516 // SLC2A1 // solute carrier family 2 (facilitated glucose transporter), member 1 // 1p35-p31.3 // 6513 /// ENST00000372501 // SLC2A1 // solute carrier family 2 (facilitated glucose transporter), member 1 // 1p35-p31.3 // 6513 /// AK292791 // SLC2A1 // solute carrier family 2 (facilitated glucose transporter), member 1 // 1p35-p31.3 // 6513
NM_006266	RALGDS	up	3228463	0.285955353	8.377667347	3.798472437	0.00118617	0.059222671	-1.119358316	NM_006266 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// NM_001042368 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000372050 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000393160 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000372062 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000393157 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000372051 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// ENST00000372047 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900 /// AB037729 // RALGDS // ral guanine nucleotide dissociation stimulator // 9q34.3 // 5900
NM_031904	FRMD8	up	3335131	0.238007215	7.750624489	3.797933499	0.00118764	0.059222671	-1.120556616	NM_031904 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// ENST00000317568 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// BC044658 // FRMD8 // FERM domain containing 8 // 11q13 // 83786 /// BC128150 // FKSG43 // FKSG43 gene // Xq11.1 // 83957 /// ENST00000355991 // FRMD8 // FERM domain containing 8 // 11q13 // 83786
NM_005608	PTPRCAP	down	3378818	-0.355642445	10.60420035	-3.796967813	0.001190278	0.059222671	-1.122703717	NM_005608 // PTPRCAP // protein tyrosine phosphatase, receptor type, C-associated protein // 11q13.3 // 5790 /// ENST00000326294 // PTPRCAP // protein tyrosine phosphatase, receptor type, C-associated protein // 11q13.3 // 5790 /// BC114467 // PTPRCAP // protein tyrosine phosphatase, receptor type, C-associated protein // 11q13.3 // 5790
NM_139164	STARD4	up	2870828	0.320540744	9.88324099	3.792470693	0.001202643	0.059679149	-1.132701717	NM_139164 // STARD4 // StAR-related lipid transfer (START) domain containing 4 // 5q22.1 // 134429 /// ENST00000296632 // STARD4 // StAR-related lipid transfer (START) domain containing 4 // 5q22.1 // 134429 /// BC042956 // STARD4 // StAR-related lipid transfer (START) domain containing 4 // 5q22.1 // 134429
NM_174905	FAM98C	up	3832435	0.250205789	8.221611591	3.77360594	0.001255917	0.062157923	-1.174625825	NM_174905 // FAM98C // family with sequence similarity 98, member C // 19q13.2 // 147965 /// ENST00000252530 // FAM98C // family with sequence similarity 98, member C // 19q13.2 // 147965 /// ENST00000343358 // FAM98C // family with sequence similarity 98, member C // 19q13.2 // 147965 /// AK128745 // FAM98C // family with sequence similarity 98, member C // 19q13.2 // 147965
NM_018492	PBK	down	3129149	-0.549685764	8.448791488	-3.767029181	0.001275036	0.062937669	-1.189235462	NM_018492 // PBK // PDZ binding kinase // 8p21.2 // 55872 /// ENST00000301905 // PBK // PDZ binding kinase // 8p21.2 // 55872 /// BC015191 // PBK // PDZ binding kinase // 8p21.2 // 55872
NM_018460	ARHGAP15	down	2508611	-0.351580052	8.979662218	-3.762339203	0.001288847	0.063451962	-1.199651783	NM_018460 // ARHGAP15 // Rho GTPase activating protein 15 // 2q22.2 // 55843 /// ENST00000295095 // ARHGAP15 // Rho GTPase activating protein 15 // 2q22.2 // 55843 /// BC016701 // ARHGAP15 // Rho GTPase activating protein 15 // 2q22.2 // 55843
NM_133458	ZFP90	up	3666282	0.541831411	7.612193372	3.759855489	0.001296221	0.063559643	-1.205167362	NM_133458 // ZFP90 // zinc finger protein 90 homolog (mouse) // 16q22.1 // 146198 /// ENST00000398253 // ZFP90 // zinc finger protein 90 homolog (mouse) // 16q22.1 // 146198 /// BC040486 // ZFP90 // zinc finger protein 90 homolog (mouse) // 16q22.1 // 146198 /// ENST00000327567 // ZFP90 // zinc finger protein 90 homolog (mouse) // 16q22.1 // 146198
NM_058172	ANTXR2	down	2774971	-0.469742299	7.433073491	-3.758531737	0.001300168	0.063559643	-1.208106821	NM_058172 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429 /// ENST00000399392 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429 /// ENST00000307333 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429 /// ENST00000346652 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429 /// ENST00000295465 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429 /// AK055636 // ANTXR2 // anthrax toxin receptor 2 // 4q21.21 // 118429
NM_175073	APTX	up	3203311	0.318193902	8.133267628	3.758177447	0.001301226	0.063559643	-1.208893515	NM_175073 // APTX // aprataxin // 9p13.3 // 54840 /// NM_175069 // APTX // aprataxin // 9p13.3 // 54840 /// NM_175072 // APTX // aprataxin // 9p13.3 // 54840 /// NM_017692 // APTX // aprataxin // 9p13.3 // 54840 /// NM_175071 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000309615 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379825 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379813 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379817 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379824 // APTX // aprataxin // 9p13.3 // 54840 /// AY208839 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379819 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000344355 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379827 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000379812 // APTX // aprataxin // 9p13.3 // 54840 /// ENST00000397172 // APTX // aprataxin // 9p13.3 // 54840
NM_005191	CD80	up	2690900	0.266195085	10.98002653	3.756794787	0.001305365	0.063595769	-1.211963597	NM_005191 // CD80 // CD80 molecule // 3q13.3-q21 // 941 /// ENST00000264246 // CD80 // CD80 molecule // 3q13.3-q21 // 941 /// BC042665 // CD80 // CD80 molecule // 3q13.3-q21 // 941 /// ENST00000383669 // CD80 // CD80 molecule // 3q13.3-q21 // 941 /// ENST00000383668 // CD80 // CD80 molecule // 3q13.3-q21 // 941
NM_004064	CDKN1B	down	3405440	-0.342326481	7.799568943	-3.752789643	0.001317429	0.064016768	-1.220855843	NM_004064 // CDKN1B // cyclin-dependent kinase inhibitor 1B (p27, Kip1) // 12p13.1-p12 // 1027 /// ENST00000228872 // CDKN1B // cyclin-dependent kinase inhibitor 1B (p27, Kip1) // 12p13.1-p12 // 1027 /// BC001971 // CDKN1B // cyclin-dependent kinase inhibitor 1B (p27, Kip1) // 12p13.1-p12 // 1027 /// ENST00000396340 // CDKN1B // cyclin-dependent kinase inhibitor 1B (p27, Kip1) // 12p13.1-p12 // 1027
NM_002209	ITGAL	down	3656223	-0.322072197	8.734368477	-3.751098301	0.001322556	0.064099431	-1.224610591	NM_002209 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683 /// NM_001114380 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683 /// ENST00000356798 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683 /// ENST00000358164 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683 /// BC008777 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683 /// ENST00000315171 // ITGAL // integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) // 16p11.2 // 3683
NM_032270	LRRC8C	down	2345929	-0.522163384	8.521886551	-3.748365712	0.001330882	0.064336288	-1.230676411	NM_032270 // LRRC8C // leucine rich repeat containing 8 family, member C // 1p22.2 // 84230 /// ENST00000370454 // LRRC8C // leucine rich repeat containing 8 family, member C // 1p22.2 // 84230 /// BC036122 // LRRC8C // leucine rich repeat containing 8 family, member C // 1p22.2 // 84230
NM_001025100	MBP	down	3814063	-0.22355942	8.582433327	-3.742824651	0.001347926	0.064992247	-1.242974663	NM_001025100 // MBP // myelin basic protein // 18q23 // 4155 /// NM_001025101 // MBP // myelin basic protein // 18q23 // 4155 /// ENST00000397863 // MBP // myelin basic protein // 18q23 // 4155 /// ENST00000397860 // MBP // myelin basic protein // 18q23 // 4155 /// ENST00000354542 // MBP // myelin basic protein // 18q23 // 4155 /// ENST00000355994 // MBP // myelin basic protein // 18q23 // 4155 /// BC065248 // MBP // myelin basic protein // 18q23 // 4155
NM_001113407	LDB1	up	3304215	0.288581803	9.35607459	3.737925789	0.001363174	0.065558517	-1.253845508	NM_001113407 // LDB1 // LIM domain binding 1 // 10q24-q25 // 8861 /// NM_003893 // LDB1 // LIM domain binding 1 // 10q24-q25 // 8861 /// ENST00000361198 // LDB1 // LIM domain binding 1 // 10q24-q25 // 8861 /// BC009246 // LDB1 // LIM domain binding 1 // 10q24-q25 // 8861
NM_003516	HIST2H2AA3	down	2357927	-0.299339509	11.92978103	-3.732758816	0.001379443	0.065858735	-1.265309184	NM_003516 // HIST2H2AA3 // histone cluster 2, H2aa3 // 1q21.2 // 8337 /// NM_001040874 // HIST2H2AA4 // histone cluster 2, H2aa4 // 1q21.2 // 723790 /// ENST00000369161 // HIST2H2AA4 // histone cluster 2, H2aa4 // 1q21.2 // 723790 /// ENST00000369161 // HIST2H2AA3 // histone cluster 2, H2aa3 // 1q21.2 // 8337 /// ENST00000369159 // HIST2H2AA4 // histone cluster 2, H2aa4 // 1q21.2 // 723790 /// ENST00000369159 // HIST2H2AA3 // histone cluster 2, H2aa3 // 1q21.2 // 8337 /// BC001629 // HIST2H2AA3 // histone cluster 2, H2aa3 // 1q21.2 // 8337 /// BC001629 // HIST2H2AA4 // histone cluster 2, H2aa4 // 1q21.2 // 723790
NM_152411	ZNF786	up	3078478	0.218792329	7.023769736	3.732617666	0.00137989	0.065858735	-1.265622317	NM_152411 // ZNF786 // zinc finger protein 786 // 7q36.1 // 136051 /// ENST00000316286 // ZNF786 // zinc finger protein 786 // 7q36.1 // 136051 /// BC128392 // ZNF786 // zinc finger protein 786 // 7q36.1 // 136051
NM_080391	PTP4A2	down	2404819	-0.211493063	11.17406203	-3.732590018	0.001379978	0.065858735	-1.265683651	NM_080391 // PTP4A2 // protein tyrosine phosphatase type IVA, member 2 // 1p35 // 8073 /// NM_080392 // PTP4A2 // protein tyrosine phosphatase type IVA, member 2 // 1p35 // 8073 /// ENST00000344035 // PTP4A2 // protein tyrosine phosphatase type IVA, member 2 // 1p35 // 8073 /// ENST00000356536 // PTP4A2 // protein tyrosine phosphatase type IVA, member 2 // 1p35 // 8073 /// BC070182 // PTP4A2 // protein tyrosine phosphatase type IVA, member 2 // 1p35 // 8073
NM_005689	ABCB6	up	2599993	0.22235285	8.642326422	3.73061006	0.001386265	0.065949473	-1.270075863	NM_005689 // ABCB6 // ATP-binding cassette, sub-family B (MDR/TAP), member 6 // 2q36 // 10058 /// ENST00000265316 // ABCB6 // ATP-binding cassette, sub-family B (MDR/TAP), member 6 // 2q36 // 10058 /// BC000559 // ABCB6 // ATP-binding cassette, sub-family B (MDR/TAP), member 6 // 2q36 // 10058 /// ENST00000295750 // ABCB6 // ATP-binding cassette, sub-family B (MDR/TAP), member 6 // 2q36 // 10058
NM_007026	DUSP14	up	3719515	0.567125438	7.628160259	3.729773801	0.001388929	0.065949473	-1.271930871	NM_007026 // DUSP14 // dual specificity phosphatase 14 // 17q12 // 11072 /// ENST00000292964 // DUSP14 // dual specificity phosphatase 14 // 17q12 // 11072 /// ENST00000394389 // DUSP14 // dual specificity phosphatase 14 // 17q12 // 11072 /// ENST00000394386 // DUSP14 // dual specificity phosphatase 14 // 17q12 // 11072 /// BC001894 // DUSP14 // dual specificity phosphatase 14 // 17q12 // 11072
NM_004148	NINJ1	up	3215146	0.409504823	9.533960641	3.725334261	0.001403158	0.066436828	-1.281777771	NM_004148 // NINJ1 // ninjurin 1 // 9q22 // 4814 /// ENST00000375446 // NINJ1 // ninjurin 1 // 9q22 // 4814 /// BC048212 // NINJ1 // ninjurin 1 // 9q22 // 4814
NM_005428	VAV1	down	3818547	-0.322024171	8.294904279	-3.722769474	0.001411444	0.066436828	-1.287465716	NM_005428 // VAV1 // vav 1 guanine nucleotide exchange factor // 19p13.2 // 7409 /// ENST00000304076 // VAV1 // vav 1 guanine nucleotide exchange factor // 19p13.2 // 7409 /// BC013361 // VAV1 // vav 1 guanine nucleotide exchange factor // 19p13.2 // 7409
NM_020382	SETD8	down	4038494	-0.196647145	8.5612801	-3.722721007	0.001411601	0.066436828	-1.287573197	NM_020382 // SETD8 // SET domain containing (lysine methyltransferase) 8 // 12q24.31 // 387893 /// AF287261 // SETD8 // SET domain containing (lysine methyltransferase) 8 // 12q24.31 // 387893
NM_004226	STK17B	down	2593159	-0.475278585	9.797998295	-3.722166819	0.001413398	0.066436828	-1.288802148	NM_004226 // STK17B // serine/threonine kinase 17b // 2q32.3 // 9262 /// ENST00000263955 // STK17B // serine/threonine kinase 17b // 2q32.3 // 9262 /// BC016040 // STK17B // serine/threonine kinase 17b // 2q32.3 // 9262
NM_000878	IL2RB	down	3959986	-0.324598833	9.789280665	-3.717902457	0.001427302	0.066922224	-1.298257805	NM_000878 // IL2RB // interleukin 2 receptor, beta // 22q13|22q13.1 // 3560 /// ENST00000216223 // IL2RB // interleukin 2 receptor, beta // 22q13|22q13.1 // 3560 /// BC025691 // IL2RB // interleukin 2 receptor, beta // 22q13|22q13.1 // 3560
NM_002719	PPP2R5C	down	3552729	-0.22753313	8.540059205	-3.715818	0.001434148	0.066965937	-1.30287925	NM_002719 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// NM_178586 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// NM_178587 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// NM_178588 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// ENST00000334743 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// ENST00000350249 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// U37352 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// ENST00000328724 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// ENST00000334756 // PPP2R5C // protein phosphatase 2, regulatory subunit B, gamma isoform // 14q32 // 5527 /// BC051442 // LOC100132532 // hypothetical protein LOC100132532 // 14q32.31 // 100132532
NM_019058	DDIT4	up	3251393	0.493810794	10.18058054	3.715439707	0.001435393	0.066965937	-1.303717922	NM_019058 // DDIT4 // DNA-damage-inducible transcript 4 // 10pter-q26.12 // 54541 /// ENST00000307365 // DDIT4 // DNA-damage-inducible transcript 4 // 10pter-q26.12 // 54541 /// BC007714 // DDIT4 // DNA-damage-inducible transcript 4 // 10pter-q26.12 // 54541
NM_202002	FOXM1	down	3440598	-0.362799422	8.503842439	-3.71356923	0.001441569	0.066999427	-1.307864574	NM_202002 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// NM_021953 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// NM_202003 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// ENST00000342628 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// ENST00000359843 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// ENST00000361953 // FOXM1 // forkhead box M1 // 12p13 // 2305 /// U74612 // FOXM1 // forkhead box M1 // 12p13 // 2305
