FeatureNumber	ProbeUID	AgilentProbeID	GeneSymbol	SystematicName	Description	logFoldChange	AverageExpression	t.statistic	p.value	adjusted.p.value
28957	26556	A_23_P149259	TMEM79	NM_032323	Homo sapiens transmembrane protein 79 (TMEM79), mRNA [NM_032323]	-0.425091932	10.86946105	-4.430246515	0.000243717	0.007323273
6747	6099	A_24_P118452	SEPHS1	NM_012247	Homo sapiens selenophosphate synthetase 1 (SEPHS1), mRNA [NM_012247]	-0.390172533	7.569767887	-4.429229344	0.000244303	0.007325304
37309	34203	A_24_P288954	CTB-1048E9.5	NM_001013694	Homo sapiens similar to SRR1-like protein (LOC402055), mRNA [NM_001013694]	-0.435044576	8.631596545	-4.425783681	0.0002463	0.007363285
2746	2407	A_24_P470782	A_24_P470782	A_24_P470782	Unknown	-0.347198318	7.647852187	-4.426215805	0.000246048	0.007363285
35684	32645	A_24_P311926	HLA-G	NM_002127	Homo sapiens HLA-G histocompatibility antigen, class I, G (HLA-G), mRNA [NM_002127]	-0.324233478	16.82651129	-4.425638032	0.000246385	0.007363285
41186	37714	A_23_P314526	FLOT1	NM_005803	Homo sapiens flotillin 1 (FLOT1), mRNA [NM_005803]	-0.420277751	9.260749377	-4.421795649	0.000248631	0.007419207
5063	4543	A_24_P12181	DC-UbP	NM_152277	Homo sapiens dendritic cell-derived ubiquitin-like protein (DC-UbP), mRNA [NM_152277]	-0.368245438	8.508065589	-4.419645033	0.000249898	0.007419207
1228	1032	A_23_P205027	ABHD13	NM_032859	Homo sapiens abhydrolase domain containing 13 (ABHD13), mRNA [NM_032859]	-0.335906595	8.57111125	-4.420286428	0.00024952	0.007419207
29325	26913	A_23_P7388	HDAC3	NM_003883	Homo sapiens histone deacetylase 3 (HDAC3), mRNA [NM_003883]	-0.319794701	9.616456548	-4.42018549	0.000249579	0.007419207
32203	29545	A_24_P399009	EDC4	NM_014329	Homo sapiens enhancer of mRNA decapping 4 (EDC4), mRNA [NM_014329]	-0.308681694	8.412759013	-4.419857793	0.000249772	0.007419207
27717	25373	A_23_P109470	THOC5	NM_001002878	Homo sapiens THO complex 5 (THOC5), transcript variant 1, mRNA [NM_001002878]	-0.250497755	8.720562829	-4.418026593	0.000250855	0.007439484
18930	17368	A_24_P303770	CTSB	NM_147780	Homo sapiens cathepsin B (CTSB), transcript variant 2, mRNA [NM_147780]	-0.663675145	11.75882838	-4.414565861	0.000252915	0.00749237
29227	26739	A_23_P120237	STARD7	NM_020151	Homo sapiens START domain containing 7 (STARD7), transcript variant 1, mRNA [NM_020151]	-0.384364857	12.57430886	-4.412746951	0.000254005	0.007516426
33313	30487	A_23_P62920	KIFAP3	NM_014970	Homo sapiens kinesin-associated protein 3 (KIFAP3), mRNA [NM_014970]	-0.431515813	12.09441979	-4.411953039	0.000254481	0.007522328
29843	27236	A_23_P30995	CYB5R4	NM_016230	Homo sapiens cytochrome b5 reductase 4 (CYB5R4), mRNA [NM_016230]	-0.3429473	9.016211656	-4.410540572	0.000255332	0.007539255
33233	30494	A_23_P162982	DHRS4	NM_021004	Homo sapiens dehydrogenase/reductase (SDR family) member 4 (DHRS4), mRNA [NM_021004]	-0.406458386	10.76887498	-4.409490992	0.000255966	0.007541546
17175	15705	A_32_P117338	AFG3L2	NM_006796	Homo sapiens AFG3 ATPase family gene 3-like 2 (yeast) (AFG3L2), nuclear gene encoding mitochondrial protein, mRNA [NM_006796]	-0.658793361	9.212436991	-4.406276266	0.000257918	0.007581297
13974	12825	A_24_P221883	PARL	NM_018622	Homo sapiens presenilin associated, rhomboid-like (PARL), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA [NM_018622]	-0.428149873	10.11409137	-4.405854395	0.000258175	0.007581297
6028	5555	A_24_P52801	OTUB1	NM_017670	Homo sapiens OTU domain, ubiquitin aldehyde binding 1 (OTUB1), transcript variant 1, mRNA [NM_017670]	-0.373392617	8.801509977	-4.404972689	0.000258714	0.007581297
6399	5774	A_24_P296907	THAP8	NM_152658	Homo sapiens THAP domain containing 8 (THAP8), mRNA [NM_152658]	-0.214900637	8.302317394	-4.40674114	0.000257635	0.007581297
14297	13101	A_24_P58597	A_24_P58597	A_24_P58597	Unknown	-0.436071924	8.382421801	-4.399339836	0.000262181	0.007649812
37312	34208	A_23_P305481	ACO2	NM_001098	Homo sapiens aconitase 2, mitochondrial (ACO2), nuclear gene encoding mitochondrial protein, mRNA [NM_001098]	-0.330314705	12.11655941	-4.398293422	0.00026283	0.007660508
18263	16762	A_23_P131611	TTC30A	NM_152275	Homo sapiens tetratricopeptide repeat domain 30A (TTC30A), mRNA [NM_152275]	-0.418395325	7.588366126	-4.397234554	0.000263489	0.007671453
23174	21245	A_23_P102988	TXNRD2	NM_006440	Homo sapiens thioredoxin reductase 2 (TXNRD2), nuclear gene encoding mitochondrial protein, mRNA [NM_006440]	-0.471281352	7.106724743	-4.396319837	0.000264059	0.007679806
26123	23841	A_23_P368711	LILRA6	NM_024318	Homo sapiens leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6 (LILRA6), mRNA [NM_024318]	-0.411176437	7.499526142	-4.395861521	0.000264345	0.007679889
10998	10015	A_24_P398432	CENTD2	NM_139181	Homo sapiens centaurin, delta 2 (CENTD2), transcript variant 1, mRNA [NM_139181]	-0.277759392	10.77766698	-4.389857884	0.000268123	0.007764672
33870	31032	A_23_P316601	RIT1	NM_006912	Homo sapiens Ras-like without CAAX 1 (RIT1), mRNA [NM_006912]	-0.234326497	10.38075364	-4.38885483	0.000268759	0.007774796
15104	13784	A_32_P169574	OTUD5	NM_017602	Homo sapiens OTU domain containing 5 (OTUD5), mRNA [NM_017602]	-0.386419861	7.559458698	-4.387703203	0.000269492	0.007779383
3479	3154	A_23_P75741	UBE2L6	NM_198183	Homo sapiens ubiquitin-conjugating enzyme E2L 6 (UBE2L6), transcript variant 2, mRNA [NM_198183]	-0.382205091	10.4050461	-4.387872393	0.000269384	0.007779383
7049	6503	A_24_P272710	RPL10	NM_006013	Homo sapiens ribosomal protein L10 (RPL10), mRNA [NM_006013]	-0.402118514	15.00007087	-4.386085358	0.000270524	0.00780088
18136	16536	A_23_P129209	IDH2	NM_002168	Homo sapiens isocitrate dehydrogenase 2 (NADP+), mitochondrial (IDH2), mRNA [NM_002168]	-0.606349078	11.4624615	-4.38519827	0.000271092	0.007802452
13258	12130	A_24_P62615	CAP1	NM_006367	Homo sapiens CAP, adenylate cyclase-associated protein 1 (yeast) (CAP1), mRNA [NM_006367]	-0.45522844	11.09910137	-4.38510093	0.000271154	0.007802452
22627	20708	A_23_P254079	GENX-3414	NM_003943	Homo sapiens genethonin 1 (GENX-3414), mRNA [NM_003943]	-0.615641173	7.822703852	-4.382400286	0.000272891	0.007844091
12098	11082	A_23_P36140	B3GAT3	NM_012200	Homo sapiens beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I) (B3GAT3), mRNA [NM_012200]	-0.32903058	9.113058936	-4.377720406	0.000275926	0.007922945
25223	23123	A_24_P315873	ENST00000354937	ENST00000354937	Homo sapiens cDNA FLJ90283 fis, clone NT2RP1000579, highly similar to Human succinate dehydrogenase flavoprotein subunit (SDH) mRNA. [AK074764]	-0.552142921	10.48012407	-4.376159317	0.000276946	0.007932193
6402	5780	A_23_P90589	MRPL44	NM_022915	Homo sapiens mitochondrial ribosomal protein L44 (MRPL44), nuclear gene encoding mitochondrial protein, mRNA [NM_022915]	-0.336621121	10.03113351	-4.375438199	0.000277419	0.007932193
41415	37822	A_23_P132365	LDOC1L	NM_032287	Homo sapiens leucine zipper, down-regulated in cancer 1-like (LDOC1L), mRNA [NM_032287]	-0.396055913	11.25108881	-4.374272219	0.000278185	0.007940961
24962	22807	A_24_P303127	FLJ33641	NM_152687	Homo sapiens hypothetical protein FLJ33641 (FLJ33641), mRNA [NM_152687]	-0.347528553	7.391566869	-4.374079303	0.000278312	0.007940961
13211	12037	A_24_P20200	PLEKHB2	NM_017958	Homo sapiens pleckstrin homology domain containing, family B (evectins) member 2 (PLEKHB2), transcript variant 2, mRNA [NM_017958]	-0.573082704	8.573217912	-4.371971649	0.000279702	0.007955503
40999	37530	A_23_P6935	CD47	NM_198793	Homo sapiens CD47 molecule (CD47), transcript variant 2, mRNA [NM_198793]	-0.570692435	11.14955816	-4.372146973	0.000279586	0.007955503
36125	33132	A_24_P169645	A_24_P169645	A_24_P169645	Unknown	-0.44745833	9.615109597	-4.371451776	0.000280046	0.007956936
40174	36794	A_23_P436526	MGC26694	NM_178526	Homo sapiens hypothetical protein MGC26694 (MGC26694), mRNA [NM_178526]	-0.190214353	8.270974994	-4.370655816	0.000280573	0.007959981
18280	16637	A_23_P131653	PIGF	NM_002643	Homo sapiens phosphatidylinositol glycan anchor biosynthesis, class F (PIGF), transcript variant 1, mRNA [NM_002643]	-0.477009324	10.13958545	-4.369480294	0.000281354	0.007960729
38818	35579	A_23_P403971	C20orf116	NM_023935	Homo sapiens chromosome 20 open reading frame 116 (C20orf116), mRNA [NM_023935]	-0.33646493	11.95501592	-4.369735413	0.000281184	0.007960729
30875	28195	A_24_P72479	ARPC1A	NM_006409	Homo sapiens actin related protein 2/3 complex, subunit 1A, 41kDa (ARPC1A), mRNA [NM_006409]	-0.301543128	12.60959	-4.368235977	0.000282183	0.007967547
19457	17868	A_23_P128541	TRAFD1	NM_006700	Homo sapiens TRAF-type zinc finger domain containing 1 (TRAFD1), mRNA [NM_006700]	-0.488293869	8.057967023	-4.363834164	0.000285135	0.007992615
22384	20417	A_23_P84565	POLR3D	NM_001722	Homo sapiens polymerase (RNA) III (DNA directed) polypeptide D, 44kDa (POLR3D), mRNA [NM_001722]	-0.400591802	8.486989194	-4.363977109	0.000285038	0.007992615
36237	33182	A_23_P71094	GCC1	NM_024523	Homo sapiens GRIP and coiled-coil domain containing 1 (GCC1), mRNA [NM_024523]	-0.351702127	9.910314227	-4.365529601	0.000283994	0.007992615
13038	11872	A_23_P30784	ABT1	NM_013375	Homo sapiens activator of basal transcription 1 (ABT1), mRNA [NM_013375]	-0.32157582	8.160403955	-4.363972331	0.000285041	0.007992615
37802	34647	A_23_P51853	ZDHHC18	NM_032283	Homo sapiens zinc finger, DHHC-type containing 18 (ZDHHC18), mRNA [NM_032283]	-0.292592254	8.194489951	-4.364850179	0.000284451	0.007992615
35503	32464	A_24_P152144	A_24_P152144	A_24_P152144	Unknown	-0.431815719	8.228172792	-4.361514165	0.000286703	0.008019987
30269	27701	A_24_P168416	PRDX2	NM_181738	Homo sapiens peroxiredoxin 2 (PRDX2), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA [NM_181738]	-0.609527628	9.333550348	-4.357769321	0.000289253	0.00806774
8189	7507	A_24_P327815	STIP1	NM_006819	Homo sapiens stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein) (STIP1), mRNA [NM_006819]	-0.51613434	8.783488958	-4.358444155	0.000288791	0.00806774
22685	20819	A_23_P113789	USP19	NM_006677	Homo sapiens ubiquitin specific peptidase 19 (USP19), mRNA [NM_006677]	-0.390811822	8.527833128	-4.354662334	0.000291385	0.008084225
37275	34140	A_24_P234572	RAB7	NM_004637	Homo sapiens RAB7, member RAS oncogene family (RAB7), mRNA [NM_004637]	-0.328162023	9.853556223	-4.354745408	0.000291328	0.008084225
36721	33594	A_23_P112397	FBXW5	NM_018998	Homo sapiens F-box and WD-40 domain protein 5 (FBXW5), mRNA [NM_018998]	-0.312729647	12.14115167	-4.355804548	0.000290599	0.008084225
4519	3999	A_23_P26444	GBL	NM_022372	Homo sapiens G protein beta subunit-like (GBL), mRNA [NM_022372]	-0.402342657	8.969535857	-4.353623523	0.000292102	0.008087549
30792	28198	A_24_P264143	A_24_P264143	A_24_P264143	Unknown	-0.350867386	12.14202745	-4.353958512	0.000291871	0.008087549
12467	11453	A_23_P151614	PSME1	NM_006263	Homo sapiens proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) (PSME1), transcript variant 1, mRNA [NM_006263]	-0.387507086	9.283533079	-4.352214257	0.000293077	0.00810291
14961	13683	A_24_P48139	ADAT1	NM_012091	Homo sapiens adenosine deaminase, tRNA-specific 1 (ADAT1), mRNA [NM_012091]	-0.51667702	7.353489124	-4.350688375	0.000294136	0.008112446
14369	13079	A_24_P264416	A_24_P264416	A_24_P264416	Unknown	-0.502269954	13.04385029	-4.350599091	0.000294198	0.008112446
4371	3876	A_23_P140821	PARD6A	NM_016948	Homo sapiens par-6 partitioning defective 6 homolog alpha (C.elegans) (PARD6A), transcript variant 1, mRNA [NM_016948]	-0.472972666	7.721187244	-4.348678785	0.000295537	0.008141082
12722	11609	A_23_P339773	FAM79A	NM_182752	Homo sapiens family with sequence similarity 79, member A (FAM79A), mRNA [NM_182752]	-0.629228555	9.785032765	-4.347227254	0.000296553	0.008152502
17966	16380	A_23_P35989	ALKBH3	NM_139178	Homo sapiens alkB, alkylation repair homolog 3 (E. coli) (ALKBH3), mRNA [NM_139178]	-0.355492672	8.777169866	-4.343368733	0.000299271	0.008193983
12195	11102	A_24_P210637	D4ST1	NM_130468	Homo sapiens dermatan 4 sulfotransferase 1 (D4ST1), mRNA [NM_130468]	-0.435600214	7.875128326	-4.337663202	0.000303336	0.008246972
42034	38498	A_32_P170925	ENST00000360201	ENST00000360201	Homo sapiens thioredoxin reductase 3, mRNA (cDNA clone IMAGE:5270485), partial cds. [BC050032]	-0.389203105	8.975614673	-4.337753082	0.000303272	0.008246972
18095	16613	A_23_P114774	PMVK	NM_006556	Homo sapiens phosphomevalonate kinase (PMVK), mRNA [NM_006556]	-0.356202165	12.56950157	-4.337924249	0.000303149	0.008246972
35370	32375	A_23_P5845	KHK	NM_000221	Homo sapiens ketohexokinase (fructokinase) (KHK), transcript variant a, mRNA [NM_000221]	-0.447535412	8.337392342	-4.336414676	0.000304233	0.008250268
15156	13876	A_24_P859431	A_24_P859431	A_24_P859431	Unknown	-0.408754087	9.649776556	-4.336421283	0.000304228	0.008250268
35963	32839	A_23_P59602	FLJ20323	NM_019005	Homo sapiens hypothetical protein FLJ20323 (FLJ20323), mRNA [NM_019005]	-0.300465435	10.57861857	-4.336223659	0.000304371	0.008250268
37398	34211	A_23_P80122	WRB	NM_004627	Homo sapiens tryptophan rich basic protein (WRB), mRNA [NM_004627]	-0.477144933	10.26992637	-4.334164582	0.000305856	0.008257308
13906	12701	A_23_P110879	TRAF3IP2	NM_147686	Homo sapiens TRAF3 interacting protein 2 (TRAF3IP2), transcript variant 2, mRNA [NM_147686]	-0.468789506	7.905919938	-4.333995048	0.000305979	0.008257308
5931	5374	A_24_P161393	A_24_P161393	A_24_P161393	Unknown	-0.435806749	13.40031946	-4.335392113	0.00030497	0.008257308
29252	26783	A_23_P80156	PRMT2	NM_206962	Homo sapiens protein arginine methyltransferase 2 (PRMT2), transcript variant 1, mRNA [NM_206962]	-0.428556892	10.47965204	-4.333753889	0.000306153	0.008257308
13326	12253	A_23_P103282	TMEM59	NM_004872	Homo sapiens transmembrane protein 59 (TMEM59), mRNA [NM_004872]	-0.409857584	13.85215741	-4.33218506	0.000307291	0.008277653
22663	20776	A_24_P79591	BE535360	BE535360	601058513F1 NIH_MGC_10 Homo sapiens cDNA clone IMAGE:3445322 5, mRNA sequence [BE535360]	-0.405564806	7.32213864	-4.331872616	0.000307519	0.008277653
16687	15277	A_32_P146286	ENST00000339892	ENST00000339892	ACTG_BOVIN (P63258) Actin, cytoplasmic 2 (Gamma-actin), partial (68%) [THC2426775]	-0.586437341	12.19118476	-4.328125518	0.000310256	0.008284084
22855	20968	A_24_P383680	A_24_P383680	A_24_P383680	Unknown	-0.511725598	7.743200289	-4.328351926	0.00031009	0.008284084
28053	25682	A_24_P350307	A_24_P350307	A_24_P350307	Unknown	-0.459653409	11.98023103	-4.327248918	0.0003109	0.008284084
8494	7752	A_24_P330971	EIF3S12	NM_013234	Homo sapiens eukaryotic translation initiation factor 3, subunit 12 (EIF3S12), mRNA [NM_013234]	-0.429548732	12.44433432	-4.328589166	0.000309916	0.008284084
41512	2450	A_23_P30024	NFKB1	NM_003998	Homo sapiens nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105) (NFKB1), mRNA [NM_003998]	-0.308909468	11.3216571	-4.32990558	0.000308952	0.008284084
16720	15339	A_23_P9166	TLN1	NM_006289	Homo sapiens talin 1 (TLN1), mRNA [NM_006289]	-0.291465849	7.47961621	-4.328904048	0.000309685	0.008284084
16828	15386	A_24_P4816	GABARAPL1	NM_031412	Homo sapiens GABA(A) receptor-associated protein like 1 (GABARAPL1), mRNA [NM_031412]	-0.334473169	9.651106203	-4.32584745	0.000311932	0.008289432
12622	11581	A_23_P153698	BTBD2	NM_017797	Homo sapiens BTB (POZ) domain containing 2 (BTBD2), mRNA [NM_017797]	-0.230107162	9.53064973	-4.326136885	0.000311718	0.008289432
1725	1461	A_23_P60225	GRHPR	NM_012203	Homo sapiens glyoxylate reductase/hydroxypyruvate reductase (GRHPR), mRNA [NM_012203]	-0.521208086	11.20399507	-4.324299129	0.000313076	0.008303561
29498	26919	A_24_P5026	AK091569	AK091569	Homo sapiens cDNA FLJ34250 fis, clone FCBBF4000529. [AK091569]	-0.384002277	7.437525189	-4.323845646	0.000313412	0.008304345
20072	18366	A_23_P35820	CFL1	NM_005507	Homo sapiens cofilin 1 (non-muscle) (CFL1), mRNA [NM_005507]	-0.442794661	11.73305447	-4.321482464	0.000315169	0.008341939
35568	32589	A_23_P106906	PPL	NM_002705	Homo sapiens periplakin (PPL), mRNA [NM_002705]	-0.347331247	9.493773028	-4.321109974	0.000315446	0.008341939
23132	21166	A_23_P29594	RPL39L	NM_052969	Homo sapiens ribosomal protein L39-like (RPL39L), mRNA [NM_052969]	-0.592634861	9.89399361	-4.320153491	0.000316161	0.008352683
30579	27955	A_23_P8311	TTRAP	NM_016614	Homo sapiens TRAF and TNF receptor associated protein (TTRAP), mRNA [NM_016614]	-0.262593905	12.03516115	-4.319515052	0.000316638	0.008357159
1323	1053	A_23_P77020	TINF2	NM_012461	Homo sapiens TERF1 (TRF1)-interacting nuclear factor 2 (TINF2), mRNA [NM_012461]	-0.202133529	12.85697087	-4.318131705	0.000317676	0.008360125
41968	38374	A_24_P761457	A_24_P761457	A_24_P761457	Unknown	-0.310056644	9.255346616	-4.317170765	0.000318399	0.00837102
14488	13290	A_32_P123652	TSPAN33	NM_178562	Homo sapiens tetraspanin 33 (TSPAN33), mRNA [NM_178562]	-0.294080887	6.81229044	-4.315161493	0.000319916	0.008402746
42205	38653	A_23_P258714	VARS	NM_006295	Homo sapiens valyl-tRNA synthetase (VARS), mRNA [NM_006295]	-0.348118367	9.796659139	-4.313084677	0.000321491	0.008427789
21323	19562	A_23_P5731	FAHD2A	NM_016044	Homo sapiens fumarylacetoacetate hydrolase domain containing 2A (FAHD2A), mRNA [NM_016044]	-0.320566997	9.726927727	-4.312626111	0.00032184	0.008428783
20573	18803	A_32_P94087	LOC402176	NM_001011538	Homo sapiens similar to 60S ribosomal protein L21 (LOC402176), mRNA [NM_001011538]	-0.474980447	13.66437871	-4.311183137	0.00032294	0.008441288
16832	15393	A_23_P204304	PTPRO	NM_030667	Homo sapiens protein tyrosine phosphatase, receptor type, O (PTPRO), transcript variant 1, mRNA [NM_030667]	-0.450311364	7.501452584	-4.311378187	0.000322791	0.008441288
32860	30127	A_23_P2793	ALOX5AP	NM_001629	Homo sapiens arachidonate 5-lipoxygenase-activating protein (ALOX5AP), mRNA [NM_001629]	-0.671766639	10.95369154	-4.308522191	0.000324979	0.00847008
7774	7057	A_23_P92687	DAP	NM_004394	Homo sapiens death-associated protein (DAP), mRNA [NM_004394]	-0.640640561	11.64102032	-4.306355427	0.000326649	0.008505423
13820	12698	A_23_P395033	DTX2	NM_020892	Homo sapiens deltex homolog 2 (Drosophila) (DTX2), mRNA [NM_020892]	-0.369783326	7.095935706	-4.304977202	0.000327715	0.008512949
34922	32023	A_24_P237278	NIPSNAP1	NM_003634	Homo sapiens nipsnap homolog 1 (C. elegans) (NIPSNAP1), mRNA [NM_003634]	-0.336177621	8.152032956	-4.305569652	0.000327257	0.008512949
29406	26908	A_24_P187448	A_24_P187448	A_24_P187448	Unknown	-0.42484701	7.408272263	-4.303927067	0.000328531	0.008513527
27262	24998	A_24_P182182	SLC25A5	NM_001152	Homo sapiens solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 (SLC25A5), mRNA [NM_001152]	-0.63505839	13.37005761	-4.301324063	0.00033056	0.008541609
25481	23284	A_24_P235870	RNF121	NM_018320	Homo sapiens ring finger protein 121 (RNF121), transcript variant 1, mRNA [NM_018320]	-0.468393937	7.943533645	-4.299658392	0.000331865	0.008567162
44400	40501	A_23_P34568	ADPRHL2	NM_017825	Homo sapiens ADP-ribosylhydrolase like 2 (ADPRHL2), mRNA [NM_017825]	-0.281057039	10.02562985	-4.294843981	0.000335666	0.008657041
17360	15888	A_24_P416728	AES	NM_198970	Homo sapiens amino-terminal enhancer of split (AES), transcript variant 3, mRNA [NM_198970]	-0.532404729	9.926390297	-4.293757768	0.000336529	0.008671063
12706	11580	A_23_P171314	FUNDC2	NM_023934	Homo sapiens FUN14 domain containing 2 (FUNDC2), mRNA [NM_023934]	-0.519341707	9.689288881	-4.289805714	0.00033969	0.008735899
5447	4944	A_24_P276628	PPT1	NM_000310	Homo sapiens palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis, neuronal 1, infantile) (PPT1), mRNA [NM_000310]	-0.685580015	9.672392222	-4.288660713	0.000340611	0.008746198
27029	24727	A_24_P714707	A_24_P714707	A_24_P714707	Unknown	-0.446221938	7.150545634	-4.287706449	0.000341381	0.008746198
26164	23913	A_23_P60943	AF152351	AF152351	Homo sapiens TIMM13a mRNA, complete cds. [AF152351]	-0.294407068	11.92289652	-4.287736551	0.000341357	0.008746198
9988	9100	A_23_P23194	PINK1	NM_032409	Homo sapiens PTEN induced putative kinase 1 (PINK1), mRNA [NM_032409]	-0.465376834	11.47252014	-4.285430747	0.000343224	0.008776818
6400	5776	A_24_P70993	CD99	NM_002414	Homo sapiens CD99 molecule (CD99), mRNA [NM_002414]	-0.451225481	10.94711013	-4.284576305	0.000343918	0.008780084
23641	21637	A_32_P6274	A_32_P6274	A_32_P6274	Unknown	-0.405271911	9.692120201	-4.283630503	0.000344689	0.008789401
33391	30626	A_24_P256060	A_24_P256060	A_24_P256060	Unknown	-0.274970757	7.265948971	-4.280112196	0.00034757	0.008846219
21010	19134	A_23_P66481	RTN4RL1	NM_178568	Homo sapiens reticulon 4 receptor-like 1 (RTN4RL1), mRNA [NM_178568]	-0.505726795	10.00931363	-4.276756491	0.00035034	0.008907917
7731	7129	A_24_P8768	MRPL20	NM_017971	Homo sapiens mitochondrial ribosomal protein L20 (MRPL20), nuclear gene encoding mitochondrial protein, mRNA [NM_017971]	-0.343035162	12.67236136	-4.276053236	0.000350923	0.008907917
5492	5029	A_23_P314584	MAPKAPK3	NM_004635	Homo sapiens mitogen-activated protein kinase-activated protein kinase 3 (MAPKAPK3), mRNA [NM_004635]	-0.28918159	10.45685866	-4.274734156	0.00035202	0.008907917
12386	11303	A_23_P83289	CEECAM1	NM_016174	Homo sapiens cerebral endothelial cell adhesion molecule 1 (CEECAM1), mRNA [NM_016174]	-0.334945602	7.067034604	-4.272555396	0.000353839	0.008930324
40960	37462	A_23_P24755	STX5	NM_003164	Homo sapiens syntaxin 5 (STX5), mRNA [NM_003164]	-0.297032834	10.33002138	-4.269023934	0.000356808	0.008975428
35052	32102	A_23_P168443	EPHB4	NM_004444	Homo sapiens EPH receptor B4 (EPHB4), mRNA [NM_004444]	-0.447228913	8.877911429	-4.267620638	0.000357995	0.008989181
34483	31532	A_24_P379379	CAPZA1	NM_006135	Homo sapiens capping protein (actin filament) muscle Z-line, alpha 1 (CAPZA1), mRNA [NM_006135]	-0.422714786	8.685300839	-4.267424029	0.000358161	0.008989181
26544	24299	A_24_P392312	A_24_P392312	A_24_P392312	Unknown	-0.671641435	11.84344252	-4.265984194	0.000359383	0.008993777
23810	21788	A_24_P233850	SDHC	NM_003001	Homo sapiens succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa (SDHC), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA [NM_003001]	-0.551689939	10.99905328	-4.265255701	0.000360003	0.008993777
33165	30367	A_23_P42563	TNPO3	NM_012470	Homo sapiens transportin 3 (TNPO3), mRNA [NM_012470]	-0.545794575	8.054086076	-4.265924124	0.000359434	0.008993777
44009	40163	A_23_P302094	IMP4	NM_033416	Homo sapiens IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) (IMP4), mRNA [NM_033416]	-0.249440813	10.69220596	-4.265466564	0.000359824	0.008993777
34764	31890	A_24_P609932	A_24_P609932	A_24_P609932	Unknown	-0.306532232	9.86674997	-4.261747444	0.000363004	0.009052053
7027	6464	A_23_P1343	STAM	NM_003473	Homo sapiens signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 (STAM), mRNA [NM_003473]	-0.289779645	7.885676428	-4.259905897	0.000364589	0.009081038
7238	6537	A_23_P435941	SAMD1	NM_138352	Homo sapiens sterile alpha motif domain containing 1 (SAMD1), mRNA [NM_138352]	-0.423074866	8.877290378	-4.258866793	0.000365486	0.009085078
2875	2491	A_24_P279328	SKIP	NM_130766	Homo sapiens skeletal muscle and kidney enriched inositol phosphatase (SKIP), transcript variant 2, mRNA [NM_130766]	-0.178027593	9.119052747	-4.258655801	0.000365669	0.009085078
34781	31770	A_23_P29422	GYG1	NM_004130	Homo sapiens glycogenin 1 (GYG1), mRNA [NM_004130]	-0.472466777	8.074335631	-4.256902975	0.000367189	0.009104248
4766	4299	A_23_P100355	PPP4C	NM_002720	Homo sapiens protein phosphatase 4 (formerly X), catalytic subunit (PPP4C), mRNA [NM_002720]	-0.331234642	11.83081805	-4.256604313	0.000367448	0.009104248
4898	4388	A_32_P123	THC2295911	THC2295911	ADT2_HUMAN ADP,ATP carrier protein, fibroblast isoform (ADP/ATP translocase 2)(Adenine nucleotide translocator 2) (ANT 2). {Homo sapiens;} , partial (62%) [THC2295911]	-0.585168511	13.04601472	-4.256175795	0.000367821	0.009105161
32152	29450	A_24_P808534	DHX9	NM_001357	Homo sapiens DEAH (Asp-Glu-Ala-His) box polypeptide 9 (DHX9), mRNA [NM_001357]	-0.456121113	9.178125866	-4.253700487	0.000369981	0.009136297
44393	40490	A_23_P14636	MFAP1	NM_005926	Homo sapiens microfibrillar-associated protein 1 (MFAP1), mRNA [NM_005926]	-0.442207463	11.59288429	-4.254174189	0.000369567	0.009136297
13964	12808	A_23_P150207	BAD	NM_004322	Homo sapiens BCL2-antagonist of cell death (BAD), transcript variant 1, mRNA [NM_004322]	-0.404888135	12.36821209	-4.248941443	0.000374171	0.009216852
36093	33077	A_24_P122050	PSMF1	NM_006814	Homo sapiens proteasome (prosome, macropain) inhibitor subunit 1 (PI31) (PSMF1), transcript variant 1, mRNA [NM_006814]	-0.40514176	8.957976924	-4.247861241	0.000375129	0.009218708
8730	8038	A_23_P29204	MTP18	NM_016498	Homo sapiens mitochondrial protein 18 kDa (MTP18), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA [NM_016498]	-0.319100382	9.282014629	-4.247429747	0.000375512	0.009219766
2149	1768	A_24_P303480	RAB32	NM_006834	Homo sapiens RAB32, member RAS oncogene family (RAB32), mRNA [NM_006834]	-0.553473179	9.095117663	-4.245313128	0.000377397	0.00924902
22945	20979	A_23_P394605	ENST00000265341	ENST00000265341	Homo sapiens mRNA; cDNA DKFZp564I062 (from clone DKFZp564I062). [AL080064]	-0.405366842	9.597547852	-4.244944017	0.000377727	0.00924902
