NCBI.refseq	mouse.gene.symbol	chr	num.cellline.eligible	num.cellline.mono	num.cellline.mono.trend
NM_025809	Clec14a	chr12	0	0	0
NM_177562	Clec16a	chr16	4	0	0
NM_175526	Clec1a	chr6	0	0	0
NM_053109	Clec2d	chr6	1	0	0
NM_001101507	Clec2l	chr6	3	0	3
NM_011606	Clec3b	chr9	3	3	0
NM_033444	Clic1	chr17	4	1	0
NM_013885	Clic4	chr4	4	0	0
NM_172621	Clic5	chr17	4	0	2
NM_001045520	Clint1	chr11	4	0	1
NM_019765	Clip1	chr5	4	0	0
NM_001081114	Clip3	chr7	4	0	0
NM_030179	Clip4	chr17	4	0	0
NR_027854	Clk1	chr1	3	0	2
NM_007713	Clk3	chr9	4	0	0
NM_007714	Clk4	chr11	4	0	2
NM_009907	Cln3	chr7	0	0	0
NM_001033242	Cln5	chr14	4	0	0
NM_001033175	Cln6	chr9	2	0	0
NM_012000	Cln8	chr8	4	0	0
NM_023671	Clns1a	chr7	4	0	0
NM_007715	Clock	chr5	4	0	0
NM_133840	Clp1	chr2	4	0	0
NM_009191	Clpb	chr7	4	0	0
NM_017393	Clpp	chr17	4	0	0
NM_019649	Clptm1	chr7	4	0	0
NM_146047	Clptm1l	chr13	4	0	0
NM_001044389	Clpx	chr9	0	0	0
NM_011802	Clpx	chr9	0	0	0
NM_175554	Clspn	chr4	4	0	0
NM_023051	Clstn1	chr4	4	0	0
NM_153508	Clstn3	chr6	0	0	0
NM_028870	Cltb	chr13	4	0	1
NM_001003908	Cltc	chr11	4	0	0
NM_013492	Clu	chr14	3	0	2
NM_029738	Cluap1	chr16	4	0	1
NM_028940	Clvs1	chr4	0	0	0
NM_029556	Clybl	chr14	4	0	1
NM_181588	Cmbl	chr15	0	0	0
NM_026442	Cmc1	chr9	4	0	0
NM_023160	Cml1	chr6	4	0	0
NM_001037842	Cml3	chr6	0	0	0
NM_025647	Cmpk1	chr4	4	0	0
NM_026066	Cmtm5	chr14	3	0	0
NM_026036	Cmtm6	chr9	4	0	0
NM_023821	Cmya5	chr13	0	0	0
NM_023149	Cndp2	chr18	4	0	0
NM_009920	Cnih2	chr19	1	0	0
NM_030131	Cnih4	chr1	4	0	1
NM_177751	Cnksr2	chrX	0	0	0
NM_172546	Cnksr3	chr10	4	0	0
NM_007725	Cnn2	chr10	4	0	0
NM_028044	Cnn3	chr3	4	0	0
NM_033570	Cnnm4	chr1	1	0	0
NM_133724	Cno	chr5	4	0	0
NM_153585	Cnot10	chr9	4	0	0
NM_146176	Cnot3	chr7	3	0	1
NM_212484	Cnot6	chr11	4	0	0
NM_178854	Cnot6l	chr5	0	0	0
NM_001146318	Cnp	chr11	1	0	0
NM_009923	Cnp	chr11	1	0	1
NM_019953	Cnpy2	chr10	4	0	0
NM_028065	Cnpy3	chr17	4	0	0
NM_178612	Cnpy4	chr5	4	0	0
NM_007726	Cnr1	chr4	1	0	0
NM_029861	Cnrip1	chr11	4	0	0
NM_146105	Cnst	chr1	4	0	0
NM_026562	Cntd1	chr11	1	0	1
NM_175275	Cntln	chr4	4	0	1
NM_001159647	Cntn1	chr15	1	0	0
NM_001159648	Cntn1	chr15	1	0	0
NM_008779	Cntn3	chr6	2	0	0
NM_017383	Cntn6	chr6	1	0	1
NM_016782	Cntnap1	chr11	0	0	0
NM_172560	Cntrob	chr11	3	1	1
NM_027896	Coasy	chr11	4	0	0
NM_172496	Cobl	chr11	1	0	0
NM_027225	Cobll1	chr2	0	0	0
NM_177025	Cobll1	chr2	0	0	0
NM_021393	Cobra1	chr2	4	0	1
NM_007728	Coch	chr12	0	0	0
NM_013581	Cog1	chr11	4	0	0
NM_029746	Cog2	chr8	4	0	0
NM_177381	Cog3	chr14	4	0	0
NM_001163126	Cog5	chr12	4	0	1
NM_026225	Cog6	chr3	4	0	0
NM_001033318	Cog7	chr7	4	0	1
NM_139229	Cog8	chr8	4	0	0
NM_016706	Coil	chr11	4	0	0
NM_009925	Col10a1	chr10	0	0	0
NM_007729	Col11a1	chr3	4	0	0
NM_009926	Col11a2	chr17	1	0	1
NM_007730	Col12a1	chr9	1	0	0
NM_028266	Col16a1	chr4	4	0	0
NM_007733	Col19a1	chr1	0	0	0
NM_153393	Col23a1	chr11	0	0	0
NM_025685	Col27a1	chr4	1	0	0
NM_009930	Col3a1	chr1	0	0	0
NM_009931	Col4a1	chr8	4	1	0
NM_009932	Col4a2	chr8	4	0	1
NM_007734	Col4a3	chr1	0	0	0
NM_001163155	Col4a5	chrX	0	0	0
NM_053185	Col4a6	chrX	2	2	0
NM_015734	Col5a1	chr2	1	0	1
NM_007737	Col5a2	chr1	4	2	0
NM_016919	Col5a3	chr9	1	1	0
NM_009933	Col6a1	chr10	1	0	0
NM_146007	Col6a2	chr10	1	0	1
NM_007741	Col9a2	chr4	1	0	1
NM_009936	Col9a3	chr2	3	0	0
NM_130449	Colec12	chr18	1	1	0
NM_144514	Commd1	chr11	4	0	0
NM_178377	Commd10	chr18	4	0	0
NM_175095	Commd2	chr3	4	0	0
NM_147778	Commd3	chr2	4	0	0
NM_025417	Commd4	chr9	4	0	0
NM_025536	Commd5	chr15	4	0	1
NM_001033132	Commd6	chr14	3	0	0
NM_133850	Commd7	chr2	4	0	0
NM_178599	Commd8	chr5	4	0	0
NM_029635	Commd9	chr2	4	0	2
NM_001111062	Comt1	chr16	0	0	0
NM_007744	Comt1	chr16	0	0	0
NM_026965	Comtd1	chr14	3	0	0
NM_009938	Copa	chr1	4	0	1
NM_033370	Copb1	chr7	4	0	0
NM_015827	Copb2	chr9	4	0	0
NM_017477	Copg	chr6	4	0	0
NM_201244	Copg	chr6	0	0	0
NM_017478	Copg2	chr6	4	0	1
NM_009939	Cops2	chr2	4	0	0
NM_011991	Cops3	chr11	4	0	0
NM_012001	Cops4	chr5	4	0	1
NM_012002	Cops6	chr5	4	0	0
NM_001164089	Cops7a	chr6	4	0	1
NM_012003	Cops7a	chr6	4	0	0
NM_172974	Cops7b	chr1	4	0	1
NM_133805	Cops8	chr1	4	0	1
NM_019817	Copz1	chr15	4	0	1
NM_019877	Copz2	chr11	4	0	0
NM_001081040	Coq10a	chr10	4	0	0
NM_001039710	Coq10b	chr1	1	0	0
NM_027978	Coq2	chr5	4	0	0
NM_172687	Coq3	chr4	4	0	1
NM_178693	Coq4	chr2	4	1	0
NM_026504	Coq5	chr5	4	0	0
NM_172582	Coq6	chr12	4	0	0
NM_009940	Coq7	chr7	4	0	0
NM_026452	Coq9	chr8	4	0	0
NM_009898	Coro1a	chr7	1	0	0
NM_011778	Coro1b	chr19	4	0	0
NM_011779	Coro1c	chr5	4	0	0
NM_175484	Coro2b	chr9	3	0	1
NM_030205	Coro7	chr16	3	0	0
NM_178379	Cox10	chr11	4	0	1
NM_199008	Cox11	chr11	4	0	0
NM_144874	Cox15	chr19	4	0	2
NM_025461	Cox16	chr12	3	0	0
NM_001163456	Cox18	chr5	0	0	0
NM_197980	Cox19	chr5	4	0	0
NM_009941	Cox4i1	chr8	4	0	0
NM_010926	Cox4nb	chr8	4	0	0
NM_007747	Cox5a	chr9	4	0	0
NM_009942	Cox5b	chr1	4	0	1
NM_007748	Cox6a1	chr5	4	0	0
NM_053071	Cox6c	chr15	4	0	0
NM_009945	Cox7a2	chr9	4	0	0
NM_025379	Cox7b	chrX	4	4	0
NM_007749	Cox7c	chr13	4	0	0
NM_007750	Cox8a	chr19	4	0	0
NM_007751	Cox8b	chr7	0	0	0
NM_001042611	Cp	chr3	1	1	0
NM_007752	Cp	chr3	0	0	0
NM_007754	Cpd	chr11	4	0	0
NM_013494	Cpe	chr8	4	0	0
NM_007755	Cpeb1	chr7	0	0	0
NM_198300	Cpeb3	chr19	0	0	0
NM_007756	Cplx1	chr5	1	0	0
NM_009946	Cplx2	chr13	4	0	2
NM_027468	Cpm	chr10	1	0	0
NM_153507	Cpne2	chr8	2	0	0
NM_027769	Cpne3	chr4	4	0	0
NM_170684	Cpne7	chr8	0	0	0
NM_001033851	Cpne8	chr15	4	0	0
NM_025815	Cpne8	chr15	4	3	1
NM_007757	Cpox	chr16	4	0	1
NM_146067	Cpped1	chr16	4	0	0
NM_016856	Cpsf2	chr12	4	0	0
NM_178576	Cpsf4	chr5	4	0	0
NM_001013391	Cpsf6	chr10	4	0	0
NM_013495	Cpt1a	chr19	4	0	0
NM_153679	Cpt1c	chr7	4	0	0
NM_009949	Cpt2	chr4	4	0	1
NM_019696	Cpxm1	chr2	4	1	1
NM_018867	Cpxm2	chr7	0	0	0
NM_013499	Cr1l	chr1	4	0	0
NM_009950	Cradd	chr10	2	0	0
NM_007760	Crat	chr2	4	0	0
NM_021449	Crbn	chr6	0	0	0
NM_007761	Crcp	chr5	4	0	0
NM_013497	Creb3	chr4	4	0	0
NM_178661	Creb3l2	chr6	3	0	0
NM_030080	Creb3l4	chr3	0	0	0
NM_172728	Creb5	chr6	1	0	0
NM_001025432	Crebbp	chr16	4	0	1
NM_145151	Crebzf	chr7	4	0	1
NM_011804	Creg1	chr1	4	0	0
NM_170597	Creg2	chr1	0	0	0
NM_133930	Creld1	chr6	4	0	0
NM_029720	Creld2	chr15	4	0	0
NM_009953	Crhr2	chr6	0	0	0
NM_015800	Crim1	chr17	4	0	0
NM_024223	Crip2	chr12	3	1	0
NM_019936	Cript	chr17	4	0	3
NM_030209	Crispld2	chr8	0	0	0
NM_133656	Crk	chr11	4	0	0
NM_007764	Crkl	chr16	4	0	0
NM_018827	Crlf1	chr8	0	0	0
NM_018776	Crlf3	chr11	4	0	2
NM_001024385	Crls1	chr2	0	0	0
NM_023733	Crot	chr5	4	0	3
NM_145123	Crtac1	chr19	1	0	0
NM_019922	Crtap	chr9	4	0	2
NM_028881	Crtc2	chr3	4	0	0
NM_173863	Crtc3	chr7	2	0	1
NM_007771	Cry1	chr10	4	0	0
NM_009963	Cry2	chr2	3	0	0
NM_009964	Cryab	chr9	4	0	3
NM_174848	Crybg3	chr16	1	0	0
NM_153076	Crygn	chr5	0	0	0
NM_030004	Cryl1	chr14	3	0	0
NM_009968	Cryz	chr3	4	0	0
NM_133679	Cryzl1	chr16	4	0	0
NM_026444	Cs	chr10	4	0	0
NM_144942	Csad	chr15	4	0	0
NM_145473	Csdc2	chr15	2	1	1
NM_023565	Cse1l	chr2	4	0	0
NM_172753	Csgalnact1	chr8	4	0	0
NM_030165	Csgalnact2	chr6	4	0	0
NM_007783	Csk	chr9	4	0	0
NM_053171	Csmd1	chr8	0	0	0
NM_001081391	Csmd3	chr15	1	0	0
NM_146087	Csnk1a1	chr18	4	0	0
NM_027874	Csnk1d	chr11	0	0	0
NM_139059	Csnk1d	chr11	0	0	0
NM_013767	Csnk1e	chr15	4	0	0
NM_173185	Csnk1g1	chr9	4	0	0
NM_001159591	Csnk1g2	chr10	0	0	0
NM_134002	Csnk1g2	chr10	0	0	0
NM_152809	Csnk1g3	chr18	4	0	0
NM_007788	Csnk2a1	chr2	4	0	0
NM_009975	Csnk2b	chr17	4	0	0
NM_139001	Cspg4	chr9	4	2	0
NM_001166273	Cspg5	chr9	1	0	0
NM_013884	Cspg5	chr9	4	0	0
NM_026493	Cspp1	chr1	4	0	0
NM_153287	Csrnp1	chr9	2	0	1
NM_153407	Csrnp2	chr15	4	0	2
NM_007792	Csrp2	chr10	4	0	1
NM_181417	Csrp2bp	chr2	1	0	0
NM_009976	Cst3	chr2	4	0	0
NM_028623	Cst6	chr19	0	0	0
NM_030137	Cstad	chr2	0	0	0
NM_007793	Cstb	chr10	4	0	0
NM_024199	Cstf1	chr2	4	0	0
NM_133196	Cstf2	chrX	4	4	0
NM_031249	Cstf2t	chr19	4	0	1
NM_145529	Cstf3	chr2	4	0	0
NM_177253	Cstf3	chr2	0	0	0
NM_013502	Ctbp1	chr5	4	0	0
NM_028836	Ctbs	chr3	2	0	1
NM_026295	Ctdp1	chr18	4	0	0
NM_153088	Ctdsp1	chr1	4	0	0
NM_001113470	Ctdsp2	chr10	4	0	0
NM_133710	Ctdspl	chr9	4	0	0
NM_007795	Ctf1	chr7	0	0	0
NM_010217	Ctgf	chr10	1	0	0
NM_145953	Cth	chr3	2	0	0
NM_009818	Ctnna1	chr18	4	0	0
NM_145732	Ctnna2	chr6	0	0	0
NM_018761	Ctnnal1	chr4	4	0	1
NM_007614	Ctnnb1	chr9	0	0	0
NM_023465	Ctnnbip1	chr4	0	0	0
NM_025680	Ctnnbl1	chr2	4	0	0
NM_007615	Ctnnd1	chr2	0	0	0
NM_008729	Ctnnd2	chr15	4	0	0
NM_031251	Ctns	chr11	4	0	0
NM_016748	Ctps	chr4	4	0	0
NM_009431	Ctr9	chr7	4	0	0
NM_007798	Ctsb	chr14	4	0	0
NM_009982	Ctsc	chr7	1	0	0
NM_009983	Ctsd	chr7	4	0	0
NM_019861	Ctsf	chr19	4	1	0
NM_007801	Ctsh	chr9	1	0	0
NM_177662	Ctso	chr3	4	0	0
NM_022325	Ctsz	chr2	3	3	0
NM_007803	Cttn	chr7	4	0	0
NM_080285	Cttnbp2	chr6	4	0	0
NM_145582	Ctu1	chr7	4	1	1
NM_153775	Ctu2	chr8	4	0	0
NM_183315	Ctxn1	chr8	4	0	0
NM_012042	Cul1	chr6	4	0	0
NM_029402	Cul2	chr18	4	0	0
NM_016716	Cul3	chr1	4	0	1
NM_146207	Cul4a	chr8	4	0	0
NM_025611	Cul7	chr17	4	0	0
NM_001081335	Cul9	chr17	2	0	0
NM_026307	Cuta	chr17	3	0	1
NM_026948	Cuta	chr17	0	0	0
NM_001113562	Cutc	chr19	0	0	0
NM_009986	Cux1	chr5	1	0	0
NM_198602	Cux1	chr5	4	0	0
NM_007804	Cux2	chr5	1	0	0
NM_023153	Cwc15	chr9	4	0	0
NM_030560	Cwc22	chr2	4	0	2
NM_026186	Cwc25	chr11	4	0	0
NM_026072	Cwc27	chr13	4	0	0
NM_001081077	Cwf19l1	chr19	4	0	1
NM_027545	Cwf19l2	chr9	3	0	0
NM_001025192	Cxadr	chr16	1	0	0
NM_001012477	Cxcl12	chr6	0	0	0
NM_021704	Cxcl12	chr6	0	0	0
NM_019568	Cxcl14	chr13	1	1	0
NM_007722	Cxcr7	chr1	3	0	0
NM_024170	Cxx1a	chrX	4	4	0
NM_001018063	Cxx1b	chrX	1	1	0
NM_028375	Cxx1c	chrX	4	4	0
NM_028868	Cxxc1	chr18	4	0	0
NM_001004367	Cxxc4	chr3	0	0	0
NM_133687	Cxxc5	chr18	4	0	0
NM_025797	Cyb5	chr18	4	0	0
NM_019720	Cyb561d2	chr9	0	0	0
NM_025558	Cyb5b	chr8	4	0	0
NM_001045525	Cyb5d1	chr11	4	0	1
NM_001024926	Cyb5d2	chr11	4	0	0
NM_028057	Cyb5r1	chr1	4	0	1
NM_029787	Cyb5r3	chr15	4	0	0
NM_024195	Cyb5r4	chr9	4	0	0
NM_175471	Cyb5rl	chr4	2	0	1
NM_201351	Cybasc3	chr19	4	0	0
NM_028593	Cybrd1	chr2	1	0	0
NM_007808	Cycs	chr6	0	0	0
NM_133769	Cyfip2	chr11	3	0	0
NM_180962	Cyhr1	chr15	4	0	1
NM_009994	Cyp1b1	chr17	0	0	0
NM_030013	Cyp20a1	chr1	4	0	0
NM_010008	Cyp2j6	chr4	4	0	0
NM_028979	Cyp2j9	chr4	4	0	0
NM_027816	Cyp2u1	chr3	4	0	1
NM_018887	Cyp39a1	chr17	4	0	3
NM_010010	Cyp46a1	chr12	3	0	1
NM_130882	Cyp4f13	chr17	4	0	0
NM_022434	Cyp4f14	chr17	3	0	0
NM_134127	Cyp4f15	chr17	0	0	0
NM_024442	Cyp4f16	chr17	4	0	0
NM_001101445	Cyp4f17	chr17	4	0	1
NM_133969	Cyp4v3	chr8	1	0	0
NM_020010	Cyp51	chr5	4	0	0
NM_007825	Cyp7b1	chr3	3	2	0
NM_010516	Cyr61	chr3	3	0	0
NM_011181	Cyth2	chr7	1	0	0
NM_011182	Cyth3	chr5	0	0	0
NM_001029936	Cytsb	chr11	4	0	1
NM_177240	D030016E14Rik	chr8	4	0	0
NR_033548	D030047H15Rik	chr7	0	0	0
NM_177640	D030056L22Rik	chr19	4	0	0
NM_177038	D030074E01Rik	chr18	4	0	0
NM_001109989	D0H4S114	chr18	0	0	0
NM_001033258	D10Bwg1379e	chr10	0	0	0
NM_026065	D10Ertd322e	chr10	4	0	0
NM_138601	D10Jhu81e	chr10	4	0	2
NM_026579	D10Wsu102e	chr10	4	0	1
NM_145422	D10Wsu52e	chr10	4	0	0
NM_177777	D11Wsu47e	chr11	4	0	0
NM_138598	D11Wsu99e	chr11	4	0	0
NR_015486	D130017N08Rik	chr5	3	2	0
NM_172599	D14Ertd436e	chr14	0	0	0
NM_026679	D14Ertd449e	chr14	4	0	3
NM_001164324	D14Ertd668e	chr14	0	0	0
NM_145959	D15Ertd621e	chr15	4	0	0
NM_001168288	D15Wsu169e	chr15	0	0	0
NM_025967	D16Ertd472e	chr16	4	0	0
NM_138583	D16H22S680E	chr16	4	0	0
NM_080837	D17Wsu104e	chr17	4	0	1
NM_172631	D18Ertd653e	chr18	4	1	1
NM_177474	D19Bwg1357e	chr19	4	0	0
NM_177464	D19Ertd386e	chr19	4	0	0
NM_029648	D19Ertd737e	chr19	0	0	0
NM_028043	D1Bwg0212e	chr1	4	0	1
NM_133825	D1Ertd622e	chr1	4	0	1
NM_177140	D230037D09Rik	chr12	4	0	1
NM_145528	D2Ertd391e	chr2	4	0	0
NM_178882	D2hgdh	chr1	1	1	0
NM_001166622	D2Wsu81e	chr2	0	0	0
NM_178752	D330012F22Rik	chr7	0	0	0
NM_177664	D3Bwg0562e	chr3	0	0	0
NM_001101478	D3Ertd254e	chr3	4	0	0
NR_015481	D430019H16Rik	chr12	2	0	1
NR_028421	D430020J02Rik	chr12	2	1	1
NM_001033347	D430041D05Rik	chr2	0	0	0
NM_001081022	D430042O09Rik	chr7	4	0	0
NM_026821	D4Bwg0951e	chr4	0	0	0
NM_023665	D4Wsu53e	chr4	4	0	0
NM_001081232	D5Ertd579e	chr5	4	0	0
NM_175293	D630023F18Rik	chr1	0	0	0
NM_001033385	D630037F22Rik	chr10	1	0	1
NR_028416	D630041G03Rik	chr7	0	0	0
NM_194061	D630045J12Rik	chr6	2	0	0
NM_026585	D6Wsu116e	chr6	4	0	0
NM_138594	D6Wsu163e	chr6	4	0	0
NM_175518	D730040F13Rik	chr4	4	0	2
NM_001081331	D7Ertd443e	chr7	0	0	0
NR_015456	D7Ertd715e	chr7	0	0	0
NM_001167918	D830031N03Rik	chr4	4	0	0
NM_020616	D930014E17Rik	chr7	2	0	1
NM_172681	D930015E06Rik	chr3	4	0	0
NR_030673	D930016D06Rik	chr5	4	0	1
NM_177335	D930020B18Rik	chr10	0	0	0
NM_001013405	D9Ertd402e	chr9	4	0	0
NM_001008231	Daam2	chr17	2	0	0
NM_177259	Dab1	chr4	4	0	0
NM_023118	Dab2	chr15	1	0	0
NM_021532	Dact1	chr12	1	0	0
NM_172826	Dact2	chr17	0	0	0
NM_001081655	Dact3	chr7	4	0	0
NM_010017	Dag1	chr9	4	0	0
NM_198114	Dagla	chr19	3	0	0
NM_144915	Daglb	chr5	4	0	0
NM_145496	Dak	chr19	4	0	0
NM_026378	Dalrd3	chr9	4	0	0
NM_146057	Dap	chr15	4	0	0
NM_007828	Dapk3	chr10	4	0	0
NM_029723	Dapl1	chr2	0	0	0
NM_011932	Dapp1	chr3	0	0	0
NM_177445	Dars	chr1	4	0	0
NM_172644	Dars2	chr1	4	0	1
NM_007829	Daxx	chr17	1	0	0
NM_011873	Dazap2	chr15	4	0	0
NM_013726	Dbf4	chr5	4	0	0
NM_007830	Dbi	chr1	4	0	0
NM_021294	Dbil5	chr11	0	0	0
NM_028146	Dbndd1	chr8	0	0	0
NM_001048227	Dbndd2	chr2	0	0	0
NM_001048228	Dbndd2	chr2	0	0	0
NM_001048229	Dbndd2	chr2	0	0	0
NM_026797	Dbndd2	chr2	0	0	0
NM_001146308	Dbnl	chr11	0	0	0
NM_001146309	Dbnl	chr11	2	0	0
NM_013810	Dbnl	chr11	0	0	0
NM_016974	Dbp	chr7	3	0	0
NM_198866	Dbpht2	chr12	0	0	0
NM_031403	Dbr1	chr9	4	0	0
NM_010022	Dbt	chr3	4	0	0
NM_207533	Dbx2	chr15	4	0	0
NM_153167	Dcaf10	chr4	4	0	0
NM_133734	Dcaf11	chr14	4	0	0
NM_026893	Dcaf12	chr4	4	0	0
NM_178739	Dcaf12l1	chrX	1	1	0
NM_198606	Dcaf13	chr15	4	0	0
NM_001165980	Dcaf17	chr2	3	0	0
NM_001165982	Dcaf17	chr2	0	0	0
NM_177267	Dcaf5	chr12	4	0	0
NM_028759	Dcaf6	chr1	4	0	1
NM_027946	Dcaf7	chr11	4	0	0
NM_153555	Dcaf8	chr1	4	0	1
NM_026551	Dcakd	chr11	4	0	0
NM_025705	Dcbld1	chr10	4	0	1
NM_028523	Dcbld2	chr16	4	0	0
NM_007831	Dcc	chr18	0	0	0
NM_177577	Dcdc2a	chr13	0	0	0
NM_001162943	Dchs1	chr7	4	0	0
NM_007832	Dck	chr5	4	0	0
NM_001111053	Dclk1	chr3	4	0	0
NM_019978	Dclk1	chr3	0	0	0
NM_027539	Dclk2	chr3	4	0	0
NM_018831	Dclre1a	chr19	4	0	0
NM_146114	Dclre1c	chr2	3	0	0
NM_133761	Dcp1a	chr14	4	0	0
NM_001033379	Dcp1b	chr6	2	2	0
NM_027490	Dcp2	chr18	4	0	0
NM_027030	Dcps	chr9	4	0	0
NM_007835	Dctn1	chr6	4	0	0
NM_027151	Dctn2	chr10	4	0	0
NM_016890	Dctn3	chr4	4	0	1
NM_026302	Dctn4	chr18	4	0	1
NM_021608	Dctn5	chr7	4	0	0
NM_023203	Dctpp1	chr7	4	0	0
NM_033623	Dcun1d1	chr3	4	0	3
NM_178896	Dcun1d4	chr5	4	0	0
NM_029775	Dcun1d5	chr9	3	0	0
NM_026428	Dcxr	chr11	4	0	1
NM_025600	Dda1	chr8	4	0	0
NM_026993	Ddah1	chr3	4	0	0
NM_016765	Ddah2	chr17	4	0	0
NM_015735	Ddb1	chr19	4	0	0
NM_016672	Ddc	chr11	1	0	1
NM_021440	Ddc8	chr11	0	0	0
NM_028102	Ddhd2	chr8	4	0	0
NM_001017966	Ddi2	chr4	4	0	0
NM_007837	Ddit3	chr10	4	0	1
NM_029083	Ddit4	chr10	4	0	0
NM_030143	Ddit4l	chr3	1	0	0
NM_001013741	Ddn	chr15	0	0	0
NM_027442	Ddo	chr10	0	0	0
NM_007584	Ddr1	chr17	2	0	1
NM_172962	Ddr1	chr17	0	0	0
NM_029832	Ddrgk1	chr2	4	0	0
NM_010027	Ddt	chr10	4	0	0
NM_134040	Ddx1	chr12	4	0	0
NM_029936	Ddx10	chr9	4	0	3
NM_001003919	Ddx11	chr17	4	0	1
NM_152806	Ddx17	chr15	4	0	0
NM_199079	Ddx17	chr15	4	0	0
NM_025860	Ddx18	chr1	4	0	1
NM_017397	Ddx20	chr3	4	0	1
NM_019553	Ddx21	chr10	4	0	0
NM_001080981	Ddx23	chr15	4	0	0
NM_013932	Ddx25	chr9	4	0	1
NM_172779	Ddx26b	chrX	4	4	0
NM_153065	Ddx27	chr2	4	0	0
NM_001033294	Ddx31	chr2	4	0	1
NM_197982	Ddx39	chr8	4	0	0
NM_010028	Ddx3x	chrX	4	0	4
NM_134059	Ddx41	chr13	4	0	0
NM_028074	Ddx42	chr11	4	0	0
NM_145975	Ddx46	chr13	4	0	0
NM_007840	Ddx5	chr11	4	0	1
NM_053183	Ddx50	chr10	4	0	0
NM_027156	Ddx51	chr5	4	0	2
NM_030096	Ddx52	chr11	4	0	0
NM_028041	Ddx54	chr5	4	0	0
NM_026409	Ddx55	chr5	4	0	0
NM_026538	Ddx56	chr11	4	0	1
NM_172689	Ddx58	chr4	4	0	0
NM_026500	Ddx59	chr1	4	0	0
NM_026794	Deb1	chr9	4	0	1
NM_026172	Decr1	chr4	4	0	0
NM_011933	Decr2	chr17	4	0	2
NM_001128609	Dedd	chr1	0	0	0
NM_207677	Dedd2	chr7	4	0	0
NM_054046	Def8	chr8	4	0	2
NM_007853	Degs1	chr1	4	0	1
NM_001171002	Degs2	chr12	0	0	0
NM_025900	Dek	chr13	4	0	0
NM_146122	Dennd1a	chr2	4	0	0
NM_172477	Dennd2a	chr6	4	0	0
NM_001081066	Dennd3	chr15	0	0	0
NM_001162917	Dennd4a	chr9	4	0	0
NM_201407	Dennd4b	chr3	1	0	0
NM_001081014	Dennd4c	chr4	4	0	0
NM_021494	Dennd5a	chr7	4	0	0
NM_177192	Dennd5b	chr6	3	0	0
NM_026603	Denr	chr5	2	0	1
NM_178683	Depdc1b	chr13	2	0	1
NM_001025426	Depdc5	chr5	0	0	0
NM_001037937	Depdc6	chr15	0	0	0
NM_144804	Depdc7	chr2	1	0	0
NM_024207	Derl1	chr15	4	0	0
NM_033562	Derl2	chr11	4	0	2
NM_029585	Det1	chr7	4	0	0
NM_021428	Dexi	chr16	4	0	0
NM_007859	Dffb	chr4	1	0	0
NM_018769	Dfna5	chr6	4	0	0
NM_010046	Dgat1	chr15	4	0	1
NM_026384	Dgat2	chr7	4	0	1
NM_010047	Dgcr6	chr16	4	0	0
NM_033324	Dgcr8	chr16	4	0	0
NM_016811	Dgka	chr10	4	0	0
NM_178681	Dgkb	chr12	3	0	0
NM_177646	Dgkd	chr1	4	0	0
NM_019505	Dgke	chr11	4	0	0
NM_138650	Dgkg	chr16	0	0	0
NM_001081336	Dgkh	chr14	1	0	0
NM_001081206	Dgki	chr6	4	0	0
NM_177914	Dgkk	chrX	0	0	0
NM_199011	Dgkq	chr5	4	0	2
NM_001166597	Dgkz	chr2	0	0	0
NM_013764	Dguok	chr6	3	0	0
NM_053272	Dhcr24	chr4	4	0	0
NM_007856	Dhcr7	chr7	4	0	0
NM_010049	Dhfr	chr13	4	0	0
NM_026819	Dhrs1	chr14	4	0	2
NM_177564	Dhrs11	chr11	4	2	0
NM_183286	Dhrs13	chr11	4	0	2
NM_001037938	Dhrs4	chr14	4	1	1
NM_025522	Dhrs7	chr12	4	0	2
NM_145428	Dhrs7b	chr11	0	0	0
NM_001013013	Dhrs7c	chr11	1	1	0
NM_001081131	Dhtkd1	chr2	1	0	1
NM_001042620	Dhx15	chr5	0	0	0
NM_007839	Dhx15	chr5	1	0	0
NM_026987	Dhx16	chr17	4	0	1
NM_172594	Dhx29	chr13	4	0	0
NM_133347	Dhx30	chr9	4	0	0
NM_133941	Dhx32	chr7	4	0	0
NM_178367	Dhx33	chr11	4	0	0
NM_027883	Dhx34	chr7	3	0	0
NM_145742	Dhx35	chr2	4	0	1
NM_028136	Dhx36	chr3	4	0	0
NM_203319	Dhx37	chr5	3	0	0
NM_026191	Dhx40	chr11	4	0	0
NM_144831	Dhx8	chr11	4	0	0
NM_023232	Diablo	chr5	4	0	0
NM_007858	Diap1	chr18	4	0	0
NM_172493	Diap2	chrX	0	0	0
NM_148948	Dicer1	chr12	4	0	0
NM_011805	Dido1	chr2	4	0	1
NM_175551	Dido1	chr2	2	0	0
NM_025447	Dimt1	chr13	4	0	0
NM_010050	Dio2	chr12	0	0	0
NM_001081419	Dip2a	chr10	4	0	0
NM_001159361	Dip2b	chr15	1	0	0
NM_172819	Dip2b	chr15	0	0	0
NM_001081426	Dip2c	chr13	4	0	0
NM_001024474	Diras2	chr13	2	0	0
NM_153550	Dirc2	chr16	4	0	4
NM_178118	Dixdc1	chr9	2	0	0
NM_001030307	Dkc1	chrX	4	4	0
NM_015814	Dkk3	chr7	0	0	0
NM_145614	Dlat	chr9	4	0	0
NM_015802	Dlc1	chr8	1	0	1
NM_007861	Dld	chr12	4	0	0
