Gene ID	Name	Functional Class	Mean 635	Mean 532	Abundance class	SG enrichment (log2-fold)
AAEL002976	Aspartyl beta-hydroxylase, putative	DIV	368.656075	575.798075	Low	0.292069451
AAEL015007	proteasome subunit alpha type	DIV	368.5870088	540.6931275	Low	0.23903017
AAEL008227	short-chain dehydrogenase	RSM	368.5866125	242.694625	Low	1.528152035
AAEL002700	conserved hypothetical protein	DIV	367.9424813	1251.4184	Low	-0.954466858
AAEL005733	myosin heavy chain, nonmuscle or smooth muscle	CS	367.9309781	2189.433	Low	-2.006916137
AAEL008025	conserved hypothetical protein	UKN	367.8391625	1095.19455	Low	-0.764837498
AAEL006808	conserved hypothetical protein	DIV	367.6440875	555.998875	Low	0.396217293
AAEL005730	cop9 signalosome complex subunit	DIV	367.6407375	932.7675875	Low	-0.48678553
AAEL003108	protein-tyrosine phosphatase, nonceptor type nt5	DIV	367.5009	879.9961938	Low	-0.448850446
AAEL010947	inositol or phospatidylinositol kinase activity, phosphoinositide phosphorylation, phosphoinositide-mediated signaling	DIV	367.4957813	452.94538	Low	0.538759457
AAEL014639	ubiquitin conjugating enzyme, putative	DIV	367.3938125	729.081125	Low	-0.190461446
AAEL001896	UDP-N-acetylglucosamine: polypeptide-N-acetylglucosaminyl transferase, putative	MET	367.3706188	1321.891	Low	-1.00809999
AAEL008616	conserved hypothetical protein	UKN	367.3168	502.3166	Low	0.913729132
AAEL003518	calcium-transporting atpase 2 (atpase 2)	DIV	367.3065	387.6231481	Low	0.95005379
AAEL015105	chymotrypsin, putative	IMM	366.6575163	538.8633388	Low	0.233605117
AAEL006390	vacuolar proton atpases	TRP	366.386675	599.7151875	Low	0.484106
AAEL002667	conserved hypothetical protein	DIV	366.295405	440.3944188	Low	0.563561215
AAEL002948	frataxin, putative	DIV	366.157725	863.467075	Low	-0.605136631
AAEL012252	hypothetical protein	DIV	365.969175	688.3120625	Low	-0.115837775
AAEL004052	conserved hypothetical protein	UKN	365.9448917	466.64535	Low	0.512223761
AAEL002293	conserved hypothetical protein	UKN	365.83065	864.82165	Low	-0.40889454
AAEL003262	leucinech transmembrane protein	IMM	365.7052738	423.4553775	Low	0.544065983
AAEL013854	ATP-binding cassette transporter	TRP	365.700925	591.7017875	Low	0.462957259
AAEL005391	syntenin	DIV	365.504625	666.5074938	Low	-0.152769583
AAEL002134	conserved hypothetical protein	UKN	365.1933563	316.4913875	Low	1.191935303
AAEL004197	hypothetical protein	DIV	365.16735	854.3385875	Low	-0.563675413
AAEL015141	tyrosyl-dna phosphodiesterase	DIV	365.0832788	572.423375	Low	0.16839569
AAEL017508	binding transport, membrane, transmembrane transport	TRP	365.0506063	873.34495	Low	-0.46108788
AAEL012016	endomembrane protein emp70	TRP	365.040425	196.6513125	Low	1.442906819
AAEL007481	GDP-fucose transporter, putative	DIV	364.8474625	368.7571875	Low	0.926558351
AAEL008731	hypothetical protein	UKN	364.7822125	802.26305	Low	-0.458755971
AAEL006566	suppressor of ty	RTT	364.7472667	901.8642333	Low	-0.475993096
AAEL002207	conserved hypothetical protein	UKN	364.4497438	555.1594563	Low	0.227676724
AAEL015443	forkhead protein/ forkhead protein domain	RTT	364.3868688	482.4058375	Low	0.383453695
AAEL003503	raslated protein Rab-7	DIV	364.3684125	314.7850438	Low	1.13769749
AAEL010148	sodium/potassium-dependent atpase beta-2 subunit	TRP	364.3671917	970.8618583	Low	-0.590054099
AAEL012919	conserved hypothetical protein	UKN	364.2512875	896.7829625	Low	-0.524344972
AAEL011206	aminoacylase, putative	PROT	364.24556	2163.887963	Low	-1.587713432
AAEL015484	mitochondrial oxodicarboxylate carrier	RSM	364.1117363	418.4844963	Low	0.498862977
AAEL009372	conserved hypothetical protein	UKN	364.111215	1055.913208	Low	-0.733408572
AAEL006798	cytochrome P450	RSM	363.9842613	521.980125	Low	-0.615855644
AAEL000703	glycogen phosphorylase	DIV	363.6422875	1179.82385	Low	-0.907190686
AAEL015259	hypothetical protein	UKN	363.59555	809.5757	Low	-0.350010067
AAEL000490	histone H4	RTT	363.4159333	1835.230292	Low	-0.268224643
AAEL012072	histone H3	RTT	363.1768775	672.26345	Low	-0.108754272
AAEL003293	GTP-binding protein	DIV	362.890375	967.550625	Low	-0.703397784
AAEL001580	otefin, putative	DIV	362.8240738	415.49457	Low	0.610033946
AAEL002080	septin interacting protein, putative	DIV	362.7783638	446.33465	Low	0.530078543
AAEL003654	conserved hypothetical protein	DIV	362.4786	908.9850125	Low	-0.776807664
AAEL008441	hypothetical protein	UKN	362.4408125	2014.14675	Low	-1.696457534
AAEL012167	elongation factor tu (ef-tu)	RTT	362.3317519	525.3438313	Low	-0.42962399
AAEL010716	preprotein translocase secy subunit (sec61)	TRP	362.2564988	330.5992338	Low	0.853677911
AAEL004973	golgi phosphoprotein 3 (coat-protein GPP34)	DIV	362.2318875	495.6991313	Low	0.43737451
AAEL012097	app binding protein	DIV	362.1993125	915.9825625	Low	-0.526057318
AAEL009936	conserved hypothetical protein	UKN	362.1578875	285.0077875	Low	1.496194273
AAEL001816	glucosyl/glucuronosyl transferases	MET	362.11035	376.46185	Low	0.777194462
AAEL008793	conserved hypothetical protein	DIV	362.06705	610.5900313	Low	0.331820812
AAEL011251	RNA binding motif protein	RTT	361.918675	944.2615375	Low	-0.728512456
AAEL011276	mitochondrial glutamate carrier protein	RSM	361.8722938	823.4373125	Low	-0.363936861
AAEL005815	vitellogenin, putative	MET	361.7897063	2079.73	Low	-1.77015883
AAEL004336	hypothetical protein	DIV	361.7842225	302.0669025	Low	1.173084403
AAEL001944	conserved hypothetical protein	UKN	361.228475	491.246585	Low	0.409319708
AAEL001408	hypothetical protein	DIV	361.01195	561.732175	Low	0.362323203
AAEL005798	ATP synthase subunit beta vacuolar	TRP	360.71655	493.9478125	Low	0.45756493
AAEL002175	conserved hypothetical protein	DIV	360.6452875	335.6381163	Low	1.218150075
AAEL007788	conserved hypothetical protein	DIV	360.643675	488.6617875	Low	0.568616737
AAEL010983	hypothetical protein	DIV	360.5766875	334.82095	Low	1.059296189
AAEL004192	hypothetical protein	UKN	360.4407613	367.4996938	Low	0.730587744
AAEL003161	adenylosuccinate synthetase	DIV	360.1365625	804.595525	Low	-0.36595648
AAEL017455	hypothetical protein	UKN	360.1365125	1227.708738	Low	-1.018268301
AAEL008397	glutathione peroxidase	RSM	359.9679	1079.8871	Low	-0.692079423
AAEL003730	mitochondrial ribosomal protein, S28, putative	RSM	359.9338375	685.689025	Low	-0.124994222
AAEL005075	ecsit (evolutionarily conserved signaling intermediate in toll pathways)	DIV	359.7970125	676.6630125	Low	-0.101451479
AAEL005296	conserved hypothetical protein	DIV	359.7099938	281.4081688	Low	1.330706757
AAEL002876	conserved hypothetical protein	DIV	359.6785363	509.319145	Low	0.275620352
AAEL015676	histone H2B	RTT	359.6511125	5893.03075	Low	-3.139708026
AAEL017550	hypothetical protein	UKN	359.4969375	424.4992613	Low	0.6029505
AAEL008502	hypothetical protein	DIV	359.4660525	241.6602669	Low	1.285789997
AAEL008762	hypothetical protein	UKN	359.3567075	558.6902125	Low	-0.337929516
AAEL001413	conserved hypothetical protein	DIV	359.3177	333.5054125	Low	1.003752338
AAEL005565	hypothetical protein	UKN	358.8892938	440.8019625	Low	0.611015713
AAEL008145	conserved hypothetical protein	UKN	358.232575	499.6831875	Low	0.386677968
AAEL001216	DEAD box ATP-dependent RNA helicase	RTT	358.17035	1653.437113	Low	-1.374711955
AAEL015681	histone H2B	RTT	358.158	7675.008	Low	-3.733316194
AAEL009308	wdpeat protein	DIV	358.0465875	521.0453875	Low	0.361660231
AAEL013560	mitochondrial ribosomal protein, L50, putative	RSM	358.0095188	1131.579363	Low	-0.817504971
AAEL015572	ribophorin ii	DIV	357.9169375	189.140875	Low	2.051472349
AAEL003946	mitochondrial ribosomal protein S33, putative	RSM	357.8068875	798.6933875	Low	-0.390531084
AAEL007498	conserved hypothetical protein	DIV	357.7769667	354.369875	Low	0.94750345
AAEL017519	hypothetical protein	UKN	357.3411463	367.9155113	Low	1.00807009
AAEL001679	hypothetical protein	PROT	357.2001744	200.3914819	Low	1.549185717
AAEL004871	hypothetical protein	DIV	357.172875	1360.238625	Low	-1.40115355
AAEL001264	conserved hypothetical protein	UKN	357.1436375	985.2651	Low	-0.637662073
AAEL001609	hypothetical protein	UKN	357.1287	483.6206625	Low	0.434200776
AAEL011622	serine protease, putative	IMM	357.104225	500.0208333	Low	0.942243001
AAEL011560	conserved hypothetical protein	DIV	357.036475	434.3234667	Low	0.60455805
AAEL000713	reticulon/nogo	DIV	356.90465	1078.71275	Low	-0.714076868
AAEL012477	conserved hypothetical protein	UKN	356.8987125	448.8465375	Low	0.615134092
AAEL014722	coilin-interacting nulcear ATPase protein, putative	DIV	356.7548875	809.065625	Low	-0.370634215
AAEL010125	mitotic protein phosphatase 1 regulator, putative	IMM	356.6519417	579.2589167	Low	0.513337528
AAEL006317	short-chain dehydrogenase	RSM	356.6275	709.8029813	Low	-0.190486308
AAEL012902	heterogeneous nuclear ribonucleoprotein, putative	RTT	356.5551925	570.3196667	Low	-0.327893532
AAEL014212	androgen induced inhibitor of proliferation (as3) / pds5	DIV	356.5017125	900.2349875	Low	-0.492759014
AAEL003409	60S ribosomal protein L10, mitochondrial	RTT	356.3920625	764.8235313	Low	-0.46305776
AAEL014217	nicotinate phosphoribosyltransferase	MET	356.24435	425.44125	Low	0.601325991
AAEL014699	abc transporter	TRP	356.2270375	409.5226625	Low	0.598227807
AAEL012078	conserved hypothetical protein	DIV	356.113525	1090.44505	Low	-0.709085038
AAEL015674	histone H2B	RTT	356.0469625	5469.842625	Low	-2.979968666
AAEL014516	metalloproteinase, putative	PROT	355.9408625	10660.24525	Low	-3.867455706
AAEL014891	cytochrome P450	RSM	355.3999125	222.365225	Low	1.73248806
AAEL009676	glyoxylate/hydroxypyruvate reductase	MET	355.19555	713.4412125	Low	-0.050460687
AAEL013824	calcium/calmodulin dependent protein kinase ii	DIV	355.1069125	554.9502625	Low	-0.154520771
AAEL002068	mitochondrial processing peptidase alpha subunit	RSM	354.915825	1124.954063	Low	-0.868385485
AAEL017147	Aspartic-type endopeptidase activity, proteolysis	DIV	354.3540075	1170.003825	Low	-1.018784335
AAEL002065	hydroxymethylglutaryl-coa lyase	DIV	354.1987625	809.74535	Low	-0.404534645
AAEL012086	hypothetical protein	DIV	354.1679194	303.3865338	Low	0.99264334
AAEL017545	hypothetical protein	UKN	354.0471794	1691.825375	Low	-1.420324877
AAEL006600	Juvenile hormone-inducible protein, putative	DIV	353.7549331	782.2053875	Low	-1.370006432
AAEL017059	Conserved hypothetical protein (2-oxoisovalerate dehydrogenase subunit beta, mitochondrial [Culex quinquefasciatus])	MET	353.6509125	998.2017375	Low	-0.638791737
AAEL010258	zinc finger protein	DIV	353.6171788	520.3399083	Low	0.257056447
AAEL013220	conserved hypothetical protein	UKN	353.059925	336.7182375	Low	1.026567899
AAEL004146	DNA photolyase	RSM	352.8104125	301.0387875	Low	1.149333599
AAEL008537	transcription factor grauzone, putative	RTT	352.8010013	343.0804275	Low	0.849494367
AAEL012625	serine protease snake, putative	IMM	352.7779006	415.2199819	Low	0.507200522
AAEL006551	conserved hypothetical protein	UKN	352.76315	417.033925	Low	0.654159501
AAEL006095	Gelsolin precursor	DIV	352.7365906	461.1725813	Low	0.058866344
AAEL015682	histone H2B	RTT	352.6868375	10090.98963	Low	-4.176179608
AAEL002733	conserved hypothetical protein	UKN	352.4085788	534.8102	Low	-0.165662808
AAEL011882	trypsin-zeta, putative	DIG	352.3506125	118.7386375	Low	3.000161436
AAEL005520	carbonic anhydrase	MET	352.2486003	540.7896609	Low	0.239044003
AAEL002728	conserved hypothetical protein	DIV	352.1860738	1102.539096	Low	-0.99117086
AAEL005584	hypothetical protein	DIV	351.8621056	477.24966	Low	0.363018821
AAEL006976	conserved hypothetical protein	UKN	351.86175	575.5346875	Low	0.231357837
AAEL000284	conserved hypothetical protein	DIV	351.8427583	552.047725	Low	0.204104888
AAEL007822	ubiquitin-conjugating enzyme E2 g	DIV	351.8310563	610.8758688	Low	0.164064586
AAEL009309	lipid depleted protein	DIV	351.7563125	656.872125	Low	-0.177024871
AAEL015466	conserved hypothetical protein	DIV	351.724325	339.9532125	Low	0.983063254
AAEL007816	cytochrome P450	RSM	351.554195	235.7929188	Low	1.539740485
AAEL009324	hydroxyacyl dehydrogenase	MET	351.4976938	585.9077313	Low	0.135630976
AAEL009246	glycoside  hydrolases	MET	351.1799125	390.4563375	Low	1.021043809
AAEL004396	g protein-coupled receptor	DIV	351.0984125	632.7582425	Low	-0.714593006
AAEL010939	group ii plp decarboxylase	MET	350.9613875	315.1993688	Low	1.088475941
AAEL017204	integral to membrane, cellular component,	DIV	350.892075	213.7957375	Low	1.808008808
AAEL007828	palmitoyl-protein thioesterase	DIV	350.79515	199.3476625	Low	2.013263945
AAEL009225	mitochondrial ribosome recycling factor	RSM	350.6377125	412.8225375	Low	0.352877912
AAEL017560	protein binding	DIV	350.532925	442.4056625	Low	0.227912007
AAEL007680	hypothetical protein	UKN	350.4424375	1488.000213	Low	-1.271173363
AAEL007187	cullin	MET	350.384175	515.830125	Low	0.759712859
AAEL006779	cytochrome c oxidase assembly protein cox11	RSM	350.2460063	861.2405938	Low	-0.567815904
AAEL002709	spliceosomal protein sap	RTT	350.213805	991.2014125	Low	-0.649060582
AAEL011949	transferrin	IMM	349.9133188	375.5831563	Low	0.813640938
AAEL000387	hypothetical protein	DIV	349.8888375	290.89735	Low	1.030478255
AAEL012856	hypothetical protein	DIV	349.8080875	1065.849388	Low	-0.717232243
AAEL011978	mannosidase alpha class 2a	MET	349.7462625	259.3332	Low	1.432073029
AAEL015181	conserved hypothetical protein	UKN	349.731075	371.1187375	Low	0.613756184
AAEL010165	conserved hypothetical protein	UKN	349.3763038	516.8849475	Low	0.210917287
AAEL004846	conserved hypothetical protein	DIV	349.3416625	823.7661719	Low	-0.432363456
AAEL013998	conserved hypothetical protein	RTT	349.27685	497.189125	Low	0.418721644
AAEL011749	conserved hypothetical protein	DIV	349.2592688	535.8005188	Low	0.351213932
AAEL008736	p31A, putative	DIV	349.2374625	793.0962	Low	-0.317887761
AAEL014163	conserved hypothetical protein	PROT	349.1108625	461.4923038	Low	0.418474402
AAEL010508	vacuolar protein sorting-associated protein (vps13)	DIV	349.0304875	220.1779538	Low	1.52932015
AAEL004448	torsin a	DIV	349.0285363	323.4096138	Low	1.101594462
AAEL012280	pef protein with a long n-terminal hydrophobic domain (peflin)	DIV	348.9958813	512.7575313	Low	0.308471599
AAEL002606	Odorant-binding protein 56e, putative	CSR	348.9771	1337.304538	Low	-1.590916583
AAEL004511	conserved hypothetical protein	UKN	348.74355	1059.034775	Low	-0.749255039
AAEL017558	Hypothetical protein	UKN	348.6993583	1128.610017	Low	-0.927436945
AAEL000701	50S ribosomal protein L4	RTT	348.592325	976.1634875	Low	-0.654478508
AAEL009431	mitochondrial ribosomal protein, L10, putative	RSM	348.42342	1019.829648	Low	-0.590857591
AAEL013188	cle7	DIV	348.406825	791.0095	Low	-0.344275523
AAEL007510	transferase activity, transferring acyl groups other than amino-acyl groups	DIV	348.373035	417.5327938	Low	0.541862321
AAEL014354	clip-domain serine protease, putative	IMM	348.194775	365.2518125	Low	0.831390439
AAEL009244	serine-type enodpeptidase, putative	PROT	348.1022925	3331.18175	Low	-2.438864522
AAEL010281	conserved hypothetical protein	DIV	348.0061094	490.630975	Low	0.446905872
AAEL014732	conserved hypothetical protein	DIV	347.9674	483.111775	Low	0.365595681
AAEL008427	smad nuclear interacting protein	TRP	347.9200125	743.3260188	Low	-0.724470689
AAEL013941	p19 protein, putative	DIV	347.532275	327.8462125	Low	1.025620037
AAEL005635	nucleoporin	TRP	347.4546375	927.226875	Low	-0.567702042
AAEL011061	hypothetical protein	DIV	347.4377938	467.68395	Low	1.008603689
AAEL013214	cgmp-dependent protein kinase	DIV	347.2691313	137.4279063	Low	2.442193338
AAEL004768	hypothetical protein	DIV	347.1920417	470.5723	Low	0.604189645
AAEL001604	guanine nucleotide exchange factor	DIV	347.0770875	440.6777375	Low	0.516265126
AAEL010465	gpi-anchor transamidase	MET	346.7906625	376.2945125	Low	0.867692964
AAEL015040	multiple inositol polyphosphate phosphatase	DIV	346.52355	270.8187125	Low	1.348971689
AAEL000791	hypothetical protein	UKN	346.5196625	572.6012438	Low	0.152948519
AAEL005311	conserved hypothetical protein	DIV	346.4965625	402.1440875	Low	0.673324982
AAEL010513	class b basic helix-loop-helix protein (bhlhb) (differentially expressed in chondrocytes) (mdec) (sharp)	DIV	346.4868	397.6597	Low	0.610181225
AAEL017062	Hypothetical protein (zinc finger protein [Culex quinquefasciatus])	UKN	346.4684338	460.037465	Low	0.160294578
AAEL013114	DNA-J, putative	RTT	346.3681625	431.1470313	Low	0.589097712
AAEL006484	rhodopsin	DIV	346.0857288	420.9422288	Low	0.488182649
AAEL012568	polypeptide of 976 aa, putative	DIV	346.0293625	1140.730188	Low	-0.772906346
AAEL002235	hypothetical protein	UKN	345.9173188	184.2449438	Low	1.967334486
AAEL000760	serine protease	IMM	345.917	531.50375	Low	0.575685551
AAEL004952	protein N-terminal asparagine amidohydrolase, putative	MET	345.8508875	331.295025	Low	1.118682155
AAEL016964	Conserved hypothetical protein	UKN	345.7399375	534.14835	Low	0.805122274
AAEL014140	serine protease	IMM	345.7144813	562.8555188	Low	0.251903386
AAEL015218	conserved hypothetical protein	RSM	345.690825	550.744625	Low	0.395848542
AAEL003588	DNA-J/hsp40	RTT	345.6287906	565.3549925	Low	0.126659271
AAEL007216	elongase, putative	MET	345.5171125	497.129825	Low	0.409281686
AAEL003109	atlastin	DIV	345.15365	868.04395	Low	-0.430022818
AAEL003037	conserved hypothetical protein	DIV	345.1387125	470.7513875	Low	0.421432655
AAEL005636	eukariotic translation initiation factor 2b, epsilon subunit	DIV	345.001825	454.397925	Low	0.538103437
AAEL003774	conserved hypothetical protein	DIV	344.7953	697.69795	Low	-0.106273566
AAEL017528	hypothetical protein	UKN	344.6649538	458.064925	Low	0.364790947
AAEL001509	conserved hypothetical protein	UKN	344.6315983	322.2810725	Low	0.969508491
AAEL005501	hypothetical protein	UKN	344.6295775	464.5736263	Low	0.353536687
AAEL007925	histone h2a	RTT	344.2688125	7266.725625	Low	-3.670163214
AAEL014281	conserved hypothetical protein	DIV	343.8526	637.2606375	Low	-0.161896096
AAEL012912	conserved hypothetical protein	UKN	343.6649625	434.3744875	Low	0.454491987
AAEL008671	conserved hypothetical protein	DIV	343.6479083	653.053755	Low	0.093970474
AAEL009995	transmembrane protein, putative	TRP	343.62462	461.3811375	Low	0.386603201
AAEL003744	conserved hypothetical protein	DIV	343.4984625	462.72915	Low	0.423107363
AAEL005792	conserved hypothetical protein	IMM	343.439875	364.2819638	Low	1.300125801
AAEL006832	frizzled, putative	DIV	343.259975	505.2832375	Low	0.332983789
AAEL006480	conserved hypothetical protein	DIV	343.2491438	1009.499663	Low	-0.732639495
AAEL007165	hypothetical protein	DIV	343.2233325	399.1294938	Low	0.618619049
AAEL009048	conserved hypothetical protein	UKN	342.9215	362.7616625	Low	1.022570298
AAEL015495	conserved hypothetical protein	DIV	342.8612625	455.1471863	Low	0.084288113
AAEL007484	protein transport protein sec23	DIV	342.4706031	149.5175625	Low	2.297154806
