Affymetrix Gene ID	Entrez Gene Name	Full Gene Name	Contrast Analysis	2 Month A	2 Month B	6 Month A	6 Month B	12 Month A	12 Month B	21 Month A	21 Month B
1421402_at	Mta3	metastasis associated 3	4.98	6.97	6.52	6.44	6.31	5.95	6.86	5.47	5.55
1428589_at	na	similar to mitochondrial ribosomal protein L41	4.98	8.58	8.65	8.22	7.56	7.37	8.02	7.5	7.1
1452780_at	1300004C11Rik	RIKEN cDNA 1300004C11 gene	4.98	7.22	7.97	7.95	7.71	7.03	6.88	6.24	6.68
1455356_at	9530003A05	hypothetical protein 9530003A05	4.97	9.8	10.22	9.78	9.84	8.95	10.6	8.63	8.89
1419801_x_at	AA111360	NA	4.97	5.29	5.19	4.94	4.59	3.9	5.91	4.22	3.93
1436616_at	BE945631	NA	4.97	9.6	9.7	8.78	9.28	8.75	9.65	8.33	8.73
1417100_at	425O18-1	hypothetical protein 425O18-1	4.96	6.56	6.99	6.54	6.69	5.31	6.19	4.94	5.49
1425548_a_at	Lst1	leukocyte specific transcript 1	4.96	9.91	9.14	9.04	8.98	8.27	8.64	8.19	7.31
1457303_at	2700067D09Rik	RIKEN cDNA 2700067D09 gene	4.96	7.58	7.9	7.6	7.01	6.43	7.29	6.35	6.4
1442745_x_at	Rnpc2	RNA-binding region (RNP1, RRM) containing 2	4.95	11.89	11.51	11.91	11.15	9.03	11.86	8.66	9.46
1425553_s_at	Hip1r	huntingtin interacting protein 1 related	4.95	8.54	8.49	8.07	7.94	7.77	8.61	7.12	7.57
1419702_at	Taf1a	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, A	4.94	8.4	8.76	8.27	8.2	8.12	8.25	7.22	7.68
1451230_a_at	Wbp5	WW domain binding protein 5	4.94	12.31	12.31	12.36	11.86	10.59	11.59	11.53	11.15
1427511_at	B2m	beta-2 microglobulin	4.94	10.98	11.39	10.93	10.48	10.06	10.6	9.44	9.94
1417402_at	1190017O12Rik	RIKEN cDNA 1190017O12 gene	4.94	8.78	8.5	8.29	8.15	7.31	8.15	7.77	7.43
1419640_at	Purb	purine rich element binding protein B	4.94	5.27	4.92	5.62	4.2	4.09	4.51	3.91	3.93
1426907_s_at	AW494914	expressed sequence AW494914	4.93	6.24	6.8	6.53	7.16	5.92	5.78	5.21	5.62
1430326_s_at	1500040F11Rik	RIKEN cDNA 1500040F11 gene	4.93	9.17	8.47	8.48	8.11	6.24	8.68	6.74	5.99
1434923_at	2810437L13Rik	RIKEN cDNA 2810437L13 gene	4.93	9.64	9.92	9.34	9.24	8.52	9.06	8.88	8.16
1416890_at	5730436H21Rik	RIKEN cDNA 5730436H21 gene	4.92	9.31	9.43	9.5	9.44	8.2	8.2	8.2	7.87
1427447_a_at	Triobp	TRIO and F-actin binding protein	4.9	5.79	6.12	6.7	6.19	4.59	7.13	4.03	4.45
1416228_at	Pin1	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1	4.9	9.36	9.48	9.47	9.26	6.81	7.78	7.73	7.01
1434586_a_at	Ptdss2	phosphatidylserine synthase 2	4.9	7.88	8.22	7.39	7.56	7.3	7.41	7.08	6.66
1419888_at	BM246777	NA	4.89	8.65	8.16	7.8	7.17	6.06	8.39	4.74	5.71
1416536_at	9430059D04Rik	RIKEN cDNA 9430059D04 gene	4.89	7.74	7.6	8.07	7.93	7.49	7.21	6.53	6.91
1438557_x_at	Dnpep	aspartyl aminopeptidase	4.88	10.62	10.93	10.88	10.82	9.85	10.98	9.24	9.73
1438278_a_at	BC003993	cDNA sequence BC003993	4.88	7.06	7.05	7.22	6.92	5.93	7.28	5.73	6.08
1450707_at	Doc2g	double C2, gamma	4.88	6.66	5.75	6.15	5.99	5.41	5.94	5.26	5.13
1437835_a_at	0610011L14Rik	RIKEN cDNA 0610011L14 gene	4.88	5.76	5.76	6	5.44	5.31	5.6	4.83	4.35
1423692_at	Ndufa8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8	4.87	10.22	9.88	9.86	10.02	8.21	9.37	8.65	7.85
1419140_at	Acvr2b	activin receptor IIB	4.87	7.04	7.64	5.3	6.52	5.6	6.03	3.94	4.89
1437180_at	6530403A03Rik	RIKEN cDNA 6530403A03 gene	4.87	11.06	10.84	10.61	10.5	9.48	11.01	9.76	10.07
1421385_a_at	Myo7a	myosin VIIa	4.87	5.68	4.86	4.64	4.61	4.51	4.71	2.98	3.69
1435995_at	Mrpl22	mitochondrial ribosomal protein L22	4.86	10.19	10.05	9.49	9.26	8.96	9.5	8.87	8.2
1452050_at	E030025C11Rik	RIKEN cDNA E030025C11 gene	4.86	7.17	6.64	6.84	6.33	5.46	6.25	4.53	5.37
1416393_at	Grcc2f	gene rich cluster, C2f gene	4.86	10.88	10.98	10.89	10.9	9.84	10.03	10.13	9.85
1454893_at	1110013L07Rik	RIKEN cDNA 1110013L07 gene	4.86	7.21	7.49	6.59	6.59	6.47	6.93	5.84	6
1423888_at	1200003M09Rik	RIKEN cDNA 1200003M09 gene	4.86	6.68	6.45	5.91	6.75	6.54	6.22	5.25	5.61
1454627_a_at	Rpl29	ribosomal protein L29	4.86	14.13	14.34	14.3	13.72	12.47	14.42	12.59	12.02
1460637_s_at	Pfdn5	prefoldin 5	4.85	9.97	10.47	9.4	9.34	7.76	9.43	8.76	8.25
1452170_at	2010209O12Rik	RIKEN cDNA 2010209O12 gene	4.85	6.78	7.22	6.62	6.43	5.45	6.04	5.27	5.9
1448563_at	Phb	prohibitin	4.85	7.74	7.96	8.36	8.52	7.55	7.76	6.92	6.86
1423809_at	Tcf19	transcription factor 19	4.85	7.87	8.74	7.55	7.49	5.83	7.59	6.19	5.37
1438887_a_at	Gcl	germ cell-less homolog (Drosophila)	4.85	8.35	7.78	7.69	8.1	5.64	6.09	5.21	6.14
1434305_at	U2af1l4	U2 small nuclear RNA auxiliary factor 1-like 4	4.85	8.68	8.24	8.22	8.33	6.74	7.73	7.29	6.75
1418685_at	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	4.84	8.39	8.5	8.37	7.54	7.3	8.53	6.8	7.12
1416789_at	Idh3g	isocitrate dehydrogenase 3 (NAD+), gamma	4.84	11.3	11.37	11.31	11.72	10.79	10.37	10.66	10.24
1425673_at	BC005613	NA	4.83	9.46	9.49	8.97	8.48	7.13	9.28	5.86	7.1
1428322_a_at	Ndufb10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10	4.83	10.7	10.79	10.74	9.89	8.84	10.84	9.05	8.87
1429139_at	Za20d1	zinc finger, A20 domain containing 1	4.83	7.96	8.16	7.47	8.19	6.14	6.29	7.08	6.57
1450372_a_at	Rpl18	ribosomal protein L18	4.82	12.53	12.52	12.03	11.68	10.86	12.17	11.27	10.75
1418137_at	Mrp63	mitochondrial ribosomal protein 63	4.81	8.33	8.24	7.74	7.26	6.38	7.91	6.68	6.09
1438912_at	S3-12	plasma membrane associated protein, S3-12	4.81	7.07	6.88	6.43	6.69	5.84	7.77	5.96	5.56
1424609_a_at	BM225255	NA	4.81	12.76	12.61	13.17	12.64	10.97	12.6	10.56	11.17
1417035_at	2410004C24Rik	RIKEN cDNA 2410004C24 gene	4.81	7.02	7.2	7.04	7.26	5.55	6.53	5.9	6.27
1422850_at	Pabpn1	poly(A) binding protein, nuclear 1	4.8	12.19	12.08	11.61	12.23	11.54	11.38	10.72	11.39
1416233_at	Eif3s2	eukaryotic translation initiation factor 3, subunit 2 (beta)	4.8	11.79	12.04	11.9	11.6	10.65	12.06	10.92	10.56
1438503_x_at	Edf1	endothelial differentiation-related factor 1	4.8	10	10.02	10.02	9.43	8.51	10.02	8.82	8.72
1449163_at	AI256711	expressed sequence AI256711	4.8	7.8	7.37	7.69	7.65	7.27	7.6	6.8	6.1
1420138_at	Slc19a1	solute carrier family 19 (sodium/hydrogen exchanger), member 1	4.8	8.73	8.12	8.58	8.15	7.55	8.13	7.01	6.92
1421720_a_at	Dtx2	deltex 2 homolog (Drosophila)	4.8	5.09	5.71	4.91	4.77	4.94	5.44	4.02	3.88
1420703_at	Csf2ra	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	4.79	7.29	7.18	6.87	6.26	7.57	6.67	6.18	5.78
1437074_at	8430406I07Rik	RIKEN cDNA 8430406I07 gene	4.79	9.33	8.91	9.12	8.51	8.37	8.25	7.06	8.34
1455733_at	AW208927	NA	4.79	7.9	8.01	8.31	8.11	7.69	7.95	7.46	6.72
1439081_at	E330018D03Rik	RIKEN cDNA E330018D03 gene	4.78	10.31	10.15	9.78	9.33	8.29	10.26	7.2	8.15
1416088_a_at	Rps15	ribosomal protein S15	4.78	13.05	13.35	13.29	12.13	10.65	13.86	10.67	10.66
1431960_at	Wwox	WW domain-containing oxidoreductase	4.77	9.11	8.75	8.64	9.11	6.93	8.87	5.42	6.75
1417820_at	Tor1b	torsin family 1, member B	4.77	5.98	7.19	6.86	5.36	3.09	5.04	4.02	3.66
1417167_at	D7Wsu180e	DNA segment, Chr 7, Wayne State University 180, expressed	4.76	6.35	5.82	5.98	6.63	5.44	5.92	5.18	5.09
1455939_x_at	Srp14	signal recognition particle 14	4.76	12.63	12.14	12.37	12.08	11.36	11.91	11.34	11.26
1417417_a_at	Cox6a1	cytochrome c oxidase, subunit VI a, polypeptide 1	4.76	13.22	13.25	12.68	12.37	11.59	13.07	11.88	11.34
1417660_s_at	Vps29	vacuolar protein sorting 29 (S. pombe)	4.76	12.25	12.23	12.07	11.69	11.09	11.96	11.07	10.58
1424628_a_at	1500032D16Rik	RIKEN cDNA 1500032D16 gene	4.76	10.06	9.84	9.85	9.5	8.45	10.29	8.88	8.58
1452500_at	Tmlhe	trimethyllysine hydroxylase, epsilon	4.76	9.28	8.92	8.74	8.18	6.58	9.22	5.6	6.89
1436930_x_at	Hmbs	hydroxymethylbilane synthase	4.75	7.82	7.1	7.92	7.52	6.46	7.24	6.75	6.47
1422272_at	Phxr4	per-hexamer repeat gene 4	4.75	10.12	9.68	9	9.74	7.47	9.52	5.76	7.29
1417756_a_at	Lsp1	lymphocyte specific 1	4.73	9.04	9.2	8.92	9.27	7.28	8.43	7.79	6.93
1420003_at	Pom121	nuclear pore membrane protein 121	4.73	7.09	7.37	6.98	6.6	5.68	7.45	5.87	6.16
1433720_s_at	1620401E04Rik	RIKEN cDNA 1620401E04 gene	4.73	8.36	8.21	8.38	7.49	6.54	8.15	6.6	6.62
1436928_s_at	2810429O05Rik	RIKEN cDNA 2810429O05 gene	4.73	5.97	5.54	5.56	5.27	4.52	5.39	4.57	4.73
1451516_at	Rhebl1	Ras homolog enriched in brain like 1	4.73	9.3	8.41	8.13	8.97	7.83	7.66	8.01	7.79
1418859_at	Rfxap	regulatory factor X-associated protein	4.72	9.58	9.86	9.72	9.66	8.71	8.92	8.92	8.74
1460247_a_at	Skp2	S-phase kinase-associated protein 2 (p45)	4.72	9.94	10.09	9.81	10.01	7.8	9.68	8.68	9.05
1451487_at	9530020D24Rik	RIKEN cDNA 9530020D24 gene	4.71	8.24	8.29	8.38	8	6.92	6.93	7.39	7.25
1431554_a_at	Anxa9	annexin A9	4.71	6.03	5.99	6.56	6.51	5.97	5.86	4.9	5.27
1416245_at	0610033H09Rik	RIKEN cDNA 0610033H09 gene	4.71	8.92	9.44	9.05	8.64	7.53	8.49	7.81	7.64
1416938_at	1110001O19Rik	RIKEN cDNA 1110001O19 gene	4.71	10.9	10.66	9.8	9.58	9.24	10.25	9.43	8.93
1417248_at	Ralbp1	ralA binding protein 1	4.71	9.41	9.23	9.7	9.23	7.52	8.45	8.35	8.11
1451201_s_at	Rnh1	ribonuclease/angiogenin inhibitor 1	4.71	8.82	9.32	9.2	9.4	8.89	8.02	8.32	8.01
1417640_at	Cd79b	CD79B antigen	4.71	8.14	8.35	7.03	7.42	5.42	6.98	6.24	4.76
1448540_a_at	0610012G03Rik	RIKEN cDNA 0610012G03 gene	4.71	6.66	6.21	6.14	5.55	4.75	6.59	5.03	4.61
1450732_a_at	Bicd2	bicaudal D homolog 2 (Drosophila)	4.71	8.83	8.76	8.94	8.47	6.42	9.35	7.39	7.58
1426679_at	3110006P09Rik	RIKEN cDNA 3110006P09 gene	4.7	10.51	10.18	9.66	9.93	8.61	9.9	9.41	9.16
1415930_a_at	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	4.7	12.29	12.31	12.14	11.54	10.73	12.1	10.99	10.66
1415762_x_at	Mrpl52	mitochondrial ribosomal protein L52	4.7	8.17	7.86	8.02	7.31	6.41	8.47	6.18	6.47
1422160_at	H2-T24	histocompatibility 2, T region locus 24	4.69	6.43	6.29	5.59	6.75	3.63	4.52	4.37	5.19
1435798_a_at	Sfrs14	splicing factor, arginine/serine-rich 14	4.69	11.08	10.66	10.89	10.31	11.05	10.93	9.46	9.85
1416683_at	Plxnb2	plexin B2	4.69	6.12	6.88	6.82	6.11	4.56	7.42	4.09	4
1454373_x_at	Ubc	ubiquitin C	4.68	5.81	5.9	6.11	6.07	4.62	5.43	4.7	5
1424516_at	B230354K17Rik	RIKEN cDNA B230354K17 gene	4.68	11.68	12.29	11.72	10.88	9.86	11.85	9.76	9.85
1424407_s_at	Nptxr	neuronal pentraxin receptor	4.68	11.54	11.94	11.03	11.67	10.97	10.66	10.73	10.69
1460373_a_at	ORF21	open reading frame 21	4.68	8.32	8.23	8.36	7.52	7.43	8.77	7.13	7.13
1429270_a_at	1700013H19Rik	RIKEN cDNA 1700013H19 gene	4.68	11.09	10.44	10.45	10.16	9.09	10.17	9.17	8.45
1438358_x_at	Pfdn5	prefoldin 5	4.67	5.33	4.89	4.69	4.62	4.06	5.25	4.15	3.91
1431145_a_at	3010002G01Rik	RIKEN cDNA 3010002G01 gene	4.67	8.91	9.2	8.97	8.65	7.23	8.3	7.68	6.35
1421389_a_at	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	4.66	8.82	8.8	9.09	8.52	7.77	9.08	7.7	7.76
1426889_at	4930566A11Rik	RIKEN cDNA 4930566A11 gene	4.65	6.79	7.22	6.53	7.02	5.89	6.77	5.69	5.74
1432160_at	Git2	G protein-coupled receptor kinase-interactor 2	4.64	8.92	8.51	8.98	8.79	6.91	8.32	6.64	7.31
1433639_at	5730593F17Rik	RIKEN cDNA 5730593F17 gene	4.63	9.23	8.85	9.21	8.89	8	9.36	7.54	7.95
1451167_at	1700023O11Rik	RIKEN cDNA 1700023O11 gene	4.63	8.02	7.83	8.05	8.4	7.03	7	6.74	6.6
1434507_at	Npepl1	aminopeptidase-like 1	4.63	8.89	8.5	8.5	8.39	8.73	8.71	7.39	7.66
1460241_a_at	Siat9	sialyltransferase 9 (CMP-NeuAc	4.63	6.78	7.85	6.83	6.85	3.14	6.3	2.73	4.2
1418702_a_at	2810428I15Rik	RIKEN cDNA 2810428I15 gene	4.62	5.45	5.1	5.7	4.79	3.24	5.58	3.42	3.12
1416021_a_at	Fabp5	fatty acid binding protein 5, epidermal	4.62	11.83	11.68	11.4	11.03	11.34	11.56	10.75	10.34
1427242_at	Ddx4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4	4.62	5.97	5.09	5.06	5.64	4.33	4.98	3.55	3.98
1430978_at	Rps25	ribosomal protein S25	4.61	11.33	10.81	10.81	10.62	9.6	11.14	9.34	9.78
1438161_s_at	Eif4a2	eukaryotic translation initiation factor 4A2	4.61	8.78	8.38	8.42	7.96	7.69	8.03	7.73	6.95
1448641_at	Mbtd1	mbt domain containing 1	4.61	10.85	11.09	10.97	10.6	9.94	10.9	10.09	9.83
1452701_x_at	Uba52	ubiquitin A-52 residue ribosomal protein fusion product 1	4.61	13.46	13.65	13.66	12.96	12.15	13.71	12.15	11.86
1431861_a_at	D3Ertd250e	DNA segment, Chr 3, ERATO Doi 250, expressed	4.61	4.61	4.4	4.97	4.36	3.43	4.71	3.3	3.43
1432007_s_at	Ap2a2	adaptor protein complex AP-2, alpha 2 subunit	4.61	9.69	9.31	8.69	8.95	7.54	9.3	6.61	7.72
1432827_x_at	Ubc	ubiquitin C	4.61	12.73	12.95	13.02	12.6	11.85	12.91	11.72	11.25
1426422_at	BC016188	cDNA sequence BC016188	4.61	5.83	6.3	6.17	4.97	5.14	6.1	3.53	4.33
1433893_s_at	Spag5	sperm associated antigen 5	4.61	6.42	6.5	6.22	5.97	5.47	6.77	5.36	4.92
1452217_at	1110004P15Rik	RIKEN cDNA 1110004P15 gene	4.6	12.69	12.08	11.25	11.22	11.12	11.28	10.58	10.87
1456740_x_at	Cog1	component of oligomeric golgi complex 1	4.6	7.53	7.74	7.71	6.93	6.89	7.61	6.43	6.57
1452610_at	Zfp99	zinc finger protein 99	4.59	9.27	8.63	8.66	8.33	6.99	8.08	7.38	7.47
1426487_a_at	Rbbp6	retinoblastoma binding protein 6	4.58	10.87	10.55	11.22	10.76	8.7	11.22	9.47	9.49
1460198_a_at	Psmb3	proteasome (prosome, macropain) subunit, beta type 3	4.57	12.15	11.8	11.31	11.5	10.42	11.82	10.99	10.59
1426890_a_at	1190005L06Rik	RIKEN cDNA 1190005L06 gene	4.57	8.62	8.61	8.28	7.83	7.62	8.95	6.49	7.19
1417184_s_at	Hbb-b2	hemoglobin, beta adult minor chain	4.57	9.41	9.59	8.77	9.05	7.86	8.65	8.38	7.62
1428588_a_at	na	similar to mitochondrial ribosomal protein L41	4.57	10.3	10.36	10.03	9.32	8.63	9.85	9	8.61
1417105_at	1810017G16Rik	RIKEN cDNA 1810017G16 gene	4.56	7.55	7.19	7.28	6.62	5.35	6.74	6.13	5.7
1424269_a_at	Myln	myosin light chain, alkali, nonmuscle	4.55	11.9	12.13	12.18	11.79	10.72	11.45	11.13	10.64
1432820_at	Psmd7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	4.55	7.98	7.76	7.88	7.43	6.95	7.5	6.29	6.77
1416503_at	Lxn	latexin	4.55	10.27	10.31	10.16	9.43	8.42	10.14	8.88	8.68
1423071_x_at	9930105H17Rik	RIKEN cDNA 9930105H17 gene	4.54	10.85	10.26	10.57	10.29	9.84	10.33	8.73	9.35
1433757_a_at	Nisch	nischarin	4.54	12.52	12.32	11.69	11.67	11.27	12.32	10.21	11.14
1446147_at	Rnpc2	RNA-binding region (RNP1, RRM) containing 2	4.54	10.05	10.37	11.11	10.07	8.41	9.94	8.64	9.12
1433611_s_at	AV132191	NA	4.53	11.64	11.49	11.66	11.06	9.16	11.14	10.23	9.68
1456055_x_at	Pold1	polymerase (DNA directed), delta 1, catalytic subunit	4.53	9.76	9.26	9.24	8.97	8.58	9.75	8.17	7.95
1431284_a_at	2210013K02Rik	RIKEN cDNA 2210013K02 gene	4.52	7.33	7.71	7.26	7.1	6.9	7.18	6.21	6.61
1437611_x_at	Kif2c	kinesin family member 2C	4.5	8.01	7.76	6.57	6.43	6.52	7.19	6	5.72
1427578_a_at	Itgb4bp	integrin beta 4 binding protein	4.5	10.39	10.71	10.49	10.75	9.79	9.43	9.79	9.61
1418906_at	na	similar to RIKEN cDNA 1810036I24	4.5	8.01	6.95	7.04	7.24	6.11	7.02	6.01	5.86
1454022_at	Ephb2	Eph receptor B2	4.5	7.73	8.83	7.29	7.22	5.64	7.13	5.34	6.13
1430837_a_at	Mbd1	methyl-CpG binding domain protein 1	4.5	6.7	5.96	5.03	6.01	4.28	5.84	4.25	3.85
1435259_s_at	D2Ertd217e	DNA segment, Chr 2, ERATO Doi 217, expressed	4.49	7.29	7.77	7.11	7.4	6.06	7.33	6.46	6.11
1421985_a_at	Eif4el3	eukaryotic translation initiation factor 4E like 3	4.48	9.11	9.05	9.22	8.69	8.39	7.46	8.33	7.81
1449026_at	Ifnar1	interferon (alpha and beta) receptor 1	4.48	7.47	7.64	7.44	7.03	6.64	6.97	6.31	6.79
1451573_a_at	Stx4a	syntaxin 4A (placental)	4.47	11.02	11.35	11.09	11.64	10.3	10.85	10.39	9.98
1416368_at	Gsta4	glutathione S-transferase, alpha 4	4.47	7.87	7.5	8.23	7.62	7.41	7.44	7.51	6.38
1417147_at	B230317C12Rik	RIKEN cDNA B230317C12 gene	4.47	5.98	5.48	5.59	6.13	4.31	5.77	4.41	4.23
1416565_at	Cox6b	cytochrome c oxidase, subunit VIb	4.46	10.46	10.27	10.09	9.64	8.88	10.57	9.22	8.75
1449069_at	Zfp148	zinc finger protein 148	4.46	8.8	8.79	9.04	8.77	5.67	7.91	7.32	7.8
1424854_at	Hist1h4i	histone 1, H4i	4.45	6.92	7.1	6.84	6.48	4.89	6.65	5.94	5.43
1448461_a_at	1500006O09Rik	RIKEN cDNA 1500006O09 gene	4.45	12.2	12.03	12.05	11.54	11	11.84	11.18	11.02
1425806_a_at	Surb7	SRB7 (supressor of RNA polymerase B) homolog (S. cerevisiae)	4.45	6.62	5.83	6.16	5.96	4.41	4.71	4.9	4.24
1430749_at	2810040C05Rik	RIKEN cDNA 2810040C05 gene	4.45	6.91	6.7	6.93	5.7	3.95	7.29	3.81	4.32
1435431_at	2310047M15Rik	RIKEN cDNA 2310047M15 gene	4.44	6.08	5.65	5.56	5.19	4.24	5.61	4.64	3.99
1422952_at	Ng23	Ng23 protein	4.44	6.55	6.03	6.37	6.61	5.42	5.98	5.15	5.54
1416494_at	Ndufs5	NADH dehydrogenase (ubiquinone) Fe-S protein 5	4.44	8.03	8.27	8.29	7.62	5.61	8.49	6.64	6.35
1460557_at	Supv3l1	suppressor of var1, 3-like 1 (S. cerevisiae)	4.44	7.18	6.77	7.08	6.94	5.73	6.8	5.99	6.07
1427944_at	C1qdc1	C1q domain containing 1	4.43	7.5	7	7.38	6.81	6.19	7.33	5.81	5.74
1435128_at	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2	4.43	7.16	7.06	6.89	6.25	5.59	6.88	5.51	5.88
1427213_at	Pfkfb1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	4.42	6.78	6.65	5.93	5.45	5.75	6.12	5.64	5.4
1427526_at	1500031J01Rik	RIKEN cDNA 1500031J01 gene	4.42	10.37	10.71	11.1	10.13	8.4	9.89	8.46	9.22
1434003_a_at	Dhps	deoxyhypusine synthase	4.42	6.85	6.25	6.87	5.92	6.09	5.83	4.92	5.39
1436990_s_at	1620401E04Rik	RIKEN cDNA 1620401E04 gene	4.42	7.83	7.86	8.01	7.28	6.34	8.24	6.48	6.32
1448198_a_at	Ndufb8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8	4.42	11.45	10.78	10.69	10.67	10.23	10.82	10.1	9.74
1450914_at	Ppp1r14b	protein phosphatase 1, regulatory (inhibitor) subunit 14B	4.42	8.33	8.37	8.22	7.87	6.5	8.79	6.96	6.21
1418405_at	Hgfac	hepatocyte growth factor activator	4.42	6.02	5.45	5.4	5.3	4.48	5.6	4.41	4.67
1439111_at	Tgfb1i4	transforming growth factor beta 1 induced transcript 4	4.42	7.72	7.38	6.98	7.55	5.03	7.45	4.69	5.74
1427104_at	B230354B21Rik	RIKEN cDNA B230354B21 gene	4.42	6.71	6.93	7.82	6.69	6.58	7.19	5.6	5.82
1417722_at	Pgls	6-phosphogluconolactonase	4.41	7.08	7.26	7.14	6.61	6.22	7.53	5.93	5.44
1422185_a_at	Dia1	diaphorase 1 (NADH)	4.41	8.84	9.17	9.78	9.4	8.31	8.03	7.59	7.79
1424517_at	2700094L05Rik	RIKEN cDNA 2700094L05 gene	4.41	6.04	5.55	5.73	5.37	5.29	3.61	4.53	4.08
1424474_a_at	Camkk2	calcium/calmodulin-dependent protein kinase kinase 2, beta	4.41	12.62	12.8	12.1	12.58	11.04	12.35	10.76	11.43
1425424_at	BC006653	NA	4.41	8.51	8.16	8.06	7.19	5.88	8.24	4.14	5.49
1416637_at	Slc4a2	solute carrier family 4 (anion exchanger), member 2	4.41	8.2	8.43	8	7.55	8.12	8.37	6.84	7.11
1454682_at	A430005L14Rik	RIKEN cDNA A430005L14 gene	4.4	6.85	7.19	7.15	7.06	6.49	7.45	6.13	5.73
AFFX-MURINE_b1_at	AFFX-MURINE_b1	NA	4.4	13.2	12.89	12.73	12.66	11.42	13.23	10.65	11.66
1437218_at	Fn1	fibronectin 1	4.4	5.24	5.47	5.03	4.66	3.83	5.74	4.24	4.37
1435964_a_at	BB194075	NA	4.39	10.27	9.92	10.32	10.27	9.45	10.07	8.83	9.31
1419572_a_at	Abcd4	ATP-binding cassette, sub-family D (ALD), member 4	4.39	5.24	5.64	5.88	5.17	4.68	5.03	3.72	4.34
1417103_at	Ddt	D-dopachrome tautomerase	4.39	8.26	8.14	8.21	7.48	7.07	7.73	7.18	7
1418333_at	Mtf1	metal response element binding transcription factor 1	4.39	8.4	8.17	7.96	7.46	6.74	9.19	7.18	6.85
1420974_at	1810034K20Rik	RIKEN cDNA 1810034K20 gene	4.38	8.87	8.79	8.41	8.75	6.58	8.47	6.34	7.31
1427304_at	9930024E13Rik	RIKEN cDNA 9930024E13 gene	4.37	6	6.34	7.06	6.8	6.8	5.86	4.93	5.33
1420342_at	Gdap10	ganglioside-induced differentiation-associated-protein 10	4.37	10.55	9.8	10.3	10.27	9.33	9.8	8.69	9.2
1418175_at	Vdr	vitamin D receptor	4.37	8.87	9.32	8.54	8.63	7.57	9.4	7.81	8.07
1450864_at	Calm2	calmodulin 2	4.37	5.94	5.8	6.18	5.98	4.33	5.12	4.76	4.24
1425371_at	Polb	polymerase (DNA directed), beta	4.36	11.02	10.32	10.4	10.41	8.86	10.35	8.18	9.02
1452488_at	Y11009	NA	4.36	6.62	6.58	6.86	6.61	5.43	6.71	5.29	5.69
1448632_at	Psmb10	proteasome (prosome, macropain) subunit, beta type 10	4.36	9.42	9.15	9.18	9.47	8.68	8.58	8.58	8
1451785_at	Rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1	4.34	5.06	4.31	3.98	4.25	3.12	4.16	3.35	3.13
1418396_at	Gpsm3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	4.33	8.35	8.26	7.59	7.25	7.04	8.81	7.29	6.77
1450674_at	Cdk5	cyclin-dependent kinase 5	4.33	8.41	7.63	8	8.22	6.59	6.85	6.85	6.39
1434976_x_at	Eif4ebp1	eukaryotic translation initiation factor 4E binding protein 1	4.33	9.58	9.01	9.28	9.12	7.95	9.13	8.25	8.12
1446148_x_at	Rnpc2	RNA-binding region (RNP1, RRM) containing 2	4.33	10.33	10.56	11.48	10.48	8.89	10.15	8.04	9.1
1447953_at	Egfl8	EGF-like domain 8	4.32	5.83	5.69	5.28	5.2	5.17	5.55	4.73	4.39
1447984_at	BG066069	NA	4.32	7.36	6.41	6.21	6.06	4.74	7.58	4.16	4.88
1448928_at	Hdac6	histone deacetylase 6	4.3	7.63	8.59	7.75	7.2	7.14	7.72	6.47	6.78
1456624_at	6330406P08Rik	RIKEN cDNA 6330406P08 gene	4.3	7.2	6.54	6.47	6.76	5.99	6.48	5.85	5.83
1449434_at	Car3	carbonic anhydrase 3	4.3	7.96	8.17	7.35	8.06	7.23	7.15	7.32	6.5
1434231_x_at	na	similar to TBP-associated factor 5 CG7704-PA	4.29	15.2	15.34	15.3	14.67	13.69	15.16	14.03	13.68
1424059_at	BC024816	cDNA sequence BC024816	4.28	6.91	7.05	6.36	6.34	6.62	6.63	5.55	5.51
1424462_at	1200009B18Rik	RIKEN cDNA 1200009B18 gene	4.28	9.62	9.85	9.58	9.5	8.75	10.01	8.53	8.93
1417857_at	Mmaa	methylmalonic aciduria (cobalamin deficiency) type A	4.27	5.98	7.43	6.59	6.75	5.83	6.43	5.82	6.03
1424607_a_at	Xdh	xanthine dehydrogenase	4.27	12.86	12.52	12.97	12.65	10.88	12.71	10.53	11.3
1438847_at	2610524G07Rik	RIKEN cDNA 2610524G07 gene	4.27	6.79	6.53	6.37	7.08	6.09	6.38	5.05	6.29
