RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_006123	Homo sapiens iduronate 2-sulfatase (IDS), transcript variant 2, mRNA.	3423	IDS	iduronate 2-sulfatase	MPS2|SIDS	X	1.101	0.0000493	3
NM_007350	Homo sapiens pleckstrin homology-like domain, family A, member 1 (PHLDA1), mRNA.	22822	PHLDA1	pleckstrin homology-like domain, family A, member 1	DT1P1B11|MGC131738|PHRIP|TDAG51	12	1.1	0.00057	3
NM_014876	Homo sapiens Josephin domain containing 1 (JOSD1), mRNA.	9929	JOSD1	Josephin domain containing 1	KIAA0063|dJ508I15.2	22	1.098	0.0000775	3
NM_001005335	Homo sapiens heterogeneous nuclear ribonucleoprotein L (HNRNPL), transcript variant 2, mRNA.	3191	HNRNPL	heterogeneous nuclear ribonucleoprotein L	FLJ35509|HNRPL|P/OKcl.14|hnRNP-L	19	1.097	0.00000761	3
NM_001533	Homo sapiens heterogeneous nuclear ribonucleoprotein L (HNRNPL), transcript variant 1, mRNA.	3191	HNRNPL	heterogeneous nuclear ribonucleoprotein L	FLJ35509|HNRPL|P/OKcl.14|hnRNP-L	19	1.097	0.00000761	3
NM_001771	Homo sapiens CD22 molecule (CD22), mRNA.	933	CD22	CD22 molecule	FLJ22814|MGC130020|SIGLEC-2|SIGLEC2	19	1.097	0.00000129	3
NM_001300	Homo sapiens Kruppel-like factor 6 (KLF6), transcript variant 2, mRNA.	1316	KLF6	Kruppel-like factor 6	BCD1|COPEB|CPBP|DKFZp686N0199|GBF|PAC1|ST12|ZF9	10	1.096	0.0000042	3
NM_000937	Homo sapiens polymerase (RNA) II (DNA directed) polypeptide A, 220kDa (POLR2A), mRNA.	5430	POLR2A	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa	MGC75453|POLR2|POLRA|RPB1|RPBh1|RPO2|RPOL2|RpIILS|hRPB220|hsRPB1	17	1.096	0.00000544	3
NM_015203	Homo sapiens regulation of nuclear pre-mRNA domain containing 2 (RPRD2), mRNA.	23248	RPRD2	regulation of nuclear pre-mRNA domain containing 2	FLJ32145|HSPC099|KIAA0460	1	1.096	0.00021	3
NM_000483	Homo sapiens apolipoprotein C-II (APOC2), mRNA.	344	APOC2	apolipoprotein C-II	MGC75082	19	1.094	0.0000243	3
NM_014707	Homo sapiens histone deacetylase 9 (HDAC9), transcript variant 3, mRNA.	9734	HDAC9	histone deacetylase 9	DKFZp779K1053|HD7|HDAC|HDAC7|HDAC7B|HDAC9B|HDAC9FL|HDRP|KIAA0744|MITR	7	1.093	0.000165	3
NM_001456	Homo sapiens filamin A, alpha (actin binding protein 280) (FLNA), transcript variant 1, mRNA.	2316	FLNA	filamin A, alpha (actin binding protein 280)	ABP-280|ABPX|DKFZp434P031|FLN|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2	X	1.093	0.000000372	3
NM_001286	Homo sapiens chloride channel 6 (CLCN6), transcript variant ClC-6a, mRNA.	1185	CLCN6	chloride channel 6	CLC-6|KIAA0046	1	1.093	0.00000504	3
NM_021735	Homo sapiens chloride channel 6 (CLCN6), transcript variant ClC-6b, mRNA.	1185	CLCN6	chloride channel 6	CLC-6|KIAA0046	1	1.093	0.00000504	3
NM_021736	Homo sapiens chloride channel 6 (CLCN6), transcript variant ClC-6c, mRNA.	1185	CLCN6	chloride channel 6	CLC-6|KIAA0046	1	1.093	0.00000504	3
NM_021737	Homo sapiens chloride channel 6 (CLCN6), transcript variant ClC-6d, mRNA.	1185	CLCN6	chloride channel 6	CLC-6|KIAA0046	1	1.093	0.00000504	3
NM_152296	Homo sapiens ATPase, Na+/K+ transporting, alpha 3 polypeptide (ATP1A3), mRNA.	478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	DYT12|MGC13276|RDP	19	1.092	0.0000275	3
NM_024315	Homo sapiens chromosome 7 open reading frame 23 (C7orf23), mRNA.	79161	C7orf23	chromosome 7 open reading frame 23	MGC4175|MM-TRAG	7	1.091	0.000764	3
NM_015497	Homo sapiens transmembrane protein 87A (TMEM87A), transcript variant 1, mRNA.	25963	TMEM87A	transmembrane protein 87A	DKFZp564G2022	15	1.091	0.000183	3
NM_005583	Homo sapiens lymphoblastic leukemia derived sequence 1 (LYL1), mRNA.	4066	LYL1	lymphoblastic leukemia derived sequence 1	bHLHa18	19	1.088	0.0000467	3
NM_005994	Homo sapiens T-box 2 (TBX2), mRNA.	6909	TBX2	T-box 2	FLJ10169	17	1.086	0.000013	3
NM_005601	Homo sapiens natural killer cell group 7 sequence (NKG7), mRNA.	4818	NKG7	natural killer cell group 7 sequence	GIG1	19	1.084	0.000541	3
NM_001025080							1.084	0.0000486	3
NM_003373	Homo sapiens vinculin (VCL), transcript variant 2, mRNA.	7414	VCL	vinculin	CMD1W|MVCL	10	1.083	0.0000352	3
NM_014000	Homo sapiens vinculin (VCL), transcript variant 1, mRNA.	7414	VCL	vinculin	CMD1W|MVCL	10	1.083	0.0000352	3
NM_016322	Homo sapiens RAB14, member RAS oncogene family (RAB14), mRNA.	51552	RAB14	RAB14, member RAS oncogene family	FBP|RAB-14	9	1.083	0.000184	3
NM_014759	Homo sapiens phytanoyl-CoA 2-hydroxylase interacting protein (PHYHIP), transcript variant 2, mRNA.	9796	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	DYRK1AP3|KIAA0273|PAHX-AP|PAHXAP1	8	1.082	0.0000969	3
NM_002990	Homo sapiens chemokine (C-C motif) ligand 22 (CCL22), mRNA.	6367	CCL22	chemokine (C-C motif) ligand 22	A-152E5.1|ABCD-1|DC/B-CK|MDC|MGC34554|SCYA22|STCP-1	16	1.082	0.0000805	3
NM_005324	Homo sapiens H3 histone, family 3B (H3.3B) (H3F3B), mRNA.	3021	H3F3B	H3 histone, family 3B (H3.3B)	H3.3B|H3F3A	17	1.082	0.000828	3
NM_015343	Homo sapiens dullard homolog (Xenopus laevis) (DULLARD), mRNA.	23399	DULLARD	dullard homolog (Xenopus laevis)	HSA011916|NET56	17	1.081	0.0000835	3
NM_001777	Homo sapiens CD47 molecule (CD47), transcript variant 1, mRNA.	961	CD47	CD47 molecule	IAP|MER6|OA3	3	1.081	0.0000905	3
NM_018927	Homo sapiens protocadherin gamma subfamily B, 7 (PCDHGB7), transcript variant 1, mRNA.	56099	PCDHGB7	protocadherin gamma subfamily B, 7	ME6|PCDH-GAMMA-B7	5	1.081	0.00000188	3
NM_018416	Homo sapiens forkhead box J2 (FOXJ2), mRNA.	55810	FOXJ2	forkhead box J2	FHX	12	1.08	0.0000336	3
NM_004730	Homo sapiens eukaryotic translation termination factor 1 (ETF1), mRNA.	2107	ETF1	eukaryotic translation termination factor 1	D5S1995|ERF|ERF1|MGC111066|RF1|SUP45L1|TB3-1	5	1.079	0.00000511	3
NM_013974	Homo sapiens dimethylarginine dimethylaminohydrolase 2 (DDAH2), mRNA.	23564	DDAH2	dimethylarginine dimethylaminohydrolase 2	DDAH|DDAHII|G6a|NG30	6	1.079	0.0000204	3
NM_012090	Homo sapiens microtubule-actin crosslinking factor 1 (MACF1), transcript variant 1, mRNA.	23499	MACF1	microtubule-actin crosslinking factor 1	ABP620|ACF7|FLJ45612|FLJ46776|KIAA0465|KIAA1251|MACF|OFC4	1	1.078	0.0000291	3
NM_033044	Homo sapiens microtubule-actin crosslinking factor 1 (MACF1), transcript variant 2, mRNA.	23499	MACF1	microtubule-actin crosslinking factor 1	ABP620|ACF7|FLJ45612|FLJ46776|KIAA0465|KIAA1251|MACF|OFC4	1	1.078	0.0000291	3
NM_044472	Homo sapiens cell division cycle 42 (GTP binding protein, 25kDa) (CDC42), transcript variant 2, mRNA.	998	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	CDC42Hs|G25K	1	1.078	0.000489	3
NM_002588	Homo sapiens protocadherin gamma subfamily C, 3 (PCDHGC3), transcript variant 1, mRNA.	5098	PCDHGC3	protocadherin gamma subfamily C, 3	PC43|PCDH-GAMMA-C3|PCDH2	5	1.078	0.0000495	3
NM_018912	Homo sapiens protocadherin gamma subfamily A, 1 (PCDHGA1), transcript variant 1, mRNA.	56114	PCDHGA1	protocadherin gamma subfamily A, 1	MGC138287|MGC138289|PCDH-GAMMA-A1	5	1.078	0.0000495	3
NM_018913	Homo sapiens protocadherin gamma subfamily A, 10 (PCDHGA10), transcript variant 1, mRNA.	56106	PCDHGA10	protocadherin gamma subfamily A, 10	PCDH-GAMMA-A10	5	1.078	0.0000495	3
NM_018914	Homo sapiens protocadherin gamma subfamily A, 11 (PCDHGA11), transcript variant 1, mRNA.	56105	PCDHGA11	protocadherin gamma subfamily A, 11	PCDH-GAMMA-A11	5	1.078	0.0000495	3
NM_018915	Homo sapiens protocadherin gamma subfamily A, 2 (PCDHGA2), transcript variant 1, mRNA.	56113	PCDHGA2	protocadherin gamma subfamily A, 2	PCDH-GAMMA-A2	5	1.078	0.0000495	3
NM_018916	Homo sapiens protocadherin gamma subfamily A, 3 (PCDHGA3), transcript variant 1, mRNA.	56112	PCDHGA3	protocadherin gamma subfamily A, 3	PCDH-GAMMA-A3	5	1.078	0.0000495	3
NM_018917	Homo sapiens protocadherin gamma subfamily A, 4 (PCDHGA4), transcript variant 1, mRNA.	56111	PCDHGA4	protocadherin gamma subfamily A, 4	PCDH-GAMMA-A4	5	1.078	0.0000495	3
NM_018918	Homo sapiens protocadherin gamma subfamily A, 5 (PCDHGA5), transcript variant 1, mRNA.	56110	PCDHGA5	protocadherin gamma subfamily A, 5	CDH-GAMMA-A5|ME3|MGC142020|PCDH-GAMMA-A5	5	1.078	0.0000495	3
NM_018919	Homo sapiens protocadherin gamma subfamily A, 6 (PCDHGA6), transcript variant 1, mRNA.	56109	PCDHGA6	protocadherin gamma subfamily A, 6	PCDH-GAMMA-A6	5	1.078	0.0000495	3
NM_018920	Homo sapiens protocadherin gamma subfamily A, 7 (PCDHGA7), transcript variant 1, mRNA.	56108	PCDHGA7	protocadherin gamma subfamily A, 7	PCDH-GAMMA-A7	5	1.078	0.0000495	3
NM_018921	Homo sapiens protocadherin gamma subfamily A, 9 (PCDHGA9), transcript variant 1, mRNA.	56107	PCDHGA9	protocadherin gamma subfamily A, 9	PCDH-GAMMA-A9	5	1.078	0.0000495	3
NM_018922	Homo sapiens protocadherin gamma subfamily B, 1 (PCDHGB1), transcript variant 1, mRNA.	56104	PCDHGB1	protocadherin gamma subfamily B, 1	MGC119466|MGC119467|MGC119469|PCDH-GAMMA-B1	5	1.078	0.0000495	3
NM_018923	Homo sapiens protocadherin gamma subfamily B, 2 (PCDHGB2), transcript variant 1, mRNA.	56103	PCDHGB2	protocadherin gamma subfamily B, 2	MGC126854|PCDH-GAMMA-B2	5	1.078	0.0000495	3
NM_018924	Homo sapiens protocadherin gamma subfamily B, 3 (PCDHGB3), transcript variant 1, mRNA.	56102	PCDHGB3	protocadherin gamma subfamily B, 3	PCDH-GAMMA-B3	5	1.078	0.0000495	3
NM_018925	Homo sapiens protocadherin gamma subfamily B, 5 (PCDHGB5), transcript variant 1, mRNA.	56101	PCDHGB5	protocadherin gamma subfamily B, 5	PCDH-GAMMA-B5	5	1.078	0.0000495	3
NM_018926	Homo sapiens protocadherin gamma subfamily B, 6 (PCDHGB6), transcript variant 1, mRNA.	56100	PCDHGB6	protocadherin gamma subfamily B, 6	PCDH-GAMMA-B6	5	1.078	0.0000495	3
NM_018928	Homo sapiens protocadherin gamma subfamily C, 4 (PCDHGC4), transcript variant 1, mRNA.	56098	PCDHGC4	protocadherin gamma subfamily C, 4	MGC119489|MGC24978|PCDH-GAMMA-C4	5	1.078	0.0000495	3
NM_018929	Homo sapiens protocadherin gamma subfamily C, 5 (PCDHGC5), transcript variant 1, mRNA.	56097	PCDHGC5	protocadherin gamma subfamily C, 5	MGC138286|MGC138288|PCDH-GAMMA-C5	5	1.078	0.0000495	3
NM_032088	Homo sapiens protocadherin gamma subfamily A, 8 (PCDHGA8), transcript variant 1, mRNA.	9708	PCDHGA8	protocadherin gamma subfamily A, 8	KIAA0327|PCDH-GAMMA-A8	5	1.078	0.0000495	3
NM_032092	Homo sapiens protocadherin gamma subfamily A, 11 (PCDHGA11), transcript variant 3, mRNA.	56105	PCDHGA11	protocadherin gamma subfamily A, 11	PCDH-GAMMA-A11	5	1.078	0.0000495	3
NM_032403	Homo sapiens protocadherin gamma subfamily C, 3 (PCDHGC3), transcript variant 3, mRNA.	5098	PCDHGC3	protocadherin gamma subfamily C, 3	PC43|PCDH-GAMMA-C3|PCDH2	5	1.078	0.0000495	3
NM_000308	Homo sapiens cathepsin A (CTSA), transcript variant 1, mRNA.	5476	CTSA	cathepsin A	GLB2|GSL|NGBE|PPCA|PPGB	20	1.078	7.23E-09	3
NM_000202	Homo sapiens iduronate 2-sulfatase (IDS), transcript variant 1, mRNA.	3423	IDS	iduronate 2-sulfatase	MPS2|SIDS	X	1.077	1.62E-08	3
NM_004350	Homo sapiens runt-related transcription factor 3 (RUNX3), transcript variant 2, mRNA.	864	RUNX3	runt-related transcription factor 3	AML2|CBFA3|FLJ34510|MGC16070|PEBP2aC	1	1.076	0.000774	3
NM_001974	Homo sapiens egf-like module containing, mucin-like, hormone receptor-like 1 (EMR1), mRNA.	2015	EMR1	egf-like module containing, mucin-like, hormone receptor-like 1	TM7LN3	19	1.075	0.000901	3
NM_004187	Homo sapiens jumonji, AT rich interactive domain 1C (JARID1C), mRNA.	8242	JARID1C	jumonji, AT rich interactive domain 1C	DXS1272E|KDM5C|MRXJ|MRXSJ|SMCX|XE169	X	1.075	0.000000237	3
NM_005155	Homo sapiens palmitoyl-protein thioesterase 2 (PPT2), transcript variant 1, mRNA.	9374	PPT2	palmitoyl-protein thioesterase 2	C6orf8|DKFZp564P1516|G14	6	1.075	0.000178	3
NM_138717	Homo sapiens palmitoyl-protein thioesterase 2 (PPT2), transcript variant 2, mRNA.	9374	PPT2	palmitoyl-protein thioesterase 2	C6orf8|DKFZp564P1516|G14	6	1.075	0.000178	3
NM_000169	Homo sapiens galactosidase, alpha (GLA), mRNA.	2717	GLA	galactosidase, alpha	GALA	X	1.074	0.00088	3
NM_014713	Homo sapiens lysosomal protein transmembrane 4 alpha (LAPTM4A), mRNA.	9741	LAPTM4A	lysosomal protein transmembrane 4 alpha	HUMORF13|KIAA0108|LAPTM4|MBNT|Mtrp	2	1.074	0.000103	3
NM_015568	Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 16B (PPP1R16B), mRNA.	26051	PPP1R16B	protein phosphatase 1, regulatory (inhibitor) subunit 16B	ANKRD4|KIAA0823|TIMAP	20	1.074	0.000425	3
NM_003736	Homo sapiens protocadherin gamma subfamily B, 4 (PCDHGB4), transcript variant 1, mRNA.	8641	PCDHGB4	protocadherin gamma subfamily B, 4	CDH20|FIB2|MGC138293|MGC142167|PCDH-GAMMA-B4	5	1.074	0.00000615	3
NM_001008490							1.073	0.0000159	3
NM_014629	Homo sapiens Rho guanine nucleotide exchange factor (GEF) 10 (ARHGEF10), mRNA.	9639	ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10	DKFZp686H0726|GEF10|MGC131664	8	1.072	0.000537	3
NM_002599	Homo sapiens phosphodiesterase 2A, cGMP-stimulated (PDE2A), mRNA.	5138	PDE2A	phosphodiesterase 2A, cGMP-stimulated	PDE2A1|PED2A4	11	1.072	0.00058	3
NM_003510	Homo sapiens histone cluster 1, H2ak (HIST1H2AK), mRNA.	8330	HIST1H2AK	histone cluster 1, H2ak	H2A/d|H2AFD	6	1.071	0.000688	3
NM_005902	Homo sapiens SMAD family member 3 (SMAD3), mRNA.	4088	SMAD3	SMAD family member 3	DKFZp586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396	15	1.071	0.00000189	3
NM_016029	Homo sapiens dehydrogenase/reductase (SDR family) member 7 (DHRS7), mRNA.	51635	DHRS7	dehydrogenase/reductase (SDR family) member 7	CGI-86|SDR34C1|retDSR4|retSDR4	14	1.071	0.000866	3
NM_175768	Homo sapiens glutamate receptor, ionotropic, kainate 2 (GRIK2), transcript variant 2, mRNA.	2898	GRIK2	glutamate receptor, ionotropic, kainate 2	EAA4|GLR6|GLUK6|GLUR6|MGC74427|MRT6	6	1.071	0.000528	3
NM_003223	Homo sapiens transcription factor AP-4 (activating enhancer binding protein 4) (TFAP4), mRNA.	7023	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4)	AP-4|bHLHc41	16	1.071	0.0000286	3
NM_015259	Homo sapiens inducible T-cell co-stimulator ligand (ICOSLG), mRNA.	23308	ICOSLG	inducible T-cell co-stimulator ligand	B7-H2|B7H2|B7RP-1|B7RP1|CD275|GL50|ICOS-L|ICOSL|KIAA0653|LICOS	21	1.07	0.0000492	3
NM_014232	Homo sapiens vesicle-associated membrane protein 2 (synaptobrevin 2) (VAMP2), mRNA.	6844	VAMP2	vesicle-associated membrane protein 2 (synaptobrevin 2)	FLJ11460|SYB2|VAMP-2	17	1.07	5.19E-09	3
NM_033227	Homo sapiens tripartite motif-containing 23 (TRIM23), transcript variant beta, mRNA.	373	TRIM23	tripartite motif-containing 23	ARD1|ARFD1|RNF46	5	1.069	0.000914	3
NM_033228	Homo sapiens tripartite motif-containing 23 (TRIM23), transcript variant gamma, mRNA.	373	TRIM23	tripartite motif-containing 23	ARD1|ARFD1|RNF46	5	1.069	0.000914	3
NM_002348	Homo sapiens lymphocyte antigen 9 (LY9), transcript variant 1, mRNA.	4063	LY9	lymphocyte antigen 9	CD229|SLAMF3|hly9|mLY9	1	1.069	0.000331	3
NM_005999	Homo sapiens translin-associated factor X (TSNAX), mRNA.	7257	TSNAX	translin-associated factor X	TRAX	1	1.069	0.000531	3
NM_001007259	Homo sapiens SET domain containing 4 (SETD4), transcript variant 3, mRNA.	54093	SETD4	SET domain containing 4	C21orf18|C21orf27	21	1.068	0.000576	3
NM_001007260							1.068	0.000576	3
NM_001007261							1.068	0.000576	3
NM_025195	Homo sapiens tribbles homolog 1 (Drosophila) (TRIB1), mRNA.	10221	TRIB1	tribbles homolog 1 (Drosophila)	C8FW|GIG2|SKIP1	8	1.068	0.0000128	3
NM_003018	Homo sapiens surfactant protein C (SFTPC), mRNA.	6440	SFTPC	surfactant protein C	PSP-C|SFTP2|SMDP2|SP-C	8	1.068	0.000457	3
NM_002719	Homo sapiens protein phosphatase 2, regulatory subunit B, gamma isoform (PPP2R5C), transcript variant 1, mRNA.	5527	PPP2R5C	protein phosphatase 2, regulatory subunit B, gamma isoform	B56G|MGC23064|PR61G	14	1.068	0.000269	3
NM_178586	Homo sapiens protein phosphatase 2, regulatory subunit B, gamma isoform (PPP2R5C), transcript variant 2, mRNA.	5527	PPP2R5C	protein phosphatase 2, regulatory subunit B, gamma isoform	B56G|MGC23064|PR61G	14	1.068	0.000269	3
NM_015433	Homo sapiens family with sequence similarity 119, member B (FAM119B), transcript variant 1, mRNA.	25895	FAM119B	family with sequence similarity 119, member B	DKFZp586D0919	12	1.067	0.0000863	3
NM_206914	Homo sapiens family with sequence similarity 119, member B (FAM119B), transcript variant 2, mRNA.	25895	FAM119B	family with sequence similarity 119, member B	DKFZp586D0919	12	1.067	0.0000863	3
NM_003735	Homo sapiens protocadherin gamma subfamily A, 12 (PCDHGA12), transcript variant 1, mRNA.	26025	PCDHGA12	protocadherin gamma subfamily A, 12	CDH21|FIB3|KIAA0588|PCDH-GAMMA-A12	5	1.065	0.000417	3
NM_014351	Homo sapiens sulfotransferase family 4A, member 1 (SULT4A1), mRNA.	25830	SULT4A1	sulfotransferase family 4A, member 1	BR-STL-1|BRSTL1|DJ388M5.3|MGC40032|NST|SULTX3|hBR-STL-1	22	1.065	0.000253	3
NM_176874							1.065	0.000253	3
NM_005518	Homo sapiens 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 (mitochondrial) (HMGCS2), nuclear gene encoding mitochondrial protein, mRNA.	3158	HMGCS2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 (mitochondrial)	-	1	1.065	0.0000147	3
NM_006301	Homo sapiens mitogen-activated protein kinase kinase kinase 12 (MAP3K12), mRNA.	7786	MAP3K12	mitogen-activated protein kinase kinase kinase 12	DLK|MUK|ZPK|ZPKP1	12	1.065	0.00024	3
NM_005082	Homo sapiens tripartite motif-containing 25 (TRIM25), mRNA.	7706	TRIM25	tripartite motif-containing 25	EFP|RNF147|Z147|ZNF147	17	1.064	0.0000882	3
NM_007267	Homo sapiens transmembrane channel-like 6 (TMC6), transcript variant 2, mRNA.	11322	TMC6	transmembrane channel-like 6	EV1|EVER1|EVIN1|FLJ17776|LAK-4P	17	1.062	0.0000024	3
NM_003627	Homo sapiens solute carrier family 43, member 1 (SLC43A1), mRNA.	8501	SLC43A1	solute carrier family 43, member 1	LAT3|PB39|POV1|R00504	11	1.062	0.00000742	3
NM_005451	Homo sapiens PDZ and LIM domain 7 (enigma) (PDLIM7), transcript variant 1, mRNA.	9260	PDLIM7	PDZ and LIM domain 7 (enigma)	LMP1	5	1.062	0.0000467	3
NM_203352	Homo sapiens PDZ and LIM domain 7 (enigma) (PDLIM7), transcript variant 2, mRNA.	9260	PDLIM7	PDZ and LIM domain 7 (enigma)	LMP1	5	1.062	0.0000467	3
NM_014652	Homo sapiens importin 13 (IPO13), mRNA.	9670	IPO13	importin 13	IMP13|KAP13|KIAA0724|RANBP13	1	1.062	0.00000631	3
NM_002376	Homo sapiens MAP/microtubule affinity-regulating kinase 3 (MARK3), transcript variant 3, mRNA.	4140	MARK3	MAP/microtubule affinity-regulating kinase 3	CTAK1|KP78|PAR1A	14	1.062	0.000451	3
NM_006148	Homo sapiens LIM and SH3 protein 1 (LASP1), mRNA.	3927	LASP1	LIM and SH3 protein 1	Lasp-1|MLN50	17	1.062	0.0000226	3
NM_005561	Homo sapiens lysosomal-associated membrane protein 1 (LAMP1), mRNA.	3916	LAMP1	lysosomal-associated membrane protein 1	CD107a|LAMPA|LGP120	13	1.061	0.000107	3
NM_012428	Homo sapiens neuroplastin (NPTN), transcript variant beta, mRNA.	27020	NPTN	neuroplastin	DKFZp686L2477|GP55|GP65|MGC102805|SDFR1|SDR1|np55|np65	15	1.061	0.000461	3
NM_017455	Homo sapiens neuroplastin (NPTN), transcript variant alpha, mRNA.	27020	NPTN	neuroplastin	DKFZp686L2477|GP55|GP65|MGC102805|SDFR1|SDR1|np55|np65	15	1.061	0.000461	3
NM_001007258							1.061	0.0000409	3
NM_001007262							1.061	0.0000409	3
NM_017438	Homo sapiens SET domain containing 4 (SETD4), transcript variant 1, mRNA.	54093	SETD4	SET domain containing 4	C21orf18|C21orf27	21	1.061	0.0000409	3
NM_015292	Homo sapiens family with sequence similarity 62 (C2 domain containing), member A (FAM62A), mRNA.	23344	FAM62A	family with sequence similarity 62 (C2 domain containing), member A	KIAA0747|MBC2	12	1.061	0.000163	3
NM_002827	Homo sapiens protein tyrosine phosphatase, non-receptor type 1 (PTPN1), mRNA.	5770	PTPN1	protein tyrosine phosphatase, non-receptor type 1	PTP1B	20	1.061	0.0000526	3
NM_003667	Homo sapiens leucine-rich repeat-containing G protein-coupled receptor 5 (LGR5), mRNA.	8549	LGR5	leucine-rich repeat-containing G protein-coupled receptor 5	FEX|GPR49|GPR67|GRP49|HG38|MGC117008	12	1.061	0.00067	3
NM_058246	Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6), transcript variant 1, mRNA.	10049	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6	DJ4|DKFZp566D0824|DnaJ|FLJ42837|HHDJ1|HSJ-2|HSJ2|MGC1152|MGC117297|MRJ|MSJ-1	7	1.06	0.00092	3
NM_015106	Homo sapiens RAD54-like 2 (S. cerevisiae) (RAD54L2), mRNA.	23132	RAD54L2	RAD54-like 2 (S. cerevisiae)	FLJ21396|FLJ22400|HSPC325|KIAA0809|SRISNF2L	3	1.059	0.000556	3
XM_933351							1.059	0.000313	3
XM_944453							1.059	0.000313	3
NM_019613	Homo sapiens WDR45-like (WDR45L), mRNA.	56270	WDR45L	WDR45-like	WIPI-3|WIPI3	17	1.059	0.0003	3
XM_375806							1.059	0.000177	3
XM_934791							1.059	0.000177	3
XM_934792							1.059	0.000177	3
XM_934793							1.059	0.000177	3
XM_934794							1.059	0.000177	3
XM_940218							1.059	0.000177	3
XM_944494							1.059	0.000177	3
XM_944496							1.059	0.000177	3
XM_944498							1.059	0.000177	3
XM_944500							1.059	0.000177	3
NM_003064	Homo sapiens secretory leukocyte peptidase inhibitor (SLPI), mRNA.	6590	SLPI	secretory leukocyte peptidase inhibitor	ALK1|ALP|BLPI|HUSI|HUSI-I|MPI|WAP4|WFDC4	20	1.059	0.000288	3
NM_001169	Homo sapiens aquaporin 8 (AQP8), mRNA.	343	AQP8	aquaporin 8	-	16	1.058	0.000947	3
NM_004225	Homo sapiens malignant fibrous histiocytoma amplified sequence 1 (MFHAS1), mRNA.	9258	MFHAS1	malignant fibrous histiocytoma amplified sequence 1	FLJ23354|LRRC65|MASL1	8	1.058	0.000437	3
NM_014508	Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C (APOBEC3C), mRNA.	27350	APOBEC3C	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C	APOBEC1L|ARDC2|ARDC4|ARP5|MGC19485|PBI|bK150C2.3	22	1.058	0.0000606	3
NM_006945	Homo sapiens small proline-rich protein 2D (SPRR2D), mRNA.	6703	SPRR2D	small proline-rich protein 2D	-	1	1.057	0.000304	3
NM_005667	Homo sapiens ring finger protein 103 (RNF103), mRNA.	7844	RNF103	ring finger protein 103	KF1|MGC102815|MGC41857|ZFP103|hkf-1	2	1.057	0.00000224	3
NM_001535	Homo sapiens protein arginine methyltransferase 2 (PRMT2), transcript variant 2, mRNA.	3275	PRMT2	protein arginine methyltransferase 2	HRMT1L1|MGC111373	21	1.057	0.000839	3
