UNIQID	NAME	Gene.index	Gene.symbol	Col2	Fold	T-stat	Pvalue
29723	GeneID_4609___MYC	4609	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	-0.798902525	-3.817969791	0.000296443
17161	GeneID_1493___CTLA4	1493	CTLA4	Cytotoxic T-lymphocyte-associated protein 4	0.787853571	3.850561842	0.000296555
17346	GeneID_3726___JUNB	3726	JUNB	Jun B proto-oncogene	-0.455885586	-3.81409666	0.000297232
30541	GeneID_7019___TFAM	7019	TFAM	Transcription factor A, mitochondrial	-0.523871181	-3.820194445	0.000297376
32789	GeneID_10521__DDX17	10521	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	-0.471856944	-3.820173116	0.000297397
31275	GeneID_7468___WHSC1	7468	WHSC1	Wolf-Hirschhorn syndrome candidate 1	-0.595332222	-3.825657741	0.000298545
27042	GeneID_3815___KIT	3815	KIT	V-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	0.87483913	3.926864777	0.000299422
33754	UGID_634770	634770		Transcribed locus	0.715666667	4.071262129	0.000299542
26982	GeneID_5725___PTBP1	5725	PTBP1	Polypyrimidine tract binding protein 1	-0.374814978	-3.817904926	0.000299642
15929	GeneID_5525___PPP2R5A	5525	PPP2R5A	Protein phosphatase 2, regulatory subunit B (B56), alpha isoform	-0.351379853	-3.811163571	0.00030015
24670	GeneID_23081__JMJD2C	23081	JMJD2C	Jumonji domain containing 2C	-1.029507692	-3.884373394	0.000302019
31841	GeneID_202____AIM1	202	AIM1	Absent in melanoma 1	0.599319	3.931663364	0.000302166
16439		1000016439			-0.533870516	-3.80726058	0.000304075
24710	GeneID_1854___DUT	1854	DUT	DUTP pyrophosphatase	-0.487819574	-3.806831544	0.000304509
34825	GeneID_468____ATF4	468	ATF4	Activating transcription factor 4 (tax-responsive enhancer element B67)	-0.387851515	-3.804811286	0.000306562
28488	GeneID_5525___PPP2R5A	5525	PPP2R5A	Protein phosphatase 2, regulatory subunit B (B56), alpha isoform	-0.395943434	-3.806028361	0.000308435
27238	GeneID_9538___EI24	9538	EI24	Etoposide induced 2.4 mRNA	-0.567375505	-3.805853031	0.000308615
29687	GeneID_401022_LOC401022	401022	LOC401022	Hypothetical LOC401022	0.941363393	4.001132616	0.00031118
24348	GeneID_157570_ESCO2	157570	ESCO2	Establishment of cohesion 1 homolog 2 (S. cerevisiae)	-0.574025	-3.819814686	0.00031149
27956	GeneID_2512___FTL	2512	FTL	Ferritin, light polypeptide	-0.651571212	-3.802326225	0.000312247
34651	GeneID_8896___BUD31	8896	BUD31	BUD31 homolog (yeast)	-0.348937756	-3.798511119	0.000313052
27499	GeneID_9780___FAM38A	9780	FAM38A	Family with sequence similarity 38, member A	-1.095625389	-3.798377837	0.000313191
31521	GeneID_7710___ZNF154	7710	ZNF154	Zinc finger protein 154	0.518938788	3.803640285	0.000314135
31704	GeneID_6921___TCEB1	6921	TCEB1	Transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	-0.338380912	-3.800464692	0.00031418
32169	GeneID_1604___CD55	1604	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	0.780730833	3.974565575	0.000314219
24379	GeneID_83417__FCRL4	83417	FCRL4	Fc receptor-like 4	-1.2268	-3.963114212	0.000315001
33783	GeneID_5281___PIGF	5281	PIGF	Phosphatidylinositol glycan anchor biosynthesis, class F	0.472581117	3.881941274	0.000316012
32708	GeneID_5636___PRPSAP2	5636	PRPSAP2	Phosphoribosyl pyrophosphate synthetase-associated protein 2	1.081281667	4.174116456	0.000316454
24818	GeneID_50618__ITSN2	50618	ITSN2	Intersectin 2	-0.399567965	-3.800247561	0.00031768
31291	GeneID_7903___ST8SIA4	7903	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	-0.530729524	-3.837619997	0.000318055
31124	GeneID_6198___RPS6KB1	6198	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	-0.452760394	-3.802688749	0.000318504
29182	GeneID_156____ADRBK1	156	ADRBK1	Adrenergic, beta, receptor kinase 1	-0.377064444	-3.80485273	0.000319728
23987	GeneID_730____C7	730	C7	Complement component 7	1.181057037	3.836557073	0.000323854
30921	GeneID_26057__ANKRD17	26057	ANKRD17	Ankyrin repeat domain 17	-0.453434375	-3.791294127	0.000323873
28016	GeneID_8505___PARG	8505	PARG	Poly (ADP-ribose) glycohydrolase	-0.486724306	-3.793005732	0.000325375
16861	GeneID_3956___LGALS1	3956	LGALS1	Lectin, galactoside-binding, soluble, 1 (galectin 1)	-0.746030631	-3.783506514	0.000329041
33647	GeneID_57705__WDFY4	57705	WDFY4	WDFY family member 4	0.831698128	3.958368777	0.000329521
25014	GeneID_5452___POU2F2	5452	POU2F2	POU domain, class 2, transcription factor 2	-0.565497569	-3.788149798	0.000330634
29876	GeneID_9255___SCYE1	9255	SCYE1	Small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)	-0.500394444	-3.786920639	0.000331978
32193	GeneID_1633___DCK	1633	DCK	Deoxycytidine kinase	-0.522970762	-3.780597814	0.000332229
26733	GeneID_10321__CRISP3	10321	CRISP3	Cysteine-rich secretory protein 3	0.760716425	3.934871302	0.00033256
32675	GeneID_2313___FLI1	2313	FLI1	Friend leukemia virus integration 1	-0.530892061	-3.782455438	0.000333486
30989	GeneID_27166__PX19	27166	PX19	Px19-like protein	-0.386704293	-3.779343376	0.000336935
30905	GeneID_256471_MGC33302	256471	MGC33302	Hypothetical protein MGC33302	-0.529402618	-3.77732985	0.000339185
34223	AI568772	1000034223			0.893224444	4.025803698	0.000340003
33914	GeneID_114785_MBD6	114785	MBD6	Methyl-CpG binding domain protein 6	0.377017363	3.773461994	0.000340177
27358	GeneID_811____CALR	811	CALR	Calreticulin	-0.41850131	-3.773445237	0.000340196
31296	GeneID_56987__BBX	56987	BBX	Bobby sox homolog (Drosophila)	-0.372553247	-3.775977208	0.000344178
31461	GeneID_2963___GTF2F2	2963	GTF2F2	General transcription factor IIF, polypeptide 2, 30kDa	-0.350178801	-3.772674335	0.000344442
30060	GeneID_1062___CENPE	1062	CENPE	Centromere protein E, 312kDa	-0.486384206	-3.771682611	0.000345572
32916	GeneID_7707___ZNF148	7707	ZNF148	Zinc finger protein 148	0.809865385	4.053123187	0.000346258
32704	GeneID_5431___POLR2B	5431	POLR2B	Polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	-0.34016593	-3.763913627	0.000351097
24267	GeneID_598____BCL2L1	598	BCL2L1	BCL2-like 1	-0.417613929	-3.773074947	0.000351114
17481	GeneID_26118__WSB1	26118	WSB1	WD repeat and SOCS box-containing 1	-0.662985701	-3.778025702	0.000353043
17148	GeneID_5592___PRKG1	5592	PRKG1	Protein kinase, cGMP-dependent, type I	-0.478241319	-3.767651523	0.000353745
31323	GeneID_85313__PPIL4	85313	PPIL4	Peptidylprolyl isomerase (cyclophilin)-like 4	-0.736630317	-4.062971333	0.000354844
34703	UGID_604712	604712		Transcribed locus	-0.375009048	-3.835374125	0.000358704
17653	GeneID_7371___UCK2	7371	UCK2	Uridine-cytidine kinase 2	-0.385341114	-3.757285884	0.000358873
23858	GeneID_10856__RUVBL2	10856	RUVBL2	RuvB-like 2 (E. coli)	-0.482735381	-3.756679601	0.000359592
16786	GeneID_6687___SPG7	6687	SPG7	Spastic paraplegia 7, paraplegin (pure and complicated autosomal recessive)	0.376547926	3.767881124	0.00036097
24491	GeneID_153579_BTNL9	153579	BTNL9	Butyrophilin-like 9	0.923805437	3.764612596	0.000361005
31104	GeneID_26354__GNL3	26354	GNL3	Guanine nucleotide binding protein-like 3 (nucleolar)	-0.622228911	-3.755397715	0.000361118
16754	GeneID_4313___MMP2	4313	MMP2	Matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	-0.819909229	-3.778043784	0.000361234
17339	GeneID_5764___PTN	5764	PTN	Pleiotrophin (heparin binding growth factor 8, neurite growth-promoting factor 1)	0.594551037	3.790697556	0.000364717
33062	UGID_601735	601735		Transcribed locus	0.852450545	3.875713641	0.000366919
34257	GeneID_6678___SPARC	6678	SPARC	Secreted protein, acidic, cysteine-rich (osteonectin)	-1.166276515	-3.751850854	0.000368923
17927	GeneID_3309___HSPA5	3309	HSPA5	Heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	-0.538222222	-3.753259403	0.000370886
34038	GeneID_5604___MAP2K1	5604	MAP2K1	Mitogen-activated protein kinase kinase 1	-0.330273485	-3.749531389	0.000371751
17160	GeneID_4791___NFKB2	4791	NFKB2	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-0.352763429	-3.749526794	0.000371757
34679	GeneID_25912__C1orf43	25912	C1orf43	Chromosome 1 open reading frame 43	-0.58131875	-3.769088445	0.00037189
26735	GeneID_1316___KLF6	1316	KLF6	Kruppel-like factor 6	-0.531171826	-3.746181561	0.000372271
31334	GeneID_2752___GLUL	2752	GLUL	Glutamate-ammonia ligase (glutamine synthetase)	-0.463224793	-3.758184756	0.000372602
31645	AA732101	1000031645			0.90245587	3.862365198	0.000373131
33119	GeneID_153684_LOC153684	153684	LOC153684	Hypothetical protein LOC153684	0.843753663	3.846721973	0.000374482
24861	GeneID_7328___UBE2H	7328	UBE2H	Ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)	0.773653448	3.789716601	0.000376157
16552	GeneID_3725___JUN	3725	JUN	Jun oncogene	-0.562772475	-3.743919411	0.000378678
29480	GeneID_84987__C12orf62	84987	C12orf62	Chromosome 12 open reading frame 62	-0.54148362	-3.740860881	0.000378859
26998	GeneID_5515___PPP2CA	5515	PPP2CA	Protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	-0.349185012	-3.740166667	0.000379727
24265	GeneID_4311___MME	4311	MME	Membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase)	-0.647477778	-3.743017166	0.000379804
33799	GeneID_645859_LOC645859	645859	LOC645859	Similar to coiled-coil domain containing 58	0.708222727	3.769981457	0.000379892
17069	GeneID_5515___PPP2CA	5515	PPP2CA	Protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	-0.341770352	-3.738409823	0.000381931
32399	GeneID_7782___SLC30A4	7782	SLC30A4	Solute carrier family 30 (zinc transporter), member 4	0.8997575	3.94164123	0.00038266
17499	GeneID_440026_TMEM41B	440026	TMEM41B	Transmembrane protein 41B	-0.379301638	-3.737412942	0.000383187
27392	GeneID_4038___LRP4	4038	LRP4	Low density lipoprotein receptor-related protein 4	1.132425714	4.1836783	0.000385257
32349	GeneID_9575___CLOCK	9575	CLOCK	Clock homolog (mouse)	-0.549101732	-3.74131062	0.000385717
31570	GeneID_387____RHOA	387	RHOA	Ras homolog gene family, member A	-0.50368493	-3.734276166	0.000387166
31093	UGID_601885	601885		Transcribed locus	0.449294048	3.822462455	0.000387576
30500	GeneID_1025___CDK9	1025	CDK9	Cyclin-dependent kinase 9 (CDC2-related kinase)	-0.483063889	-3.739603739	0.000387882
34131	GeneID_10235__RASGRP2	10235	RASGRP2	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	0.683126588	3.872712791	0.000389346
30812	GeneID_25996__REXO2	25996	REXO2	REX2, RNA exonuclease 2 homolog (S. cerevisiae)	-0.473308457	-3.737867552	0.000390095
34684	GeneID_9782___MATR3	9782	MATR3	Matrin 3	-1.138726287	-3.743828122	0.000390485
26637	GeneID_7520___XRCC5	7520	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	-0.323355882	-3.757473198	0.00039074
16600	GeneID_2151___F2RL2	2151	F2RL2	Coagulation factor II (thrombin) receptor-like 2	-0.285342916	-3.730056778	0.000392581
28167	GeneID_6240___RRM1	6240	RRM1	Ribonucleotide reductase M1 polypeptide	-0.461646765	-3.728883069	0.0003941
24978	GeneID_81620__CDT1	81620	CDT1	Chromatin licensing and DNA replication factor 1	-0.513473055	-3.728331097	0.000394816
27851	GeneID_9538___EI24	9538	EI24	Etoposide induced 2.4 mRNA	-0.508178296	-3.725631434	0.000398337
31081	GeneID_259266_ASPM	259266	ASPM	Asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	0.407709524	3.730326338	0.000399851
27363	GeneID_387____RHOA	387	RHOA	Ras homolog gene family, member A	-0.490327027	-3.721969025	0.000403162
19235	GeneID_5579___PRKCB1	5579	PRKCB1	Protein kinase C, beta 1	0.6175362	3.721366381	0.000403961
34845	GeneID_54469__ZFAND6	54469	ZFAND6	Zinc finger, AN1-type domain 6	0.897195046	3.922038276	0.000404672
31578	GeneID_207____AKT1	207	AKT1	V-akt murine thymoma viral oncogene homolog 1	-0.430209375	-3.720897465	0.000408409
24000	GeneID_23582__CCNDBP1	23582	CCNDBP1	Cyclin D-type binding-protein 1	-0.446814899	-3.717920508	0.000412413
25027	AA811158	1000025027			0.924089069	3.827695488	0.000414439
32105	AA281130	1000032105			0.898395455	3.868420545	0.000416393
33928	GeneID_151507_LOC151507	151507	LOC151507	Similar to male-specific lethal 3-like 1 isoform a; drosophila MSL3-like 1	-0.419643056	-3.717585141	0.000416864
31604	GeneID_2147___F2	2147	F2	Coagulation factor II (thrombin)	-0.406283374	-3.710910449	0.000418071
33601	GeneID_5916___RARG	5916	RARG	Retinoic acid receptor, gamma	0.424985417	3.715903639	0.00041916
25928	GeneID_9791___PTDSS1	9791	PTDSS1	Phosphatidylserine synthase 1	-0.432245782	-3.710011388	0.000419305
16936	GeneID_5594___MAPK1	5594	MAPK1	Mitogen-activated protein kinase 1	-0.367674459	-3.715179518	0.000420153
33137	GeneID_6565___SLC15A2	6565	SLC15A2	Solute carrier family 15 (H+/peptide transporter), member 2	0.880418414	3.863327168	0.000422664
28492	GeneID_3621___ING1	3621	ING1	Inhibitor of growth family, member 1	-0.465272889	-3.709762831	0.000423577
19332	GeneID_596____BCL2	596	BCL2	B-cell CLL/lymphoma 2	0.827726228	3.731751571	0.000424517
32043	GeneID_10077__TSPAN32	10077	TSPAN32	Tetraspanin 32	0.918458	3.817836204	0.000426972
33653	GeneID_962____CD48	962	CD48	CD48 molecule	0.715088889	3.795023435	0.000429951
34843	AI281392	1000034843			0.942870833	3.973321104	0.000430102
25000	GeneID_55179__FAIM	55179	FAIM	Fas apoptotic inhibitory molecule	-0.703056786	-3.709488828	0.000432259
29902	GeneID_10036__CHAF1A	10036	CHAF1A	Chromatin assembly factor 1, subunit A (p150)	-0.389945455	-3.702508852	0.000433745
24776	GeneID_5347___PLK1	5347	PLK1	Polo-like kinase 1 (Drosophila)	-0.490883866	-3.699646429	0.000433797
16709	GeneID_9538___EI24	9538	EI24	Etoposide induced 2.4 mRNA	-0.462976249	-3.699117811	0.000434548
30063	GeneID_133746_JMY	133746	JMY	Junction-mediating and regulatory protein	0.627563489	3.720575195	0.000435054
26471	UGID_559426	559426		CDNA clone IMAGE:4814828	0.565714459	3.704068568	0.000435668
27834	GeneID_9282___CRSP2	9282	CRSP2	Cofactor required for Sp1 transcriptional activation, subunit 2, 150kDa	-0.358760804	-3.70655766	0.000436402
24997	GeneID_55717__BRWD2	55717	BRWD2	Bromodomain and WD repeat domain containing 2	0.586610811	3.699143358	0.000438542
30870	GeneID_57565__KLHL14	57565	KLHL14	Kelch-like 14 (Drosophila)	-0.428147222	-3.698088137	0.000440056
24382	GeneID_1786___DNMT1	1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	-0.596542597	-3.700812662	0.000440317
27366	GeneID_950____SCARB2	950	SCARB2	Scavenger receptor class B, member 2	-0.490317936	-3.692456876	0.000444128
27346	GeneID_389____RHOC	389	RHOC	Ras homolog gene family, member C	-0.545402534	-3.695041989	0.000444455
26039	GeneID_597____BCL2A1	597	BCL2A1	BCL2-related protein A1	-0.693686869	-3.694693353	0.000444962
33832	GeneID_5452___POU2F2	5452	POU2F2	POU domain, class 2, transcription factor 2	-0.612756757	-3.688698077	0.000449622
31231	GeneID_8473___OGT	8473	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	-0.412258024	-3.691302012	0.000449914
32489	UGID_635442	635442		CDNA clone IMAGE:5286005	0.588407724	3.746365912	0.000450869
26641	GeneID_55_____ACPP	55	ACPP	Acid phosphatase, prostate	-0.449880538	-3.716331287	0.000451343
24812	GeneID_29121__CLEC2D	29121	CLEC2D	C-type lectin domain family 2, member D	0.692239564	3.702263555	0.000451638
33997	GeneID_150864_ALS2CR13	150864	ALS2CR13	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 13	0.868432598	3.830917885	0.000452401
31719	AA873826	1000031719			0.6897599	3.836013364	0.000457883
27133	GeneID_6710___SPTB	6710	SPTB	Spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	0.49113073	3.702743637	0.000460753
29597	GeneID_2023___ENO1	2023	ENO1	Enolase 1, (alpha)	-0.447831859	-3.680611537	0.000461662
32689	AA668864	1000032689			0.817148583	3.790160184	0.000464139
28795	GeneID_5590___PRKCZ	5590	PRKCZ	Protein kinase C, zeta	0.714192301	3.678653258	0.000464624
27954	GeneID_602____BCL3	602	BCL3	B-cell CLL/lymphoma 3	-0.582574018	-3.686357517	0.000466
26020	GeneID_4162___MCAM	4162	MCAM	Melanoma cell adhesion molecule	-1.203465231	-3.75078558	0.000466588
30917	GeneID_27338__UBE2S	27338	UBE2S	Ubiquitin-conjugating enzyme E2S	-0.591337592	-3.677012702	0.000467119
32628	GeneID_695____BTK	695	BTK	Bruton agammaglobulinemia tyrosine kinase	-0.817064196	-3.68560976	0.000467132
32039	GeneID_23683__PRKD3	23683	PRKD3	Protein kinase D3	-0.401615152	-3.676581679	0.000467777
27971	GeneID_84985__FAM83A	84985	FAM83A	Family with sequence similarity 83, member A	0.812654167	3.896507929	0.000468
27105	GeneID_1603___DAD1	1603	DAD1	Defender against cell death 1	-0.396263636	-3.679162196	0.000468078
34740	GeneID_84124__ZNF394	84124	ZNF394	Zinc finger protein 394	-0.40631745	-3.699598344	0.00047068
30415	GeneID_1879___EBF1	1879	EBF1	Early B-cell factor 1	-0.607605645	-3.694855378	0.000472579
30123	GeneID_7538___ZFP36	7538	ZFP36	Zinc finger protein 36, C3H type, homolog (mouse)	-0.45295019	-3.68787536	0.000473122
32085	UGID_598944	598944		Transcribed locus	0.449347401	3.679979782	0.000475736
34173	AI493423	1000034173			0.844300714	3.761641474	0.000476158
27162	GeneID_10294__DNAJA2	10294	DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2	-0.378636609	-3.670554695	0.000477066
24211	GeneID_2512___FTL	2512	FTL	Ferritin, light polypeptide	-0.624670861	-3.673065989	0.000477461
27041	GeneID_912____CD1D	912	CD1D	CD1d molecule	0.776598571	3.760525234	0.000477783
31962	GeneID_10048__RANBP9	10048	RANBP9	RAN binding protein 9	0.622167325	3.795453557	0.000478022
32907	UGID_10305	10305		Transcribed locus	1.192188377	3.793814723	0.00048036
28446	GeneID_7803___PTP4A1	7803	PTP4A1	Protein tyrosine phosphatase type IVA, member 1	-0.496571429	-3.683060997	0.000480527
33118	GeneID_153684_LOC153684	153684	LOC153684	Hypothetical protein LOC153684	1.048616667	4.010460117	0.000482309
19246	GeneID_84329__HVCN1	84329	HVCN1	Hydrogen voltage-gated channel 1	0.967725195	3.671918641	0.000483701
32343	GeneID_5573___PRKAR1A	5573	PRKAR1A	Protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1)	-0.457823915	-3.665619043	0.000484804
28695	GeneID_9516___LITAF	9516	LITAF	Lipopolysaccharide-induced TNF factor	-0.797911857	-3.671022805	0.000485109
20203	GeneID_55802__DCP1A	55802	DCP1A	DCP1 decapping enzyme homolog A (S. cerevisiae)	0.693160326	3.825687903	0.000485337
34690	GeneID_506____ATP5B	506	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	-0.439009746	-3.663567392	0.000488055
30118	GeneID_1912___PHC2	1912	PHC2	Polyhomeotic homolog 2 (Drosophila)	-0.369583129	-3.662433374	0.000489861
24623	GeneID_5579___PRKCB1	5579	PRKCB1	Protein kinase C, beta 1	0.585301111	3.703696682	0.000494041
16603	GeneID_11009__IL24	11009	IL24	Interleukin 24	1.1747	3.715112349	0.00049714
28525	GeneID_1548___CYP2A6	1548	CYP2A6	Cytochrome P450, family 2, subfamily A, polypeptide 6	0.700345009	3.747004939	0.000497894
24904	GeneID_22898__DENND3	22898	DENND3	DENN/MADD domain containing 3	-0.638148529	-3.666279619	0.000502168
32912	GeneID_440026_TMEM41B	440026	TMEM41B	Transmembrane protein 41B	-0.437128004	-3.678956922	0.000502805
29677	GeneID_10481__HOXB13	10481	HOXB13	Homeobox B13	0.962705602	3.822292815	0.000504666
31781	GeneID_22870__SAPS1	22870	SAPS1	SAPS domain family, member 1	-0.410415963	-3.654090191	0.000507828
34049	AI356279	1000034049			0.831695299	3.766279456	0.000509663
27245	GeneID_4149___MAX	4149	MAX	MYC associated factor X	-0.294708081	-3.652935551	0.000509734
17122	GeneID_2669___GEM	2669	GEM	GTP binding protein overexpressed in skeletal muscle	-0.616114473	-3.65571815	0.00050978
30863	GeneID_10556__RPP30	10556	RPP30	Ribonuclease P/MRP 30kDa subunit	-0.561147532	-3.65468052	0.000511495
15945	GeneID_6742___SSBP1	6742	SSBP1	Single-stranded DNA binding protein 1	-0.368214236	-3.653398984	0.000513621
16719	GeneID_5955___RCN2	5955	RCN2	Reticulocalbin 2, EF-hand calcium binding domain	-0.339760859	-3.650035956	0.000514551
31975	AA262502	1000031975			0.771956275	3.752413254	0.000519899
34512	UGID_596334	596334		CDNA FLJ40180 fis, clone TESTI2018035	0.578133743	3.642558959	0.000522567
23825	GeneID_6727___SRP14	6727	SRP14	Signal recognition particle 14kDa (homologous Alu RNA binding protein)	-0.316825307	-3.642197489	0.000523181
24893	GeneID_55717__BRWD2	55717	BRWD2	Bromodomain and WD repeat domain containing 2	0.587982293	3.652550502	0.00052488
32331	UGID_541888	541888		Transcribed locus	0.826166111	3.80615779	0.000528641
22124	GeneID_22809__ATF5	22809	ATF5	Activating transcription factor 5	-0.790943243	-3.638622856	0.000529287
33536	GeneID_64960__MRPS15	64960	MRPS15	Mitochondrial ribosomal protein S15	-0.67826286	-3.643239444	0.000530775
34789	GeneID_6727___SRP14	6727	SRP14	Signal recognition particle 14kDa (homologous Alu RNA binding protein)	-0.359845202	-3.639040326	0.000533213
33448	GeneID_6018___RLF	6018	RLF	Rearranged L-myc fusion	0.72620675	3.773563377	0.000535459
33051	GeneID_6009___RHEB	6009	RHEB	Ras homolog enriched in brain	-0.371591237	-3.633344328	0.000538428
33528	GeneID_51115__FAM82B	51115	FAM82B	Family with sequence similarity 82, member B	0.740619048	3.809371337	0.00053986
31103	UGID_601739	601739		Transcribed locus	0.820335952	3.770575498	0.000540168
19219	GeneID_8837___CFLAR	8837	CFLAR	CASP8 and FADD-like apoptosis regulator	-0.648316953	-3.63172084	0.000541269
29200	GeneID_64960__MRPS15	64960	MRPS15	Mitochondrial ribosomal protein S15	-0.486009048	-3.702223111	0.000541974
27740	GeneID_5336___PLCG2	5336	PLCG2	Phospholipase C, gamma 2 (phosphatidylinositol-specific)	-0.581247338	-3.630482249	0.000543447
27825	GeneID_51768__TM7SF3	51768	TM7SF3	Transmembrane 7 superfamily member 3	-0.463993243	-3.63252887	0.000544567
27668	GeneID_2033___EP300	2033	EP300	E1A binding protein p300	-0.488532323	-3.631433291	0.0005465
34382	GeneID_115123_MARCH3	115123	37682	Membrane-associated ring finger (C3HC4) 3	0.857696273	3.803999974	0.000548191
32441	GeneID_84174__SLA2	84174	SLA2	Src-like-adaptor 2	0.573922059	3.763187829	0.000551983
29891	GeneID_11184__MAP4K1	11184	MAP4K1	Mitogen-activated protein kinase kinase kinase kinase 1	-0.611701736	-3.630810384	0.000552505
26548	GeneID_9531___BAG3	9531	BAG3	BCL2-associated athanogene 3	-0.326655172	-3.664063399	0.000552554
29149	GeneID_847____CAT	847	CAT	Catalase	-0.537157071	-3.627686948	0.000553158
31339	GeneID_3603___IL16	3603	IL16	Interleukin 16 (lymphocyte chemoattractant factor)	-0.707574231	-3.84988102	0.000553448
31735	GeneID_25981__DNAH1	25981	DNAH1	Dynein, axonemal, heavy chain 1	0.575813759	3.624478511	0.000554119
33057	GeneID_3566___IL4R	3566	IL4R	Interleukin 4 receptor	0.865264583	3.638304825	0.000554861
29284	GeneID_8807___IL18RAP	8807	IL18RAP	Interleukin 18 receptor accessory protein	-0.361601768	-3.626593365	0.000555117
28896	GeneID_9020___MAP3K14	9020	MAP3K14	Mitogen-activated protein kinase kinase kinase 14	-0.342310952	-3.638158004	0.000555122
34061	GeneID_6850___SYK	6850	SYK	Spleen tyrosine kinase	0.838815556	3.713190873	0.00056215
30542	GeneID_9125___RQCD1	9125	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	-0.479681944	-3.623900171	0.00056495
34290	GeneID_11278__KLF12	11278	KLF12	Kruppel-like factor 12	0.729459048	3.905590652	0.000567838
32377	GeneID_2185___PTK2B	2185	PTK2B	PTK2B protein tyrosine kinase 2 beta	0.966716118	3.813718914	0.000569057
34861	GeneID_4869___NPM1	4869	NPM1	Nucleophosmin (nucleolar phosphoprotein B23, numatrin)	-0.468270352	-3.616227112	0.000569114
22166	GeneID_29062__HSPC049	29062	HSPC049	HSPC049 protein	0.359307882	3.657126839	0.000571874
30135	GeneID_57714__KIAA1618	57714	KIAA1618	KIAA1618	0.791335227	3.776742477	0.000575223
16855	GeneID_5223___PGAM1	5223	PGAM1	Phosphoglycerate mutase 1 (brain)	-0.428557002	-3.611400747	0.000578063
32519	GeneID_50618__ITSN2	50618	ITSN2	Intersectin 2	0.493189443	3.613923115	0.000578291
15841	GeneID_4609___MYC	4609	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	-0.693585176	-3.609614033	0.000581409
32555	GeneID_8841___HDAC3	8841	HDAC3	Histone deacetylase 3	-0.349037143	-3.614975793	0.000581418
31749	GeneID_23315__SLC9A8	23315	SLC9A8	Solute carrier family 9 (sodium/hydrogen exchanger), member 8	0.388841554	3.611228577	0.000583337
26029	GeneID_54977__SLC25A38	54977	SLC25A38	Solute carrier family 25, member 38	-0.506510784	-3.743348257	0.000584965
34295	GeneID_11009__IL24	11009	IL24	Interleukin 24	1.202621429	3.621588294	0.000585342
34801	GeneID_10856__RUVBL2	10856	RUVBL2	RuvB-like 2 (E. coli)	-0.477777314	-3.605780147	0.000588653
17358	GeneID_4064___CD180	4064	CD180	CD180 molecule	-0.710949386	-3.605515576	0.000589156
24699	GeneID_9322___TRIP10	9322	TRIP10	Thyroid hormone receptor interactor 10	-0.45035045	-3.604867577	0.00059039
34827	GeneID_23420__NOMO1	23420	NOMO1	NODAL modulator 1	-0.372573055	-3.60248237	0.000594952
28401	GeneID_4609___MYC	4609	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	-0.719716626	-3.602089322	0.000595707
26576	GeneID_1476___CSTB	1476	CSTB	Cystatin B (stefin B)	-0.61603145	-3.600846562	0.0005981
28011	GeneID_1965___EIF2S1	1965	EIF2S1	Eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa	-0.322260354	-3.602617078	0.000599746
34761	GeneID_7128___TNFAIP3	7128	TNFAIP3	Tumor necrosis factor, alpha-induced protein 3	-0.528788288	-3.598654826	0.000602344
31372	GeneID_85313__PPIL4	85313	PPIL4	Peptidylprolyl isomerase (cyclophilin)-like 4	-0.679148788	-3.618813803	0.00060247
17200	GeneID_5983___RFC3	5983	RFC3	Replication factor C (activator 1) 3, 38kDa	-0.56402576	-3.60022998	0.000604371
