Gene	Entrez	Fold-change	Pattern
abcg1	11307	2.8	ML
adamts1	11504	2.8	ML
arntl	11865	2.8	ML
atp7a	11977	2.8	ML
b4galt4	56375	2.8	ML
cgref1	68567	2.8	ML
d17h6s56e-5	110956	2.8	ML
dnajb10	56812	2.8	ML
e130307c13	232440	2.8	ML
ebi3	50498	2.8	ML
entpd4	67464	2.8	ML
fgd2	26382	2.8	ML
hivep2	15273	2.8	ML
nope	56741	2.8	ML
nucb2	53322	2.8	ML
pold4	69745	2.8	ML
psap	19156	2.8	ML
rab7l1	226422	2.8	ML
slc2a4	20528	2.8	ML
spef1	70997	2.8	ML
tcte1l	67117	2.8	ML
tmem66	67887	2.8	ML
tnfsf13	619441	2.8	ML
wnk2	75607	2.8	ML
zfp36l1	12192	2.8	ML
1455191_x_at	1455191_x_at	2.7	ML
1810015c04rik	66270	2.7	ML
2310005e10rik	67861	2.7	ML
9530028c05	330256	2.7	ML
auts2	319974	2.7	ML
btd	26363	2.7	ML
clcn2	12724	2.7	ML
dnajb4	67035	2.7	ML
dzip1	66573	2.7	ML
frmd4b	232288	2.7	ML
gas6	14456	2.7	ML
idua	15932	2.7	ML
itgav	16410	2.7	ML
lgmn	19141	2.7	ML
lrba	80877	2.7	ML
meis1	17268	2.7	ML
mmp11	17385	2.7	ML
myst4	54169	2.7	ML
nipbl	71175	2.7	ML
notch4	18132	2.7	ML
nr2c2	22026	2.7	ML
polb	18970	2.7	ML
ppp3ca	19055	2.7	ML
rerg	232441	2.7	ML
sec24d	69608	2.7	ML
srgap3	259302	2.7	ML
tcta	102791	2.7	ML
ube2e2	218793	2.7	ML
wdr13	73447	2.7	ML
wdr45	54636	2.7	ML
1200007b05rik	67453	2.6	ML
1810011o10rik	69068	2.6	ML
acat1	110446	2.6	ML
bcl9l	80288	2.6	ML
dpyd	99586	2.6	ML
ero1lb	67475	2.6	ML
glcci1	170772	2.6	ML
h2-t10	15024	2.6	ML
lamb2	16779	2.6	ML
lmna	16905	2.6	ML
loc434002	434002	2.6	ML
lypd3	72434	2.6	ML
mass1	110789	2.6	ML
mitf	17342	2.6	ML
myom1	17929	2.6	ML
ormdl3	66612	2.6	ML
rxrg	20183	2.6	ML
serhl	68607	2.6	ML
serpine2	20720	2.6	ML
slc22a5	20520	2.6	ML
sorbs1	20411	2.6	ML
sox10	20665	2.6	ML
ttc14	67120	2.6	ML
zfp467	68910	2.6	ML
zkscan1	74570	2.6	ML
0610010o12rik	66060	2.5	ML
1451370_at	1451370_at	2.5	ML
2310005o14rik	67914	2.5	ML
3222401m22rik	74013	2.5	ML
4930413o22rik	67986	2.5	ML
4930553f24rik	67661	2.5	ML
aldh2	11669	2.5	ML
aldh6a1	104776	2.5	ML
apeg1	11790	2.5	ML
aplp1	11803	2.5	ML
ctf1	13019	2.5	ML
dalrd3	67789	2.5	ML
elk3	13713	2.5	ML
epb4.1l2	13822	2.5	ML
epb4.1l4a	13824	2.5	ML
gtf2ird2	114674	2.5	ML
jmjd2b	193796	2.5	ML
jund1	16478	2.5	ML
ldh2	16832	2.5	ML
map3k7	26409	2.5	ML
mid2	23947	2.5	ML
mmaa	109136	2.5	ML
prrg2	65116	2.5	ML
serf1	20365	2.5	ML
snapc5	330959	2.5	ML
stx4a	20909	2.5	ML
sumf1	58911	2.5	ML
thbs3	21827	2.5	ML
tyki	22169	2.5	ML
wwtr1	97064	2.5	ML
ysg2	22619	2.5	ML
zdhhc2	70546	2.5	ML
zfp612	234725	2.5	ML
4933426k21rik	108653	2.4	ML
8430419l09rik	74525	2.4	ML
bc003498	80295	2.4	ML
ddit4	74747	2.4	ML
gdpd1	66569	2.4	ML
glb1	12091	2.4	ML
habp4	56541	2.4	ML
hey1	15213	2.4	ML
mef2d	17261	2.4	ML
nfkbiz	80859	2.4	ML
pcolce	18542	2.4	ML
phf21a	192285	2.4	ML
phyh	16922	2.4	ML
pias1	56469	2.4	ML
prkx	19108	2.4	ML
pxk	218699	2.4	ML
rsnl2	78785	2.4	ML
sh2bpsm1	20399	2.4	ML
ssx2ip	99167	2.4	ML
stx8	55943	2.4	ML
tgfbr2	21813	2.4	ML
ttc8	76260	2.4	ML
tulp1	22157	2.4	ML
vamp1	22317	2.4	ML
wbp1	22377	2.4	ML
xlr3a	22445	2.4	ML
zmynd11	66505	2.4	ML
1437563_at	1437563_at	2.3	ML
2310016c16rik	69590	2.3	ML
4930570c03rik	67739	2.3	ML
al024210	104923	2.3	ML
apbb2	11787	2.3	ML
atp5c1	11949	2.3	ML
bc023151	212974	2.3	ML
cacna1d	12289	2.3	ML
cdkn1a	12575	2.3	ML
cmkor1	12778	2.3	ML
cndp2	66054	2.3	ML
d930010j01rik	107227	2.3	ML
ddr1	12305	2.3	ML
diap2	54004	2.3	ML
ehbp1	216565	2.3	ML
enpp3	209558	2.3	ML
fbn2	14119	2.3	ML
grcc10	14790	2.3	ML
gstm5	14866	2.3	ML
heph	15203	2.3	ML
hist1h1c	50708	2.3	ML
hist3h2a	319162	2.3	ML
mtss1	211401	2.3	ML
ncoa1	17977	2.3	ML
pdcd4	18569	2.3	ML
pkp3	56460	2.3	ML
pltp	18830	2.3	ML
prkcabp	18693	2.3	ML
prkd2	101540	2.3	ML
pygb	110078	2.3	ML
rab33a	19337	2.3	ML
rag1ap1	19729	2.3	ML
rfx5	53970	2.3	ML
sesn1	140742	2.3	ML
socs3	12702	2.3	ML
stard5	170460	2.3	ML
stxbp2	20911	2.3	ML
vamp8	22320	2.3	ML
wnt7b	22422	2.3	ML
0610011i04rik	66058	2.2	ML
1452654_at	1452654_at	2.2	ML
1500031h04rik	66995	2.2	ML
1500031l02rik	66994	2.2	ML
2310075g12rik	69674	2.2	ML
2610208e05rik	108755	2.2	ML
2700049h19rik	109008	2.2	ML
2810405k02rik	66469	2.2	ML
4930432f04rik	78792	2.2	ML
4930566a11rik	75871	2.2	ML
6720475j19rik	68157	2.2	ML
9130213b05rik	231440	2.2	ML
a230048g03rik	320473	2.2	ML
ai851464	99100	2.2	ML
arhgef12	69632	2.2	ML
ash1l	192195	2.2	ML
bdh	71911	2.2	ML
bmp1	12153	2.2	ML
cd59a	12509	2.2	ML
cdk5	12568	2.2	ML
celsr1	12614	2.2	ML
cit	12704	2.2	ML
cri1	58521	2.2	ML
d10ertd610e	52666	2.2	ML
etfa	110842	2.2	ML
fkbp7	14231	2.2	ML
foxo3a	56484	2.2	ML
gata2	14461	2.2	ML
ggh	14590	2.2	ML
hist1h4h	69386	2.2	ML
hsd3b7	101502	2.2	ML
ifnar2	15976	2.2	ML
itm2c	64294	2.2	ML
mkrn1	54484	2.2	ML
nap1l3	54561	2.2	ML
oat	18242	2.2	ML
pex6	224824	2.2	ML
plxdc2	67448	2.2	ML
ppox	19044	2.2	ML
ppp2r2b	72930	2.2	ML
ppt1	19063	2.2	ML
rab3gap2	98732	2.2	ML
rbbp6	19647	2.2	ML
rbmx	19655	2.2	ML
rhpn1	14787	2.2	ML
sipa1l2	244668	2.2	ML
slitl2	246154	2.2	ML
sorcs1	58178	2.2	ML
tmc4	353499	2.2	ML
tmem50b	77975	2.2	ML
traf3	22031	2.2	ML
tsc22d1	21807	2.2	ML
ttc10	21821	2.2	ML
usp19	71472	2.2	ML
zfp179	22671	2.2	ML
1427982_s_at	1427982_s_at	2.1	ML
1700022c21rik	76416	2.1	ML
1700027n10rik	75564	2.1	ML
1810007m14rik	67367	2.1	ML
1810059g22rik	67706	2.1	ML
2310039h08rik	67101	2.1	ML
3110004l20rik	73102	2.1	ML
3732412d22rik	77569	2.1	ML
9830124h08rik	219105	2.1	ML
a030012m09rik	319263	2.1	ML
abcd3	19299	2.1	ML
akap12	83397	2.1	ML
arl6ip5	65106	2.1	ML
blcap	53619	2.1	ML
col2a1	12824	2.1	ML
d4wsu132e	28027	2.1	ML
ddb2	107986	2.1	ML
dsp	109620	2.1	ML
epdr2	105298	2.1	ML
fut9	14348	2.1	ML
gab1	14388	2.1	ML
gcap14	72972	2.1	ML
gpam	14732	2.1	ML
hrmt1l1	15468	2.1	ML
ik	24010	2.1	ML
lcp1	18826	2.1	ML
loc114601	114601	2.1	ML
lpin1	14245	2.1	ML
mafb	16658	2.1	ML
nbea	26422	2.1	ML
numb	18222	2.1	ML
pcmtd2	245867	2.1	ML
peg3	18616	2.1	ML
psmf1	228769	2.1	ML
sat1	20229	2.1	ML
shkbp1	192192	2.1	ML
slc25a19	67283	2.1	ML
slc25a20	57279	2.1	ML
snrk	20623	2.1	ML
tmem9	66241	2.1	ML
tulp4	68842	2.1	ML
uckl1	68556	2.1	ML
ugp2	216558	2.1	ML
zfp329	67230	2.1	ML
zfp672	319475	2.1	ML
38968	20362	2	ML
0610031j06rik	56700	2	ML
1300018i17rik	72325	2	ML
1438759_x_at	1438759_x_at	2	ML
2310032d16rik	74182	2	ML
2310036d22rik	71900	2	ML
2610005l07rik	381598	2	ML
3300001h21rik	70152	2	ML
4833441d16rik	108962	2	ML
5730494n06rik	70612	2	ML
arhgef5	54324	2	ML
bace1	23821	2	ML
brwd1	93871	2	ML
cacnb3	12297	2	ML
cacng4	54377	2	ML
camk1	52163	2	ML
cd99l2	171486	2	ML
cdkn1c	12577	2	ML
cdv1	12589	2	ML
chkb	12651	2	ML
dapk1	69635	2	ML
dci	13177	2	ML
enc1	13803	2	ML
erbb2ip	59079	2	ML
fbf1	217335	2	ML
fbs1	14123	2	ML
foxj3	230700	2	ML
gpx7	67305	2	ML
gstt2	14872	2	ML
gypc	71683	2	ML
h19	14955	2	ML
hmgn3	94353	2	ML
hspa4l	18415	2	ML
jarid2	16468	2	ML
kif3a	16568	2	ML
lrrc20	216011	2	ML
map1lc3b	67443	2	ML
mgi:2384914	216190	2	ML
mknk1	17346	2	ML
mthfr	17769	2	ML
nfkbia	18035	2	ML
osbpl1a	64291	2	ML
phkb	102093	2	ML
psen2	19165	2	ML
ptprf	19268	2	ML
rab22a	19334	2	ML
rai1	19377	2	ML
rnf157	217340	2	ML
sdf4	20318	2	ML
sh3bp5	24056	2	ML
slc25a36	192287	2	ML
slc35b3	108652	2	ML
smarca1	93761	2	ML
st6gal1	20440	2	ML
tbce	70430	2	ML
them2	66834	2	ML
traf3ip2	103213	2	ML
unc84b	223697	2	ML
ureb1	59026	2	ML
1422684_a_at	1422684_a_at	1.9	ML
1422697_s_at	1422697_s_at	1.9	ML
1437566_at	1437566_at	1.9	ML
2010111i01rik	72061	1.9	ML
2610002j02rik	67513	1.9	ML
2700038c09rik	66496	1.9	ML
3110031b13rik	67288	1.9	ML
5930418k15rik	77106	1.9	ML
6330505f04rik	236790	1.9	ML
6530403a03rik	67797	1.9	ML
9130023f12rik	216549	1.9	ML
aak1	269774	1.9	ML
add2	11519	1.9	ML
ak3	56248	1.9	ML
antxr1	69538	1.9	ML
atbf1	11906	1.9	ML
av249152	216560	1.9	ML
brp44	70456	1.9	ML
brp44l	55951	1.9	ML
c77080	97130	1.9	ML
canx	12330	1.9	ML
ccng2	12452	1.9	ML
cd276	102657	1.9	ML
cpxm1	56264	1.9	ML
d11ertd730e	193116	1.9	ML
d8ertd594e	52357	1.9	ML
dlgap4	228836	1.9	ML
e230022h04rik	225339	1.9	ML
efhd2	27984	1.9	ML
elovl7	74559	1.9	ML
enah	13800	1.9	ML
ephb3	13845	1.9	ML
fdx1	14148	1.9	ML
flcn	216805	1.9	ML
glg1	20340	1.9	ML
gstm2	14863	1.9	ML
hmg20a	66867	1.9	ML
lpin2	64898	1.9	ML
lrp4	228357	1.9	ML
mgc78289	238023	1.9	ML
mll	214162	1.9	ML
mpp1	17524	1.9	ML
nsd1	18193	1.9	ML
orc3l	50793	1.9	ML
osbp	76303	1.9	ML
plscr3	70310	1.9	ML
rest	19712	1.9	ML
rusc1	72296	1.9	ML
sec8l1	20336	1.9	ML
slc25a14	20523	1.9	ML
smarca2	67155	1.9	ML
snx1	56440	1.9	ML
spna2	20740	1.9	ML
srpk2	20817	1.9	ML
tmem40	94346	1.9	ML
tnk1	83813	1.9	ML
tob1	22057	1.9	ML
trip11	109181	1.9	ML
trpc2	22064	1.9	ML
zc3h11a	70579	1.9	ML
zipro1	22697	1.9	ML
1110031b06rik	67826	1.8	ML
1200003c05rik	104771	1.8	ML
1200006o19rik	67452	1.8	ML
2810046l04rik	212127	1.8	ML
4930451a13rik	67581	1.8	ML
5830435c13rik	407823	1.8	ML
abcf3	27406	1.8	ML
acp6	66659	1.8	ML
agrn	11603	1.8	ML
bat5	193742	1.8	ML
bc022687	217887	1.8	ML
ccl27	20301	1.8	ML
ccnd1	12443	1.8	ML
ccnt2	72949	1.8	ML
centd3	106952	1.8	ML
chm	12662	1.8	ML
ckap4	216197	1.8	ML
cnot6l	231464	1.8	ML
cxadr	13052	1.8	ML
d030029j20rik	99324	1.8	ML
dnajb9	27362	1.8	ML
dnase1l1	69537	1.8	ML
fgfr1	14182	1.8	ML
fgfr2	14183	1.8	ML
fkbp1b	14226	1.8	ML
fndc4	64339	1.8	ML
foxo1	56458	1.8	ML
gabarap	56486	1.8	ML
gdi1	14567	1.8	ML
h13	14950	1.8	ML
hyal1	15586	1.8	ML
jtb	23922	1.8	ML
lats2	50523	1.8	ML
lgals8	56048	1.8	ML
ly6g6d	114654	1.8	ML
map1lc3a	66734	1.8	ML
nck2	17974	1.8	ML
nicn1	66257	1.8	ML
nktr	18087	1.8	ML
pfn2	18645	1.8	ML
pigc	67292	1.8	ML
pnrc1	108767	1.8	ML
ptger1	19216	1.8	ML
ptprs	19280	1.8	ML
rela	19697	1.8	ML
rnf19	30945	1.8	ML
sall2	50524	1.8	ML
sdc3	20970	1.8	ML
smad4	17128	1.8	ML
smpd2	20598	1.8	ML
tacc2	57752	1.8	ML
tcf3	21415	1.8	ML
tln1	21894	1.8	ML
tm2d1	94043	1.8	ML
tram1l1	229801	1.8	ML
trappc1	245828	1.8	ML
trim41	211007	1.8	ML
ube2b	22210	1.8	ML
ubr1	22222	1.8	ML
xpr1	19775	1.8	ML
yap1	22601	1.8	ML
zadh2	225791	1.8	ML
zcchc6	214290	1.8	ML
zfp292	30046	1.8	ML
znrf1	170737	1.8	ML
1421836_at	1421836_at	1.7	ML
1433851_at	1433851_at	1.7	ML
1457272_at	1457272_at	1.7	ML
1700009p03rik	74213	1.7	ML
1700023b02rik	66935	1.7	ML
2310016m24rik	66379	1.7	ML
2810439f02rik	72747	1.7	ML
4430402o11rik	67608	1.7	ML
agtpbp1	67269	1.7	ML
alg14	66789	1.7	ML
arg2	11847	1.7	ML
arhgap23	58996	1.7	ML
bfar	67118	1.7	ML
c78878	97871	1.7	ML
ccnl1	56706	1.7	ML
chmp2a	68953	1.7	ML
chrna4	11438	1.7	ML
ciz1	68379	1.7	ML
ddef1	13196	1.7	ML
elk4	13714	1.7	ML
etnk1	75320	1.7	ML
gpr19	14760	1.7	ML
h1f0	14958	1.7	ML
hbp1	73389	1.7	ML
ica1	15893	1.7	ML
inadl	12695	1.7	ML
laptm4b	114128	1.7	ML
large	16795	1.7	ML
lman1	70361	1.7	ML
lztr1	66863	1.7	ML
map3k7ip2	68652	1.7	ML
mbtps1	56453	1.7	ML
mecp2	17257	1.7	ML
ndufab1	70316	1.7	ML
osbpl2	228983	1.7	ML
pex3	56535	1.7	ML
polg2	50776	1.7	ML
prepl	213760	1.7	ML
prkcm	18760	1.7	ML
prkdc	19090	1.7	ML
ralgps2	78255	1.7	ML
rnh1	107702	1.7	ML
rps6kb2	58988	1.7	ML
rps6kc1	320119	1.7	ML
sbno1	243272	1.7	ML
sepw1	20364	1.7	ML
sgpl1	20397	1.7	ML
socs5	56468	1.7	ML
tia1	21841	1.7	ML
tmem1	216131	1.7	ML
tmem2	83921	1.7	ML
tpd52	21985	1.7	ML
trpm7	58800	1.7	ML
wdr8	59002	1.7	ML
xbp1	22433	1.7	ML
zfp93	22755	1.7	ML
38783	57438	1.6	ML
1810031k17rik	69171	1.6	ML
2900042b11rik	72938	1.6	ML
bc019806	218885	1.6	ML
caml	12328	1.6	ML
chd6	71389	1.6	ML
dmtf1	23857	1.6	ML
golph3l	229593	1.6	ML
gtpbp5	52856	1.6	ML
hexim1	192231	1.6	ML
hsd17b4	15488	1.6	ML
igsf9	93842	1.6	ML
klf7	93691	1.6	ML
leng1	69757	1.6	ML
leprot	230514	1.6	ML
lphn1	330814	1.6	ML
mageh1	75625	1.6	ML
purg	75029	1.6	ML
smarcd2	83796	1.6	ML
stx7	53331	1.6	ML
synj2	20975	1.6	ML
tbk1	56480	1.6	ML
terf2	21750	1.6	ML
trim44	80985	1.6	ML
upf2	326622	1.6	ML
