Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1421214_at	Cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase	2.0481396	down	2.4726694	down	1.2072759	up
1420194_at			2.0475488	down	2.727765	down	1.3322102	up
1451798_at	Il1rn	interleukin 1 receptor antagonist	2.0443707	down	2.7487533	down	1.3445474	up
1445127_at	Ccbe1	collagen and calcium binding EGF domains 1	2.0443082	down	2.5725937	down	1.2584177	up
1422105_at	Cd3e	CD3 antigen, epsilon polypeptide	2.0441232	down	2.1843376	down	1.068594	up
1453593_at	Vgll3	vestigial like 3 (Drosophila)	2.0424016	down	3.1534622	down	1.5439973	up
1440220_at		Transcribed locus	2.039866	down	2.0535953	down	1.0067306	up
1440777_x_at	Ptgfr	prostaglandin F receptor	2.0366473	down	2.0098708	down	1.0133226	down
1460256_at	Car3	carbonic anhydrase 3	2.03625	down	2.0775986	down	1.0203062	up
1429750_at	Minpp1	multiple inositol polyphosphate histidine phosphatase 1	2.034633	down	2.5902894	down	1.2730992	up
1438858_x_at	H2-Aa	Histocompatibility 2, class II antigen A, alpha	2.0229309	down	2.1659484	down	1.0706983	up
1427373_at	Amigo1	adhesion molecule with Ig like domain 1	2.0184097	down	2.1330163	down	1.0567807	up
1447483_s_at	Snhg7	Small nucleolar RNA host gene (non-protein coding) 7	2.0163946	down	2.4716477	down	1.2257757	up
1449828_at	Ptgfr	prostaglandin F receptor	2.0123389	down	2.2143254	down	1.100374	up
1448914_a_at	Csf1	colony stimulating factor 1 (macrophage)	2.0116272	down	2.250173	down	1.1185836	up
1435663_at	Esr1	estrogen receptor 1 (alpha)	2.010697	down	2.3755867	down	1.1814742	up
1432427_at	Ndufb4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4	2.008568	down	3.5753396	down	1.7800438	up
1421173_at	Irf4	interferon regulatory factor 4	2.0044367	down	2.8435774	down	1.4186417	up
1449076_x_at	Adi1	acireductone dioxygenase 1	2.00389	down	2.163232	down	1.0795164	up
1438540_at	Col25a1	collagen, type XXV, alpha 1	2.0000436	down	2.4908457	down	1.2453957	up
