Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
5.568877	0.046065	6.59724	0.165399	2.04	Up	0.003907549	AK023188	216347_s_at	Protein phosphatase 1, regulatory (inhibitor) subunit 13B	Hs.436113	23368	PPP1R13B
6.285277	0.05831	7.311387	0.172642	2.04	Up	0.004893139	AW242916	212196_at	Interleukin 6 signal transducer (gp130, oncostatin M receptor)	Hs.532082	3572	IL6ST
6.686767	0.097779	7.712537	0.188849	2.04	Up	0.008501276	AK021554	232307_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
6.989287	0.019617	8.014527	0.160714	2.04	Up	0.003183791	BF213501	233919_s_at	Transcribed locus	Hs.648700	-	-
11.692033	0.097257	10.668167	0.029467	2.03	Down	0.000545935	NM_004426	218338_at	Polyhomeotic homolog 1 (Drosophila)	Hs.305985	1911	PHC1
6.98661	0.014626	5.962763	0.205778	2.03	Down	0.007689879	AA743413	236985_at	Eukaryotic translation initiation factor 4B	Hs.292063	1975	EIF4B
7.47214	0.125037	6.45025	0.11588	2.03	Down	0.003896101	AA058832	229302_at	Transmembrane protein 178	Hs.40808	130733	TMEM178
7.32481	0.274195	6.303123	0.053666	2.03	Down	0.02164227	AW296067	227884_at	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	Hs.402752	8148	TAF15
9.265357	0.10996	8.245023	0.191124	2.03	Down	0.009826365	N21426	225496_s_at	Synaptotagmin-like 2	Hs.369520	54843	SYTL2
3.912743	0.190629	4.93175	0.189786	2.03	Up	0.01929884	AL520272	226582_at	Hypothetical gene supported by BC009385	Hs.19193	400043	LOC400043
4.349293	0.015191	5.368013	0.202018	2.03	Up	0.007341097	BF725804	243209_at	Potassium voltage-gated channel, KQT-like subfamily, member 4	Hs.473058	9132	KCNQ4
4.72743	0.054767	5.745567	0.194696	2.03	Up	0.007312875	AI243313	241009_at	Forkhead box N4	Hs.528316	121643	FOXN4
8.54935	0.017183	7.531557	0.174228	2.02	Down	0.00435751	AF277181	223774_at	Chromosome 1 open reading frame 79	Hs.632377	85028	C1orf79
7.37177	0.069817	6.355953	0.115642	2.02	Down	0.00167401	AI202201	229139_at	Junctophilin 1	Hs.160574	56704	JPH1
8.426573	0.149534	7.410833	0.10134	2.02	Down	0.00491838	NM_002775	201185_at	HtrA serine peptidase 1	Hs.501280	5654	HTRA1
7.04609	0.323615	6.031107	0.169582	2.02	Down	0.049916885	AW269340	226985_at	FYVE, RhoGEF and PH domain containing 5	Hs.412406	152273	FGD5
7.7837	0.304802	6.769643	0.179546	2.02	Down	0.045626312	AA256157	232291_at	Chromosome 13 open reading frame 25	Hs.24115	407975	C13orf25
7.531207	0.157799	6.517743	0.158947	2.02	Down	0.01061856	NM_005228	201983_s_at	Epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	Hs.488293	1956	EGFR
9.020293	0.052992	8.00683	0.250015	2.02	Down	0.01660077	NM_017793	219143_s_at	Ribonuclease P 25kDa subunit	Hs.8562	54913	RPP25
4.974437	0.125389	5.98742	0.133411	2.02	Up	0.005215004	NM_002147	205601_s_at	Homeobox B5	Hs.98428	3215	HOXB5
8.270887	0.321957	9.281943	0.119454	2.02	Up	0.042211184	AW237089	228894_at	Hypothetical protein LOC253842	Hs.20131	253842	LOC253842
6.975847	0.07908	7.98555	0.13337	2.01	Up	0.002870278	AW515704	227308_x_at	Latent transforming growth factor beta binding protein 3	Hs.289019	4054	LTBP3
6.611727	0.047987	7.62059	0.087422	2.01	Up	0.000537383	AF111178	223730_at	Glypican 6	Hs.444329	10082	GPC6
10.291333	0.100199	11.2991	0.119169	2.01	Up	0.002935547	BC001913	208626_s_at	Vesicle amine transport protein 1 homolog (T. californica)	Hs.514199	10493	VAT1
6.60467	0.231039	5.59871	0.226337	2.01	Down	0.035862026	NM_018728	218966_at	Myosin VC	Hs.487036	55930	MYO5C
7.423113	0.123814	6.41734	0.178786	2.01	Down	0.009845334	NM_003389	205538_at	Coronin, actin binding protein, 2A	Hs.113094	7464	CORO2A
10.995633	0.111637	9.990737	0.171949	2.01	Down	0.008034187	NM_001124	202912_at	Adrenomedullin	Hs.441047	133	ADM
9.6366	0.125052	10.6414	0.083776	2.01	Up	0.002617507	NM_021615	221059_s_at	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6	Hs.487510	4166	CHST6
8.51298	0.204682	7.508703	0.090922	2.01	Down	0.010955905	NM_014857	203020_at	RAB GTPase activating protein 1-like	Hs.585378	9910	RABGAP1L
10.356	0.101932	11.359967	0.105807	2.01	Up	0.002398781	AW294869	225227_at	CDNA clone IMAGE:5299642	Hs.536655	-	-
5.57226	0.072796	6.57561	0.142697	2	Up	0.003315058	BC035817	1555491_a_at	Peter pan homolog (Drosophila)	Hs.14468	56342	PPAN
7.804153	0.066483	8.806567	0.265447	2	Up	0.021519915	AB029031	212350_at	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	Hs.176503	23216	TBC1D1
9.89133	0.072297	10.8925	0.059277	2	Up	0.000430899	NM_022748	217853_at	Tensin 3	Hs.520814	64759	TNS3
6.739597	0.118806	7.740427	0.14103	2	Up	0.005589444	NM_024599	219202_at	Rhomboid 5 homolog 2 (Drosophila)	Hs.464157	79651	RHBDF2
6.956503	0.197277	5.957403	0.107245	2	Down	0.01125127	NM_022829	205244_s_at	Solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	Hs.250281	64849	SLC13A3
10.186067	0.12491	11.1822	0.049321	1.99	Up	0.001762962	BE858180	212092_at	Paternally expressed 10	Hs.147492	23089	PEG10
4.216513	0.127857	5.20976	0.263687	1.99	Up	0.027546755	BM983749	1558686_at	Full length insert cDNA YP99D02	Hs.406337	-	-
8.013687	0.141658	7.022173	0.136603	1.99	Down	0.00729045	BF475488	227168_at	Hypothetical gene supported by AK098833	Hs.517502	440823	FLJ25967
5.947553	0.236051	4.957553	0.051988	1.99	Down	0.014903596	D26121	210172_at	Splicing factor 1	Hs.502829	7536	SF1
8.000203	0.13411	7.011667	0.211126	1.98	Down	0.016786155	R54042	228658_at	Hypothetical gene supported by AK098833	Hs.517502	440823	FLJ25967
9.343237	0.059886	8.35579	0.063927	1.98	Down	0.000352847	NM_006875	204269_at	Pim-2 oncogene	Hs.496096	11040	PIM2
4.466953	0.12952	5.453383	0.1156	1.98	Up	0.004735762	NM_032845	1553385_at	hypothetical protein FLJ14816	-	84931	-
5.16535	0.038828	6.151147	0.064951	1.98	Up	0.000200384	X15217	215889_at	SKI-like oncogene	Hs.581632	6498	SKIL
8.418497	0.051583	7.433827	0.173263	1.98	Down	0.005518079	NM_007173	202458_at	Protease, serine, 23	Hs.25338	11098	PRSS23
9.164303	0.014264	10.1473	0.100215	1.98	Up	0.000629506	BF725121	217591_at	SKI-like oncogene	Hs.581632	6498	SKIL
7.970727	0.21969	6.988247	0.032011	1.98	Down	0.011462899	AA521056	230180_at	-	-	-	-
10.09946	0.112777	9.11891	0.188357	1.97	Down	0.011105172	BE967532	203636_at	Transcribed locus	Hs.596686	-	-
7.63863	0.067979	6.658123	0.162564	1.97	Down	0.005108076	NM_022337	219412_at	RAB38, member RAS oncogene family	Hs.591975	23682	RAB38
9.222513	0.115332	8.24528	0.098811	1.97	Down	0.003000471	BG283790	242260_at	Matrin 3	Hs.268939	9782	MATR3
5.605537	0.180425	4.628343	0.129536	1.97	Down	0.011694887	AA834576	202660_at	Inositol 1,4,5-triphosphate receptor, type 2	Hs.512235	3709	ITPR2
7.413013	0.107597	8.389983	0.066974	1.97	Up	0.001524185	NM_024525	219481_at	Tetratricopeptide repeat domain 13	Hs.424788	79573	TTC13
6.413117	0.086878	5.437063	0.047571	1.97	Down	0.000594871	AI056699	230626_at	Tetraspanin 12	Hs.16529	23554	TSPAN12
7.75297	0.158391	6.777293	0.169812	1.97	Down	0.013678134	AW450911	213270_at	Membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	Hs.514208	4355	MPP2
7.12836	0.063473	6.153837	0.209096	1.96	Down	0.011162877	NM_153344	1552575_a_at	Chromosome 6 open reading frame 141	Hs.485528	135398	C6orf141
6.780337	0.210942	5.80651	0.182672	1.96	Down	0.025125984	AI332979	214595_at	Potassium voltage-gated channel, subfamily G, member 1	Hs.118695	3755	KCNG1
8.996917	0.077868	8.02392	0.142751	1.96	Down	0.00392141	NM_006334	205591_at	Olfactomedin 1	Hs.522484	10439	OLFM1
7.08781	0.125916	6.115533	0.219365	1.96	Down	0.018396734	AI760013	238005_s_at	Transcribed locus	Hs.596013	-	-
8.552773	0.065621	9.523143	0.017672	1.96	Up	0.00013974	BG107456	202656_s_at	SERTA domain containing 2	Hs.645287	9792	SERTAD2
8.6924	0.1629	7.72298	0.121973	1.96	Down	0.008881434	AA758105	241535_at	Hypothetical protein LOC728176	Hs.120377	728176	LOC728176
6.815173	0.064841	5.84591	0.204174	1.96	Down	0.010621358	AW975772	236918_s_at	Leucine rich repeat containing 34	Hs.591289	151827	LRRC34
6.297793	0.208977	5.33065	0.049331	1.95	Down	0.01078783	AI264121	227276_at	Plexin domain containing 2	Hs.498939	84898	PLXDC2
7.460703	0.085861	6.49478	0.155995	1.95	Down	0.005599811	BC004869	232067_at	Chromosome 6 open reading frame 168	Hs.573245	84553	C6orf168
7.98943	0.253344	8.95489	0.232192	1.95	Up	0.048345448	AW452608	222735_at	Transmembrane protein 38B	Hs.411925	55151	TMEM38B
7.84871	0.185532	6.883477	0.12659	1.95	Down	0.012670885	NM_013264	219945_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	Hs.420263	29118	DDX25
5.260187	0.08946	6.222803	0.144282	1.95	Up	0.004771535	NM_006255	206099_at	Protein kinase C, eta	Hs.333907	5583	PRKCH
8.094487	0.148071	7.132527	0.301856	1.95	Down	0.045877243	NM_024903	220159_at	ATP-binding cassette, sub-family A (ABC1), member 11 (pseudogene)	-	79963	-
8.561417	0.067674	7.600893	0.110305	1.95	Down	0.001758656	BC037816	1562828_at	CDNA clone IMAGE:4799094	Hs.385502	-	-
4.0034	0.072348	4.96391	0.079481	1.95	Up	0.000866978	AI379143	242006_at	Chromosome 6 open reading frame 152	Hs.21945	167691	C6orf152
8.49776	0.114168	9.45792	0.11204	1.95	Up	0.003876634	NM_002718	207749_s_at	Protein phosphatase 2 (formerly 2A), regulatory subunit B, alpha	Hs.518155	5523	PPP2R3A
7.16744	0.270555	6.207303	0.078298	1.95	Down	0.027054991	BF740264	230045_at	Contactin 2 (axonal)	Hs.519220	6900	CNTN2
6.4518	0.220646	7.41144	0.234908	1.94	Up	0.040834559	NM_014935	205093_at	Pleckstrin homology domain containing, family A member 6	Hs.253146	22874	PLEKHA6
7.75388	0.05367	6.79557	0.053627	1.94	Down	0.000226193	BC005882	221704_s_at	Vacuolar protein sorting 37 homolog B (S. cerevisiae)	Hs.507162	79720	VPS37B
5.507487	0.145278	4.55038	0.196773	1.94	Down	0.017348733	NM_003790	219423_x_at	Tumor necrosis factor receptor superfamily, member 25	Hs.462529	8718	TNFRSF25
6.274727	0.051248	7.230203	0.064484	1.94	Up	0.000315565	W93554	224817_at	SH3 and PX domains 2A	Hs.594708	9644	SH3PXD2A
7.752423	0.108442	6.798697	0.091494	1.94	Down	0.002550798	AA669336	205229_s_at	Coagulation factor C homolog, cochlin (Limulus polyphemus)	Hs.21016	1690	COCH
7.190907	0.291599	8.143043	0.179006	1.93	Up	0.049679947	AW151924	228762_at	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	Hs.159142	3955	LFNG
8.37791	0.086116	7.426183	0.073399	1.93	Down	0.001093701	AI339426	228990_at	Chromosome 1 open reading frame 79	Hs.632377	85028	C1orf79
9.087923	0.085372	10.039207	0.048582	1.93	Up	0.000636181	NM_003919	204688_at	Sarcoglycan, epsilon	Hs.371199	8910	SGCE
7.431343	0.242673	8.382447	0.174438	1.93	Up	0.033457879	BF684446	222696_at	Axin 2 (conductin, axil)	Hs.156527	8313	AXIN2
7.270413	0.207779	6.320233	0.260131	1.93	Down	0.046207718	NM_025032	220467_at	-	-	-	-
6.0996	0.259092	5.150407	0.144982	1.93	Down	0.032994039	AW452970	241002_at	Transcribed locus	Hs.550129	-	-
10.2185	0.069951	9.26954	0.12595	1.93	Down	0.002751154	AF277181	223773_s_at	Chromosome 1 open reading frame 79	Hs.632377	85028	C1orf79
3.58825	0.045207	4.536827	0.143881	1.93	Up	0.003264261	BF064262	240509_s_at	Gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)	Hs.98206	64388	GREM2
5.237597	0.20888	4.289023	0.087352	1.93	Down	0.013810454	AF112857	211814_s_at	Cyclin E2	Hs.567387	9134	CCNE2
7.818983	0.055125	6.870793	0.288173	1.93	Down	0.031922381	AI625235	229899_s_at	Chromosome 20 open reading frame 199	Hs.356766	441951	C20orf199
7.416303	0.190494	8.363903	0.162521	1.93	Up	0.019363571	U08032	209607_x_at	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3	Hs.460587	6818	SULT1A3
10.125467	0.11952	9.17965	0.041993	1.93	Down	0.001720131	BG540494	226694_at	Full-length cDNA clone CS0DI025YO10 of Placenta Cot 25-normalized of Homo sapiens (human)	Hs.595524	-	-
8.527653	0.182536	7.581983	0.223509	1.93	Down	0.03058601	AK021957	225293_at	Collagen, type XXVII, alpha 1	Hs.494892	85301	COL27A1
8.649213	0.184949	7.70368	0.15852	1.93	Down	0.017815521	AI088622	213010_at	Protein kinase C, delta binding protein	Hs.434044	112464	PRKCDBP
7.036153	0.189179	6.091513	0.154108	1.92	Down	0.017971959	AI521273	241702_at	Heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	Hs.480073	3184	HNRPD
8.979967	0.064235	9.922767	0.07701	1.92	Up	0.000713368	NM_001157	206200_s_at	Annexin A11	Hs.530291	311	ANXA11
3.85943	0.07688	4.800563	0.216031	1.92	Up	0.014800638	AL832482	1566163_at	Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse)	Hs.510989	4212	MEIS2
6.31877	0.054739	5.379977	0.033133	1.92	Down	0.000125564	AF280086	223786_at	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6	Hs.487510	4166	CHST6
6.101157	0.161825	5.1625	0.166212	1.92	Down	0.015522832	AI276403	235337_at	SERTA domain containing 4	Hs.600545	56256	SERTAD4
5.14209	0.068976	4.203593	0.08315	1.92	Down	0.000966621	NM_138818	1552455_at	Prostate cancer antigen 3	Hs.571628	50652	PCA3
5.88418	0.23042	4.946313	0.088378	1.92	Down	0.019098649	NM_080387	1552772_at	C-type lectin domain family 4, member D	Hs.351811	338339	CLEC4D
6.288873	0.173561	7.225397	0.26904	1.91	Up	0.043022689	BF841212	232096_x_at	Forkhead box P1	Hs.431498	27086	FOXP1
9.981283	0.137177	10.9175	0.061976	1.91	Up	0.003402038	NM_016837	207266_x_at	RNA binding motif, single stranded interacting protein 1	-	5937	-
8.87532	0.230887	7.94023	0.119913	1.91	Down	0.022876827	BF062629	213338_at	Transmembrane protein 158	Hs.35861	25907	TMEM158
7.880063	0.128705	6.944993	0.268701	1.91	Down	0.034898	BG112263	226834_at	Transcribed locus	Hs.504187	-	-
6.333847	0.094039	5.400383	0.040317	1.91	Down	0.000800855	U62325	213419_at	-	-	-	-
9.010577	0.101677	8.077857	0.107315	1.91	Down	0.003226935	AK022852	233587_s_at	Signal-induced proliferation-associated 1 like 2	Hs.268774	57568	SIPA1L2
8.001483	0.116828	7.071043	0.133406	1.91	Down	0.006310297	AU147402	215198_s_at	Caldesmon 1	Hs.490203	800	CALD1
4.483437	0.172981	5.413583	0.202498	1.91	Up	0.025064785	AV721528	225033_at	Hypothetical protein LOC286167	Hs.374257	286167	LOC286167
8.077197	0.100127	7.148407	0.107595	1.9	Down	0.003208052	AI435595	236824_at	Transmembrane protein 132B	Hs.524838	114795	TMEM132B
6.923193	0.103339	7.85009	0.100876	1.9	Up	0.00302854	AW191647	242824_at	Nuclear factor I/A	Hs.191911	4774	NFIA
5.92467	0.06178	6.851217	0.045846	1.9	Up	0.000272535	AL040178	228618_at	Platelet endothelial aggregation receptor 1	Hs.591470	375033	PEAR1
9.77544	0.069925	8.850297	0.094849	1.9	Down	0.001421964	AF015043	222258_s_at	SH3-domain binding protein 4	Hs.516777	23677	SH3BP4
10.312533	0.134657	9.388653	0.106819	1.9	Down	0.005787369	AL161958	208851_s_at	Thy-1 cell surface antigen	Hs.651190	7070	THY1
4.70315	0.018231	5.626037	0.085432	1.9	Up	0.000454166	NM_025008	220578_at	ADAMTS-like 4	Hs.516243	54507	ADAMTSL4
6.55912	0.133063	7.48158	0.079899	1.9	Up	0.004019727	NM_017596	204411_at	Kinesin family member 21B	Hs.169182	23046	KIF21B
8.55576	0.275789	9.477477	0.062101	1.89	Up	0.031066942	AI333651	203705_s_at	Frizzled homolog 7 (Drosophila)	Hs.173859	8324	FZD7
4.992193	0.038131	4.071153	0.169473	1.89	Down	0.006078252	BF446673	235944_at	Hemicentin 1	Hs.58877	83872	HMCN1
6.93921	0.248482	7.859737	0.196159	1.89	Up	0.04377697	D31771	205555_s_at	Msh homeobox 2	Hs.89404	4488	MSX2
5.43231	0.181627	4.512237	0.012715	1.89	Down	0.007214015	NM_001035	207557_s_at	Ryanodine receptor 2 (cardiac)	Hs.109514	6262	RYR2
6.04547	0.194156	5.12558	0.102117	1.89	Down	0.013770062	AW471145	226279_at	Protease, serine, 23	Hs.25338	11098	PRSS23
6.490913	0.157049	7.410227	0.161334	1.89	Up	0.015060147	AI813938	225118_at	SET domain containing (lysine methyltransferase) 8	Hs.652395	387893	SETD8
6.565457	0.13517	7.484497	0.081092	1.89	Up	0.004311739	AI703321	231227_at	Transcribed locus	Hs.643085	-	-
4.526277	0.122717	5.44526	0.178439	1.89	Up	0.013226764	D84476	203836_s_at	Mitogen-activated protein kinase kinase kinase 5	Hs.186486	4217	MAP3K5
5.598497	0.271876	4.680693	0.124083	1.89	Down	0.037253335	AI769569	235457_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
8.79297	0.084259	7.87536	0.120715	1.89	Down	0.003374703	NM_001649	204967_at	Shroom family member 2	Hs.567236	357	SHROOM2
5.37123	0.181097	4.453633	0.064569	1.89	Down	0.008823222	AA731709	222290_at	Olfactory receptor, family 2, subfamily A, member 9 pseudogene	Hs.591830	441295	OR2A9P
8.020433	0.087042	7.104033	0.042688	1.89	Down	0.000698574	BC002606	223543_at	PDZ domain containing 4	Hs.92732	57595	PDZD4
4.602767	0.087567	5.518347	0.142971	1.89	Up	0.005466444	AI611973	238603_at	Hypothetical protein LOC254559	Hs.136313	254559	LOC254559
5.75089	0.177226	4.835347	0.107506	1.89	Down	0.011539022	AI148006	244414_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
5.429983	0.022279	6.34552	0.060174	1.89	Up	0.000140148	AA156240	212444_at	CDNA clone IMAGE:6025865	Hs.632997	-	-
6.7948	0.156825	5.879413	0.106385	1.89	Down	0.008458622	NM_030766	221241_s_at	BCL2-like 14 (apoptosis facilitator)	Hs.210343	79370	BCL2L14
4.685397	0.095767	5.599833	0.132124	1.88	Up	0.004979853	AI433163	233202_at	Similar to Contactin-associated protein-like 3 precursor (Cell recognition molecule Caspr3)	Hs.567981	643792	FLJ37512
7.26416	0.055285	8.17837	0.012908	1.88	Up	8.70E-05	AB020717	212990_at	Synaptojanin 1	Hs.473632	8867	SYNJ1
6.7903	0.048729	7.703	0.078933	1.88	Up	0.000598404	BE348318	236167_at	Tensin 3	Hs.520814	64759	TNS3
6.436407	0.09554	5.523983	0.139105	1.88	Down	0.005666485	AL713694	1560509_at	Polymerase (DNA directed), epsilon	Hs.524871	5426	POLE
9.510277	0.062111	10.422367	0.142919	1.88	Up	0.004251155	AP_001745	212875_s_at	-	-	-	-
7.027493	0.020378	6.115537	0.026592	1.88	Down	1.08E-05	NM_024792	218898_at	Family with sequence similarity 57, member A	Hs.154396	79850	FAM57A
4.81901	0.076477	5.730657	0.068581	1.88	Up	0.000890492	BF315468	229493_at	Homeobox D9	Hs.651257	3235	HOXD9
6.304047	0.018348	5.39324	0.195323	1.88	Down	0.009714862	AA813260	212272_at	Lipin 1	Hs.467740	23175	LPIN1
6.63414	0.227199	5.723743	0.080548	1.88	Down	0.019490874	AI823645	230087_at	Proline rich membrane anchor 1	Hs.432401	145270	PRIMA1
6.743933	0.091202	5.833947	0.158773	1.88	Down	0.007652521	M15564	210915_x_at	Protease, serine, 1 (trypsin 1)	Hs.622865	5644	PRSS1
6.431377	0.171071	5.521413	0.242201	1.88	Down	0.037337921	AF332216	211227_s_at	Protocadherin 11 Y-linked	Hs.567884	83259	PCDH11Y
8.534553	0.141506	9.44391	0.149027	1.88	Up	0.011466814	AF321442	223223_at	ARV1 homolog (S. cerevisiae)	Hs.275736	64801	ARV1
8.887327	0.075462	7.978197	0.142011	1.88	Down	0.0048238	AK024649	233487_s_at	Leucine rich repeat containing 8 family, member A	Hs.652384	56262	LRRC8A
9.981667	0.164108	9.073127	0.185496	1.88	Down	0.021422028	NM_000381	203637_s_at	Midline 1 (Opitz/BBB syndrome)	Hs.27695	4281	MID1
8.760527	0.118352	7.852343	0.157085	1.88	Down	0.009899083	NM_006467	206654_s_at	Polymerase (RNA) III (DNA directed) polypeptide G (32kD)	Hs.282387	10622	POLR3G
7.818773	0.023582	6.911063	0.149028	1.88	Down	0.003844764	AI826268	225305_at	Solute carrier family 25, member 29	Hs.578109	123096	SLC25A29
6.12626	0.282026	5.218603	0.085569	1.88	Down	0.036942003	NM_005562	202267_at	Laminin, gamma 2	Hs.591484	3918	LAMC2
8.990933	0.139493	9.89796	0.13458	1.88	Up	0.009451347	NM_020215	218820_at	Chromosome 14 open reading frame 132	Hs.6434	56967	C14orf132
9.45022	0.018802	8.543673	0.162163	1.87	Down	0.005146253	AL136842	209288_s_at	CDC42 effector protein (Rho GTPase binding) 3	Hs.369574	10602	CDC42EP3
10.035117	0.156537	9.13025	0.063401	1.87	Down	0.005855152	BF792631	221556_at	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	Hs.40582	8555	CDC14B
8.186617	0.02599	7.28218	0.109647	1.87	Down	0.001307506	AI041543	229770_at	Glycosyltransferase 1 domain containing 1	Hs.12381	144423	GLT1D1
6.00704	0.127036	5.102987	0.14844	1.87	Down	0.00982788	BF308645	224909_s_at	Phosphatidylinositol 3,4,5-trisphosphate-dependent RAC exchanger 1	Hs.153310	57580	PREX1
7.50824	0.222893	6.60527	0.039704	1.87	Down	0.016287293	NM_015474	204502_at	SAM domain and HD domain 1	Hs.580681	25939	SAMHD1
9.42428	0.125509	8.52202	0.187925	1.87	Down	0.016229698	NM_005110	205100_at	Glutamine-fructose-6-phosphate transaminase 2	Hs.30332	9945	GFPT2
5.264733	0.125428	4.362613	0.195882	1.87	Down	0.017864699	AK026484	214925_s_at	Spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	Hs.372331	6709	SPTAN1
7.84431	0.121084	8.745853	0.206139	1.87	Up	0.019587016	NM_014086	231735_s_at	-	-	-	-
7.10811	0.151072	8.0094	0.109756	1.87	Up	0.008482022	X02189	216705_s_at	-	-	-	-
7.163977	0.154685	8.065197	0.195955	1.87	Up	0.022558263	AW165999	228485_s_at	Solute carrier family 44, member 1	Hs.573495	23446	SLC44A1
9.114367	0.100783	10.015297	0.143445	1.87	Up	0.006795722	NM_024090	204256_at	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	Hs.412939	79071	ELOVL6
7.172673	0.157828	8.0735	0.189877	1.87	Up	0.021801189	BF111819	228933_at	Nance-Horan syndrome (congenital cataracts and dental anomalies)	Hs.201623	4810	NHS
5.305103	0.072661	6.205803	0.108716	1.87	Up	0.002328516	BC004287	223366_at	Homo sapiens, clone IMAGE:3618365, mRNA	Hs.434957	-	-
10.100207	0.135782	11.000433	0.061027	1.87	Up	0.003772471	NM_016839	203748_x_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
8.36654	0.138861	7.467503	0.130797	1.86	Down	0.009220182	AF001294	209803_s_at	Pleckstrin homology-like domain, family A, member 2	Hs.154036	7262	PHLDA2
