Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
7.437447	0.136131	6.533993	0.02787	1.87	Down	0.002887045	AA194149	225189_s_at	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Hs.471162	65059	RAPH1
7.02843	0.035864	6.125687	0.05371	1.87	Down	0.000151946	NM_004838	204647_at	Homer homolog 3 (Drosophila)	Hs.410683	9454	HOMER3
6.699337	0.081432	5.797623	0.077893	1.87	Down	0.001322731	AI354636	235171_at	Full-length cDNA clone CS0DM012YE14 of Fetal liver of Homo sapiens (human)	Hs.586401	-	-
7.123843	0.163681	6.222247	0.164948	1.87	Down	0.017843248	M15564	210915_x_at	Protease, serine, 1 (trypsin 1)	Hs.622865	5644	PRSS1
8.998377	0.069024	8.09682	0.167602	1.87	Down	0.00763051	AK023415	233559_s_at	WD repeat and FYVE domain containing 1	Hs.652341	57590	WDFY1
5.12438	0.131754	6.02591	0.165603	1.87	Up	0.013052373	NM_004923	219786_at	Metallothionein-like 5, testis-specific (tesmin)	Hs.145932	9633	MTL5
6.77996	0.072762	7.680563	0.047686	1.87	Up	0.000491434	AK021505	215387_x_at	Glypican 6	Hs.444329	10082	GPC6
4.507667	0.034782	5.407423	0.15485	1.87	Up	0.004774573	AV721528	225033_at	Hypothetical protein LOC286167	Hs.374257	286167	LOC286167
11.686433	0.129961	10.787	0.133835	1.87	Down	0.00851463	AW003584	223121_s_at	Secreted frizzled-related protein 2	Hs.481022	6423	SFRP2
5.309437	0.081339	6.208703	0.173346	1.87	Up	0.009333346	AW007350	223537_s_at	Wingless-type MMTV integration site family, member 5B	Hs.306051	81029	WNT5B
7.57112	0.027961	6.672523	0.103894	1.86	Down	0.001123516	NM_013264	219945_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	Hs.420263	29118	DDX25
6.030737	0.078649	5.132433	0.081884	1.86	Down	0.00138074	BF114947	225186_at	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Hs.471162	65059	RAPH1
10.389933	0.066862	9.491733	0.069447	1.86	Down	0.000738523	NM_001415	205321_at	Eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	Hs.539684	1968	EIF2S3
6.932603	0.135223	7.830033	0.095217	1.86	Up	0.005593336	AA665058	242310_at	Formin binding protein 1-like	Hs.134060	54874	FNBP1L
3.64576	0.109256	4.542007	0.129886	1.86	Up	0.006168004	D87811	210002_at	GATA binding protein 6	Hs.514746	2627	GATA6
7.195103	0.138135	6.299207	0.066801	1.86	Down	0.004289206	BC002702	222705_s_at	Solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	Hs.646645	10166	SLC25A15
4.415797	0.148098	5.31103	0.072559	1.86	Up	0.005585931	T91029	240652_at	-	-	-	-
6.992587	0.059814	7.887297	0.083966	1.86	Up	0.000970139	NM_005938	205451_at	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 7	Hs.584654	4303	MLLT7
7.542153	0.07123	6.64944	0.083889	1.86	Down	0.001255726	NM_001853	204724_s_at	Collagen, type IX, alpha 3	Hs.126248	1299	COL9A3
6.875233	0.097006	5.98278	0.119244	1.86	Down	0.004378764	NM_024086	220797_at	Methyltransferase 10 domain containing	Hs.632237	79066	METT10D
7.78352	0.102353	8.675667	0.13134	1.86	Up	0.005854734	NM_016551	217974_at	Transmembrane 7 superfamily member 3	Hs.438641	51768	TM7SF3
7.368383	0.066736	8.25904	0.133485	1.85	Up	0.00395924	BF115203	226092_at	Membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)	Hs.642697	64398	MPP5
7.54682	0.110014	6.65786	0.026235	1.85	Down	0.00141575	AK022513	215501_s_at	Dual specificity phosphatase 10	Hs.497822	11221	DUSP10
8.583397	0.148782	7.695203	0.261236	1.85	Down	0.041785819	AA812232	201008_s_at	Thioredoxin interacting protein	Hs.533977	10628	TXNIP
9.755433	0.168389	10.643033	0.06304	1.85	Up	0.007836252	BE973687	203394_s_at	Hairy and enhancer of split 1, (Drosophila)	Hs.250666	3280	HES1
7.32098	0.075576	6.433803	0.194284	1.85	Down	0.013098045	AF161412	217486_s_at	Zinc finger, DHHC-type containing 17	Hs.4014	23390	ZDHHC17
7.90983	0.107418	7.023057	0.063643	1.85	Down	0.00207596	D80010	212276_at	Lipin 1	Hs.467740	23175	LPIN1
6.03046	0.073583	5.144223	0.023427	1.85	Down	0.000329051	AL044018	202821_s_at	LIM domain containing preferred translocation partner in lipoma	Hs.444362	4026	LPP
6.922827	0.120555	7.809053	0.244062	1.85	Up	0.031209197	BG396868	1559957_a_at	Hypothetical LOC642852	Hs.615521	642852	LOC642852
5.08203	0.058388	5.967343	0.134603	1.85	Up	0.003802938	NM_004056	220234_at	Carbonic anhydrase VIII	Hs.491813	767	CA8
8.001063	0.092829	7.1158	0.08055	1.85	Down	0.001969218	NM_012152	220816_at	Endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 7	Hs.527909	23566	EDG7
4.71988	0.119196	5.604957	0.099626	1.85	Up	0.004689561	NM_004961	204537_s_at	Gamma-aminobutyric acid (GABA) A receptor, epsilon	Hs.22785	2564	GABRE
6.926503	0.131514	6.041573	0.16639	1.85	Down	0.014003273	NM_017571	219387_at	-	-	55580	-
6.090897	0.159902	5.20698	0.086059	1.85	Down	0.008233524	AW300804	1558588_at	Hypothetical protein LOC728855	Hs.456578	728855	LOC728855
5.140983	0.114855	4.258137	0.085367	1.84	Down	0.003505447	AF418269	1554607_at	Connector enhancer of kinase suppressor of Ras 2	Hs.632794	22866	CNKSR2
8.55449	0.114533	9.43707	0.092478	1.84	Up	0.003893234	AL544576	229452_at	Transmembrane protein 88	Hs.389669	92162	TMEM88
8.361517	0.136608	7.479403	0.107912	1.84	Down	0.007145199	AV646599	225820_at	PHD finger protein 17	Hs.12420	79960	PHF17
7.680937	0.034725	8.56259	0.030043	1.84	Up	4.34E-05	NM_020379	218918_at	Mannosidase, alpha, class 1C, member 1	Hs.197043	57134	MAN1C1
7.446527	0.052475	6.565233	0.073682	1.84	Down	0.000621661	BF509686	242387_at	Chromosome 8 open reading frame 42	Hs.289293	157695	C8orf42
6.49631	0.159779	7.377077	0.144673	1.84	Up	0.01502149	AI684643	239451_at	Heat shock protein 90kDa beta (Grp94), member 1	Hs.192374	7184	HSP90B1
8.807057	0.081223	7.926503	0.031749	1.84	Down	0.000541337	AW664953	227335_at	Death inducer-obliterator 1	Hs.517172	11083	DIDO1
7.586497	0.047935	8.466757	0.039056	1.84	Up	0.000141384	NM_014735	204866_at	PHD finger protein 16	Hs.371977	9767	PHF16
10.929067	0.164985	10.049493	0.062332	1.84	Down	0.007558759	AL558479	208850_s_at	Thy-1 cell surface antigen	Hs.651190	7070	THY1
4.49073	0.161925	5.36966	0.248983	1.84	Up	0.041583153	NM_002655	205372_at	Pleiomorphic adenoma gene 1	Hs.14968	5324	PLAG1
4.29215	0.086593	5.170933	0.20778	1.84	Up	0.017483181	AI128130	244420_at	Runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	Hs.368431	862	RUNX1T1
5.140037	0.09695	4.2615	0.081156	1.84	Down	0.002253559	NM_007054	213623_at	Kinesin family member 3A	Hs.43670	11127	KIF3A
9.297887	0.070533	8.4199	0.051523	1.84	Down	0.000550906	NM_014618	205818_at	Deleted in bladder cancer 1	Hs.532316	1620	DBC1
7.245073	0.064162	6.36793	0.142448	1.84	Down	0.004945954	NM_024784	220391_at	Zinc finger and BTB domain containing 3	Hs.147554	79842	ZBTB3
7.212253	0.064363	6.335623	0.098686	1.84	Down	0.001742572	AA904674	201728_s_at	KIAA0100	Hs.591189	9703	KIAA0100
5.042803	0.076224	5.918907	0.107059	1.84	Up	0.002630901	AF017307	201510_at	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	Hs.67928	1999	ELF3
7.874953	0.142962	6.999213	0.068985	1.83	Down	0.005269227	NM_005436	204716_at	Coiled-coil domain containing 6	Hs.591360	8030	CCDC6
6.959417	0.085321	7.83444	0.126846	1.83	Up	0.004611026	AW975051	238883_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
9.486513	0.079465	10.3606	0.069396	1.83	Up	0.00115855	AW194730	202693_s_at	Serine/threonine kinase 17a (apoptosis-inducing)	Hs.268887	9263	STK17A
5.26711	0.079881	6.14104	0.11098	1.83	Up	0.00307652	AI302262	228048_at	Chromosome 10 open reading frame 41	Hs.534598	283065	C10orf41
7.13421	0.015172	6.260683	0.061529	1.83	Down	0.00016053	NM_014788	203147_s_at	Tripartite motif-containing 14	Hs.575631	9830	TRIM14
10.419833	0.084178	11.292933	0.082207	1.83	Up	0.001760248	AW294869	225227_at	CDNA clone IMAGE:5299642	Hs.536655	-	-
6.81649	0.107898	5.943397	0.098814	1.83	Down	0.003960619	NM_020240	1552612_at	CDC42 small effector 2	Hs.508829	56990	CDC42SE2
5.391753	0.124407	4.518697	0.194024	1.83	Down	0.019303137	AK021582	233543_s_at	-	-	-	-
4.98929	0.133105	5.861963	0.167963	1.83	Up	0.015197634	AL134451	236750_at	Neurexin 3	Hs.368307	9369	NRXN3
3.746637	0.073086	4.61927	0.103994	1.83	Up	0.002357495	BE046923	230496_at	Family with sequence similarity 123A	Hs.528335	219287	FAM123A
5.049097	0.045211	5.921697	0.086224	1.83	Up	0.000857395	BE552368	232746_at	Chemokine (C-X-C motif) receptor 7	Hs.471751	57007	CXCR7
10.400567	0.098009	9.528877	0.101007	1.83	Down	0.00345499	AI652662	214390_s_at	Branched chain aminotransferase 1, cytosolic	Hs.438993	586	BCAT1
8.39222	0.160082	7.52097	0.13434	1.83	Down	0.014042353	AK023795	222162_s_at	ADAM metallopeptidase with thrombospondin type 1 motif, 1	-	9510	-
5.587513	0.10731	4.716303	0.022381	1.83	Down	0.001357368	AF160212	202549_at	VAMP (vesicle-associated membrane protein)-associated protein B and C	Hs.182625	9217	VAPB
4.791787	0.170625	5.66282	0.041711	1.83	Up	0.00771195	AA133285	230383_x_at	Transcribed locus	Hs.585792	-	-
5.470813	0.107961	6.34176	0.160171	1.83	Up	0.010748604	AI968904	243526_at	WD repeat domain 86	Hs.647083	349136	WDR86
5.6786	0.070726	6.54893	0.142754	1.83	Up	0.005459492	BC004942	223469_at	Pyroglutamyl-peptidase I	Hs.131776	54858	PGPEP1
9.54334	0.080396	8.6741	0.083099	1.83	Down	0.00167577	NM_015024	208459_s_at	Exportin 7	Hs.172685	23039	XPO7
8.757173	0.049189	9.625573	0.09654	1.83	Up	0.001314601	NM_003392	205990_s_at	Wingless-type MMTV integration site family, member 5A	Hs.652181	7474	WNT5A
6.745363	0.045992	5.87767	0.056827	1.82	Down	0.000288562	BC000254	205209_at	Activin A receptor, type IB	Hs.438918	91	ACVR1B
6.793963	0.177424	5.926483	0.252561	1.82	Down	0.048290116	AA088177	234994_at	KIAA1913	Hs.591341	114801	KIAA1913
7.794123	0.067939	6.92685	0.096753	1.82	Down	0.001838101	NM_022337	219412_at	RAB38, member RAS oncogene family	Hs.591975	23682	RAB38
10.711667	0.119507	9.844437	0.200307	1.82	Down	0.020509144	AI338338	221933_at	Neuroligin 4, X-linked	Hs.21107	57502	NLGN4X
5.84435	0.055125	6.711263	0.072191	1.82	Up	0.00067305	AA436887	243993_at	PCTAIRE protein kinase 2	Hs.506415	5128	PCTK2
6.15369	0.088523	7.018303	0.06845	1.82	Up	0.001510729	AL049385	232297_at	CDNA FLJ11313 fis, clone PLACE1010106, highly similar to Homo sapiens mRNA; cDNA DKFZp586M1418	Hs.633187	-	-
6.605263	0.011441	7.468687	0.111097	1.82	Up	0.001507535	AU153412	229944_at	Opioid receptor, kappa 1	Hs.106795	4986	OPRK1
5.696987	0.017701	6.559327	0.042765	1.82	Up	4.89E-05	AB053318	1554106_at	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16	Hs.648846	130029	ALS2CR16
9.10295	0.048094	9.96336	0.047601	1.82	Up	0.000220376	NM_003919	204688_at	Sarcoglycan, epsilon	Hs.371199	8910	SGCE
5.690133	0.068985	6.549663	0.096605	1.81	Up	0.00193071	BF344237	214803_at	-	-	-	-
8.14617	0.012976	7.286743	0.043826	1.81	Down	4.71E-05	AI797248	228537_at	GLI-Kruppel family member GLI2	Hs.111867	2736	GLI2
7.908173	0.10514	7.04908	0.143074	1.81	Down	0.008408903	AU148391	232105_at	LEM domain containing 1	Hs.181245	93273	LEMD1
8.006547	0.061003	7.147493	0.100573	1.81	Down	0.00186933	NM_018243	201308_s_at	Septin 11	Hs.128199	55752	10-Sep
8.08219	0.141931	8.938667	0.110712	1.81	Up	0.008917665	AW005545	1556826_s_at	Chromosome 1 open reading frame 187	Hs.371716	374946	C1orf187
4.258477	0.067929	5.11467	0.183214	1.81	Up	0.011859012	J05594	211548_s_at	Hydroxyprostaglandin dehydrogenase 15-(NAD)	Hs.77348	3248	HPGD
9.127283	0.021398	8.27113	0.14971	1.81	Down	0.004799243	AA206141	230708_at	Prickle homolog 1 (Drosophila)	Hs.524348	144165	PRICKLE1
5.977407	0.123269	6.833443	0.041172	1.81	Up	0.002751113	AI130705	226448_at	Family with sequence similarity 89, member A	Hs.38516	375061	FAM89A
9.227603	0.040858	8.371823	0.048467	1.81	Down	0.000174213	BC010946	1555724_s_at	Transgelin	Hs.632099	6876	TAGLN
8.020657	0.126796	8.876007	0.080101	1.81	Up	0.004672301	AF021834	210664_s_at	Tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	Hs.516578	7035	TFPI
4.747053	0.140587	5.60223	0.244516	1.81	Up	0.038704721	BF969254	235030_at	Family with sequence similarity 55, member C	Hs.130195	91775	FAM55C
9.002777	0.048846	9.85769	0.10081	1.81	Up	0.001583124	AW026449	222742_s_at	RAB, member RAS oncogene family-like 5	Hs.389104	64792	RABL5
10.174767	0.069121	9.321293	0.07173	1.81	Down	0.001019093	M10943	217165_x_at	metallothionein 1F (functional)	-	4494	-
6.39417	0.121741	5.54083	0.131391	1.81	Down	0.008878928	M98528	213533_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
4.8191	0.165589	5.671993	0.076344	1.81	Up	0.009465483	AI057455	244010_at	Myeloid/lymphoid or mixed-lineage leukemia 3	Hs.647120	58508	MLL3
4.218237	0.029041	5.070473	0.05332	1.81	Up	0.000149472	AA572675	232286_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
6.437617	0.038627	5.58549	0.158918	1.81	Down	0.006470023	AA100736	1558647_at	SH3 domain protein D19	Hs.567725	152503	SH3D19
5.21257	0.087358	6.064637	0.089891	1.81	Up	0.002446313	N47725	203595_s_at	Transcribed locus	Hs.633385	-	-
6.13998	0.072697	5.2882	0.064251	1.8	Down	0.000928215	NM_005562	202267_at	Laminin, gamma 2	Hs.591484	3918	LAMC2
9.50524	0.113996	10.356633	0.047458	1.8	Up	0.002319781	AV724183	224644_at	CDNA clone IMAGE:5278517	Hs.517821	-	-
8.650367	0.068826	7.799227	0.079931	1.8	Down	0.00128122	AW148844	209168_at	Glycoprotein M6B	Hs.495710	2824	GPM6B
11.117333	0.058171	10.266797	0.167315	1.8	Down	0.00863852	NM_002450	204326_x_at	-	-	-	-
5.000877	0.126372	5.850357	0.117131	1.8	Up	0.007872516	NM_003246	201110_s_at	Thrombospondin 1	Hs.164226	7057	THBS1
8.544337	0.031488	9.3923	0.043611	1.8	Up	9.46E-05	AF321442	223223_at	ARV1 homolog (S. cerevisiae)	Hs.275736	64801	ARV1
4.807413	0.112247	5.655163	0.157222	1.8	Up	0.011797142	BC020904	1570335_at	Elongation protein 4 homolog (S. cerevisiae)	Hs.175534	26610	ELP4
6.897317	0.031549	7.743793	0.076498	1.8	Up	0.000514695	AW515704	227308_x_at	Latent transforming growth factor beta binding protein 3	Hs.289019	4054	LTBP3
6.64721	0.131524	5.80074	0.058549	1.8	Down	0.004181471	NM_144719	1553396_a_at	GUP1 glycerol uptake/transporter homolog (S. cerevisiae)	Hs.476041	57467	GUP1
5.556217	0.066027	6.40259	0.094348	1.8	Up	0.001825081	AW298115	230283_at	Neuralized homolog 2 (Drosophila)	Hs.517094	140825	NEURL2
8.47953	0.138428	9.324767	0.119196	1.8	Up	0.009829185	NM_003297	204791_at	Nuclear receptor subfamily 2, group C, member 1	Hs.108301	7181	NR2C1
6.20316	0.083001	5.3588	0.047989	1.8	Down	0.000917149	BQ944989	1558002_at	Serine/threonine kinase receptor associated protein	Hs.504895	11171	STRAP
6.783973	0.096686	5.93977	0.12481	1.8	Down	0.005896926	AL137725	232164_s_at	Epiplakin 1	Hs.200412	83481	EPPK1
5.194953	0.130924	6.038973	0.054134	1.8	Up	0.003984982	NM_019058	202887_s_at	DNA-damage-inducible transcript 4	Hs.523012	54541	DDIT4
6.044293	0.120447	5.20057	0.102898	1.79	Down	0.005981267	AI954752	243070_at	Hypothetical protein FLJ20309	Hs.647860	54891	FLJ20309
8.00148	0.141748	8.84497	0.161299	1.79	Up	0.017130209	AA922068	224848_at	Cyclin-dependent kinase 6	Hs.119882	1021	CDK6
4.4808	0.040331	5.324073	0.196768	1.79	Up	0.013714054	NM_001446	205030_at	Fatty acid binding protein 7, brain	Hs.26770	2173	FABP7
6.768313	0.043539	5.925503	0.098802	1.79	Down	0.001453307	NM_014240	218850_s_at	LIM domains containing 1	Hs.652182	8994	LIMD1
6.401763	0.106669	7.243473	0.07175	1.79	Up	0.002812946	AL833500	1563497_at	Ubiquitin specific peptidase 25	Hs.473370	29761	USP25
3.802757	0.09451	4.644413	0.102043	1.79	Up	0.003763089	AA025351	236262_at	-	-	-	-
8.52837	0.163102	9.36886	0.1487	1.79	Up	0.018971449	M22976	215726_s_at	cytochrome b5 type A (microsomal)	-	1528	-
6.185987	0.069667	7.02625	0.130105	1.79	Up	0.004701194	AI813938	225118_at	SET domain containing (lysine methyltransferase) 8	Hs.652395	387893	SETD8
9.760223	0.089295	8.920193	0.187412	1.79	Down	0.015521471	BF983406	213470_s_at	Heterogeneous nuclear ribonucleoprotein H1 (H)	Hs.604001	3187	HNRPH1
8.678233	0.055709	7.839477	0.133176	1.79	Down	0.004366492	AK025084	216623_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
5.487597	0.141892	6.326297	0.024415	1.79	Up	0.004325685	U41742	211605_s_at	Retinoic acid receptor, alpha	Hs.137731	5914	RARA
8.86061	0.151971	9.69912	0.135442	1.79	Up	0.014623446	AL565621	224583_at	Coactosin-like 1 (Dictyostelium)	Hs.289092	23406	COTL1
8.493367	0.045347	9.331833	0.111479	1.79	Up	0.002231384	AK000684	222209_s_at	Transmembrane protein 135	Hs.188591	65084	TMEM135
6.671493	0.108335	7.509647	0.099173	1.79	Up	0.004662029	AI703321	231227_at	Transcribed locus	Hs.643085	-	-
6.21791	0.02806	7.05597	0.180627	1.79	Up	0.010147093	BC005085	223680_at	Zinc finger protein 607	Hs.334518	84775	ZNF607
9.426947	0.074875	10.264967	0.058102	1.79	Up	0.00090311	BC021286	1554340_a_at	Chromosome 1 open reading frame 187	Hs.632364	374946	C1orf187
9.201913	0.044628	10.03932	0.099748	1.79	Up	0.001558646	NM_018180	218198_at	DEAH (Asp-Glu-Ala-His) box polypeptide 32	Hs.501379	55760	DHX32
7.49295	0.144205	8.329967	0.123167	1.79	Up	0.011568303	NM_014086	231735_s_at	-	-	-	-
8.458813	0.018703	7.62191	0.010017	1.79	Down	2.47E-06	BE218980	224833_at	-	-	-	-
6.086753	0.159356	5.24999	0.065245	1.79	Down	0.008282977	AF356518	231720_s_at	Junctional adhesion molecule 3	Hs.150718	83700	JAM3
5.314437	0.158304	6.150167	0.12834	1.78	Up	0.014842171	AL578526	243351_at	Hypothetical gene supported by AK056047; AK056281; AK123838	Hs.288262	440119	FLJ31485
7.434603	0.132372	6.60289	0.141828	1.78	Down	0.012775596	AV752058	244574_at	Transcribed locus	Hs.595541	-	-
6.186483	0.037349	7.017473	0.205158	1.78	Up	0.016333061	AA401256	230537_at	-	-	-	-
4.47205	0.131257	5.30159	0.142784	1.78	Up	0.012876993	NM_005308	204396_s_at	G protein-coupled receptor kinase 5	Hs.524625	2869	GRK5
6.143373	0.151202	5.31442	0.075001	1.78	Down	0.007978474	AK024331	232229_at	Senataxin	Hs.460317	23064	SETX
6.524757	0.029918	7.353237	0.124058	1.78	Up	0.002903133	AI688418	213030_s_at	Plexin A2	Hs.497626	5362	PLXNA2
5.581457	0.103884	4.753153	0.07944	1.78	Down	0.003181138	AW968935	242408_at	Serine/threonine/tyrosine interacting protein	Hs.364980	6815	STYX
6.328887	0.09239	7.15684	0.204034	1.78	Up	0.020897764	AF070569	214696_at	hypothetical protein MGC14376	-	84981	-
6.78677	0.12144	7.61462	0.144718	1.78	Up	0.011856383	NM_004760	202695_s_at	Serine/threonine kinase 17a (apoptosis-inducing)	Hs.268887	9263	STK17A
9.002933	0.138693	9.830653	0.154466	1.77	Up	0.016302992	NM_001914	207843_x_at	Cytochrome b5 type A (microsomal)	Hs.465413	1528	CYB5A
6.635437	0.050331	5.807937	0.050663	1.77	Down	0.000316918	AV721789	229689_s_at	Transcribed locus	Hs.652690	-	-
6.222707	0.09116	7.050053	0.11252	1.77	Up	0.004642538	S69189	209600_s_at	Acyl-Coenzyme A oxidase 1, palmitoyl	Hs.464137	51	ACOX1
3.462247	0.071219	4.289467	0.065585	1.77	Up	0.001029951	BF064262	240509_s_at	Gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)	Hs.98206	64388	GREM2
7.032407	0.147779	6.20538	0.159059	1.77	Down	0.018953235	NM_000610	204489_s_at	CD44 molecule (Indian blood group)	Hs.502328	960	CD44
4.184363	0.032394	5.011033	0.113769	1.77	Up	0.002205747	AI822094	244512_at	Transcribed locus, strongly similar to XP_001081342.1  similar to Homeobox protein Hox-B3 (Hox-2.7) (MH-23) [Rattus norvegicu	Hs.171806	-	-
4.914447	0.119086	4.088587	0.010753	1.77	Down	0.002304849	BC005231	223746_at	Serine/threonine kinase 4	Hs.472838	6789	STK4
8.21118	0.172996	7.385473	0.137649	1.77	Down	0.020210082	BF055144	242671_at	Midline 1 (Opitz/BBB syndrome)	Hs.27695	4281	MID1
7.391653	0.060098	6.56652	0.097849	1.77	Down	0.001987013	BC004558	225150_s_at	Rhotekin	Hs.192854	6242	RTKN
5.739797	0.098894	6.56482	0.084379	1.77	Up	0.003157816	BF841212	232096_x_at	Forkhead box P1	Hs.431498	27086	FOXP1
7.229923	0.099384	6.404907	0.031329	1.77	Down	0.001377293	U73936	209098_s_at	Jagged 1 (Alagille syndrome)	Hs.224012	182	JAG1
7.60738	0.079881	8.431253	0.073034	1.77	Up	0.001598813	AK075558	1558368_s_at	chromosome 1 open reading frame 187	-	374946	-
5.959527	0.0765	6.780773	0.243265	1.77	Up	0.032266598	AA777752	227491_at	CDNA: FLJ22539 fis, clone HRC13227	Hs.17519	-	-
8.82161	0.021857	8.000753	0.027955	1.77	Down	2.07E-05	AV705559	212274_at	LPIN1	-	-	-
4.62815	0.051507	5.448467	0.100737	1.77	Up	0.001921066	N29712	229576_s_at	TBX3	-	-	-
8.552743	0.04068	7.733683	0.047745	1.76	Down	0.000198542	AF279372	210740_s_at	Inositol 1,3,4-triphosphate 5/6 kinase	Hs.308122	3705	ITPK1
7.05261	0.08567	6.234	0.024015	1.76	Down	0.000775193	AU135021	222508_s_at	Hypothetical protein FLJ10154	Hs.508644	55082	FLJ10154
4.07555	0.018974	4.89381	0.109503	1.76	Up	0.001812899	AI379143	242006_at	Chromosome 6 open reading frame 152	Hs.21945	167691	C6orf152
7.517343	0.05585	6.699083	0.145029	1.76	Down	0.006232705	NM_006080	206805_at	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	Hs.252451	10371	SEMA3A
6.524103	0.079242	5.705863	0.063076	1.76	Down	0.001275372	X15786	215771_x_at	-	-	-	-
5.647073	0.087858	6.465173	0.18474	1.76	Up	0.016141279	NM_018593	219915_s_at	Solute carrier family 16, member 10 (aromatic amino acid transporter)	Hs.591327	117247	SLC16A10
8.673503	0.096515	9.4915	0.095213	1.76	Up	0.003804014	BC042832	1557987_at	PI-3-kinase-related kinase SMG-1 - like locus	Hs.623973	641298	LOC641298
